TimeStamp,Time in Sec,Kyowa PG 500 KUM _Load in bar_(bar),Load in kN,Stud1_Axial,Stud2_Axial,Stud3_Axial,Stud4_Axial,Stud2_Top,Stud2_Mid,Stud2_Bottom,Stud3_Top,Stud3_Mid,Stud3_Bottom,Stud1_Mid,Stud4_Mid
47:21.7,8.68,-62.518253,20.08711469,8.298545,7.443015,7.760778,16.470636,4.669815,-10.4364,6.131236,-13.163564,4.513871,25.185162,0.329374,1.2514
47:22.7,8.7,-62.519798,20.0876111,8.296903,7.441373,7.759137,16.472279,4.669815,-10.4364,6.13452,-13.153712,4.510587,25.185162,0.329374,1.275666
47:23.7,8.72,-62.507217,20.08356882,8.296903,7.446299,7.759137,16.472279,4.673099,-10.433116,6.131236,-13.074899,4.510587,25.181877,0.266966,1.296464
47:24.7,8.73,-62.510746,20.08470269,8.298545,7.443015,7.760778,16.470636,4.669815,-10.4364,6.131236,-13.140576,4.513871,25.188446,0.318972,1.275666
47:25.7,8.75,-62.512291,20.0851991,8.296903,7.441373,7.7616,16.472279,4.669815,-10.439684,6.131236,-13.166847,4.517155,25.185162,0.374446,1.265266
47:26.7,8.77,-62.508984,20.08413656,8.298545,7.441373,7.762421,16.472279,4.673099,-10.4364,6.13452,-13.156996,4.517155,25.185162,0.377913,1.241001
47:27.7,8.78,-62.506775,20.08342681,8.298545,7.446299,7.760778,16.472279,4.669815,-10.433116,6.13452,-13.122515,4.517155,25.185162,0.346709,1.227135
47:28.7,8.8,-62.503685,20.08243399,8.296903,7.441373,7.762421,16.473921,4.669815,-10.439684,6.131236,-13.129083,4.513871,25.185162,0.301637,1.286065
47:29.7,8.82,-62.496841,20.08023501,8.298545,7.444657,7.760778,16.473921,4.669815,-10.4364,6.127952,-13.170132,4.513871,25.181877,0.350176,1.244467
47:30.8,8.83,-62.497726,20.08051936,8.298545,7.444657,7.760778,16.472279,4.669815,-10.4364,6.13452,-13.173415,4.510587,25.185162,0.336308,1.303397
47:31.8,8.85,-62.49662,20.08016401,8.296903,7.441373,7.760778,16.472279,4.669815,-10.439684,6.13452,-13.061763,4.517155,25.185162,0.38138,1.275666
47:32.8,8.87,-62.491985,20.07867478,8.298545,7.443015,7.765705,16.472279,4.673099,-10.4364,6.131236,-13.12744,4.510587,25.185162,0.374446,1.275666
47:33.8,8.88,-62.497063,20.08030634,8.298545,7.443015,7.760778,16.472279,4.669815,-10.4364,6.13452,-13.130725,4.513871,25.185162,0.360577,1.241001
47:34.8,8.9,-62.487129,20.07711455,8.296903,7.441373,7.760778,16.473921,4.669815,-10.4364,6.13452,-13.166847,4.517155,25.185162,0.35711,1.2618
47:35.8,8.92,-62.491547,20.07853405,8.298545,7.441373,7.762421,16.473921,4.671457,-10.4364,6.127952,-13.134008,4.517155,25.185162,0.318972,1.282598
47:36.8,8.93,-62.479847,20.07477484,8.296903,7.446299,7.762421,16.473921,4.669815,-10.433116,6.13452,-13.088034,4.513871,25.185162,0.343242,1.272199
47:37.8,8.95,-62.474331,20.07300255,8.298545,7.443015,7.759137,16.475561,4.669815,-10.439684,6.131236,-13.175057,4.510587,25.185162,0.318972,1.306863
47:38.8,8.97,-62.471241,20.07200973,8.296903,7.443015,7.760778,16.473921,4.669815,-10.4364,6.13452,-13.193119,4.513871,25.185162,0.391781,1.275666
47:39.8,8.98,-62.470577,20.07179639,8.296903,7.444657,7.760778,16.475561,4.669815,-10.4364,6.13452,-13.163564,4.513871,25.185162,0.367512,1.268733
47:40.8,9,-62.467709,20.0708749,8.293619,7.443015,7.760778,16.475561,4.669815,-10.4364,6.131236,-13.091318,4.513871,25.185162,0.395248,1.227135
47:41.8,9.02,-62.463955,20.06966874,8.290335,7.444657,7.757494,16.473921,4.669815,-10.4364,6.13452,-13.202971,4.513871,25.185162,0.377913,1.241001
47:42.8,9.03,-62.46859,20.07115797,8.287051,7.443015,7.762421,16.477203,4.669815,-10.4364,6.13452,-13.140576,4.513871,25.185162,0.322439,1.275666
47:43.8,9.05,-62.462631,20.06924334,8.288693,7.444657,7.759137,16.483772,4.669815,-10.4364,6.121384,-13.134008,4.513871,25.185162,0.353643,1.313796
47:44.8,9.07,-62.45932,20.06817952,8.287051,7.444657,7.762421,16.487057,4.669815,-10.4364,6.101679,-13.140576,4.507303,25.185162,0.346709,1.338061
47:45.8,9.08,-62.457115,20.06747105,8.287051,7.443015,7.760778,16.488699,4.669815,-10.439684,6.101679,-13.114305,4.513871,25.185162,0.395248,1.296464
47:46.8,9.1,-62.456009,20.06711569,8.288693,7.443015,7.762421,16.488699,4.669815,-10.439684,6.098395,-13.156996,4.523723,25.185162,0.405649,1.282598
47:47.8,9.12,-62.45005,20.06520107,8.287051,7.441373,7.762421,16.488699,4.669815,-10.439684,6.101679,-13.156996,4.517155,25.185162,0.52353,1.220202
47:48.8,9.14,-62.452038,20.06583981,8.287051,7.441373,7.759137,16.490339,4.669815,-10.433116,6.098395,-13.150428,4.523723,25.185162,0.506195,1.2618
47:49.8,9.15,-62.448727,20.06477599,8.287051,7.444657,7.762421,16.488699,4.669815,-10.434758,6.101679,-13.099527,4.513871,25.188446,0.412584,1.282598
47:50.8,9.17,-62.43438,20.06016629,8.285409,7.442194,7.763241,16.490339,4.669815,-10.439684,6.101679,-13.178341,4.517155,25.185162,0.46459,1.317263
47:51.8,9.19,-62.435925,20.0606627,8.287051,7.441373,7.762421,16.490339,4.669815,-10.439684,6.098395,-13.191477,4.513871,25.185162,0.478458,1.344994
47:52.8,9.2,-62.435925,20.0606627,8.287051,7.441373,7.762421,16.490339,4.669815,-10.433116,6.103322,-13.15207,4.517155,25.185162,0.502728,1.289531
47:53.8,9.22,-62.433937,20.06002396,8.287051,7.441373,7.764062,16.491982,4.669815,-10.4364,6.101679,-13.171774,4.510587,25.185162,0.478458,1.320729
47:54.8,9.24,-62.428864,20.058394,8.288693,7.439731,7.759137,16.491982,4.669815,-10.4364,6.098395,-13.114305,4.513871,25.185162,0.52353,1.282598
47:55.8,9.25,-62.422241,20.05626603,8.28623,7.439731,7.760778,16.493624,4.669815,-10.439684,6.101679,-13.179983,4.513871,25.185162,0.481925,1.275666
47:56.8,9.27,-62.419594,20.05541555,8.285409,7.438089,7.762421,16.493624,4.669815,-10.438043,6.098395,-13.201328,4.512229,25.185162,0.447254,1.317263
47:57.8,9.29,-62.419151,20.05527322,8.287051,7.439731,7.764062,16.493624,4.669815,-10.439684,6.104963,-13.216106,4.510587,25.185162,0.46459,1.442054
47:58.8,9.3,-62.423344,20.05662043,8.285409,7.438089,7.747643,16.493624,4.669815,-10.439684,6.104963,-13.130725,4.517155,25.185162,0.471524,1.511383
47:59.8,9.32,-62.421577,20.05605269,8.287051,7.438089,7.742717,16.491982,4.669815,-10.4364,6.101679,-13.147144,4.513871,25.185162,0.540865,1.473252
48:00.8,9.34,-62.409439,20.05215275,8.287051,7.439731,7.742717,16.493624,4.669815,-10.433116,6.101679,-13.120873,4.507303,25.185162,0.492326,1.511383
48:01.8,9.35,-62.414516,20.05378399,8.285409,7.438089,7.744359,16.493624,4.669815,-10.4364,6.108247,-13.124157,4.507303,25.185162,0.544332,1.452454
48:02.8,9.37,-62.408558,20.05186969,8.287051,7.438089,7.746001,16.495266,4.673099,-10.442968,6.101679,-13.196403,4.513871,25.185162,0.488859,1.497517
48:03.8,9.39,-62.408337,20.05179868,8.287051,7.439731,7.742717,16.493624,4.669815,-10.439684,6.101679,-13.12744,4.507303,25.185162,0.471524,1.518316
48:04.8,9.4,-62.401714,20.04967071,8.285409,7.441373,7.746001,16.493624,4.669815,-10.442968,6.104963,-13.252229,4.504019,25.185162,0.447254,1.556446
48:05.8,9.42,-62.397079,20.04818148,8.287051,7.436447,7.744359,16.495266,4.669815,-10.439684,6.104963,-13.140576,4.508945,25.185162,0.461123,1.542581
48:06.8,9.44,-62.397079,20.04818148,8.287051,7.438089,7.741075,16.495266,4.669815,-10.4364,6.101679,-13.140576,4.504019,25.185162,0.520063,1.535648
48:07.8,9.45,-62.395977,20.04782741,8.287051,7.438089,7.744359,16.495266,4.669815,-10.439684,6.101679,-13.140576,4.504019,25.185162,0.509662,1.511383
48:08.8,9.47,-62.393326,20.04697564,8.287051,7.438089,7.746001,16.495266,4.673099,-10.439684,6.098395,-13.163564,4.507303,25.185162,0.565135,1.50445
48:09.8,9.49,-62.395756,20.0477564,8.285409,7.436447,7.744359,16.495266,4.669815,-10.439684,6.104963,-13.074899,4.510587,25.181877,0.516596,1.556446
48:10.8,9.5,-62.395756,20.0477564,8.287051,7.438089,7.744359,16.495266,4.669815,-10.441326,6.101679,-13.166847,4.504019,25.185162,0.572069,1.615376
48:11.8,9.52,-62.397079,20.04818148,8.287051,7.438089,7.741075,16.493624,4.669815,-10.433116,6.098395,-13.137293,4.507303,25.185162,0.551267,1.656973
48:12.8,9.54,-62.386486,20.04477795,8.285409,7.438089,7.742717,16.495266,4.669815,-10.433116,6.108247,-13.188193,4.504019,25.185162,0.579003,1.653506
48:13.8,9.55,-62.382511,20.04350078,8.285409,7.439731,7.742717,16.495266,4.669815,-10.4364,6.101679,-13.140576,4.507303,25.185162,0.658746,1.615376
48:14.8,9.57,-62.382511,20.04350078,8.287051,7.434805,7.746001,16.496086,4.669815,-10.4364,6.101679,-13.145502,4.502377,25.185162,0.627542,1.629241
48:15.8,9.59,-62.375671,20.04130309,8.285409,7.438089,7.746001,16.495266,4.669815,-10.439684,6.101679,-13.140576,4.500735,25.185162,0.717686,1.639641
48:16.9,9.6,-62.373463,20.04059366,8.287051,7.438089,7.742717,16.495266,4.669815,-10.4364,6.101679,-13.196403,4.500735,25.185162,0.617141,1.622308
48:17.9,9.62,-62.36993,20.03945851,8.287051,7.438089,7.739433,16.495266,4.669815,-10.433116,6.098395,-13.198045,4.507303,25.185162,0.634476,1.636174
48:18.9,9.64,-62.372799,20.04038032,8.285409,7.436447,7.741075,16.496908,4.669815,-10.439684,6.104963,-13.153712,4.500735,25.185162,0.627542,1.705502
48:19.9,9.65,-62.363308,20.03733086,8.287051,7.438089,7.741075,16.495266,4.669815,-10.433116,6.101679,-13.158638,4.504019,25.185162,0.64141,1.636174
48:20.9,9.67,-62.363308,20.03733086,8.287051,7.436447,7.744359,16.495266,4.669815,-10.439684,6.104963,-13.137293,4.500735,25.185162,0.679548,1.674305
48:21.9,9.69,-62.358452,20.03577063,8.287051,7.436447,7.746001,16.49855,4.669815,-10.439684,6.104963,-13.194761,4.507303,25.185162,0.676081,1.674305
48:22.9,9.7,-62.350288,20.03314753,8.288693,7.438089,7.741075,16.495266,4.669815,-10.439684,6.101679,-13.199687,4.504019,25.185162,0.676081,1.60151
48:23.9,9.72,-62.348301,20.03250911,8.287051,7.438089,7.741075,16.496908,4.669815,-10.4364,6.104963,-13.150428,4.497451,25.185162,0.655279,1.629241
48:24.9,9.74,-62.348301,20.03250911,8.287051,7.438089,7.746001,16.496908,4.669815,-10.433116,6.101679,-13.16028,4.504019,25.185162,0.672614,1.625775
48:25.9,9.75,-62.341236,20.03023913,8.287051,7.436447,7.742717,16.496908,4.669815,-10.4364,6.101679,-13.117589,4.504019,25.185162,0.613674,1.663906
48:26.9,9.77,-62.346092,20.03179936,8.285409,7.438089,7.746001,16.496908,4.669815,-10.4364,6.104963,-13.209538,4.500735,25.185162,0.66568,1.684704
48:27.9,9.79,-62.339474,20.029673,8.287051,7.434805,7.742717,16.496908,4.673099,-10.4364,6.101679,-13.10117,4.504019,25.185162,0.655279,1.684704
48:28.9,9.8,-62.343224,20.03087787,8.287051,7.438089,7.744359,16.496908,4.669815,-10.4364,6.098395,-13.183268,4.497451,25.185162,0.731554,1.636174
48:29.9,9.82,-62.333073,20.02761635,8.285409,7.439731,7.742717,16.495266,4.669815,-10.4364,6.101679,-13.16028,4.494167,25.181877,0.800895,1.674305
48:30.9,9.84,-62.333294,20.02768736,8.287051,7.438089,7.742717,16.496908,4.673099,-10.4364,6.101679,-13.148787,4.504019,25.185162,0.735021,1.670838
48:31.9,9.85,-62.339474,20.029673,8.285409,7.438089,7.744359,16.49855,4.673099,-10.4364,6.101679,-13.161922,4.497451,25.185162,0.714219,1.691637
48:32.9,9.87,-62.339474,20.029673,8.288693,7.438089,7.746001,16.49855,4.669815,-10.439684,6.104963,-13.186551,4.494167,25.185162,0.689949,1.722834
48:33.9,9.89,-62.325787,20.02527536,8.287051,7.439731,7.742717,16.49855,4.669815,-10.4364,6.104963,-13.1767,4.504019,25.185162,0.710752,1.69857
48:34.9,9.9,-62.323582,20.0245669,8.285409,7.438089,7.744359,16.49855,4.669815,-10.4364,6.108247,-13.120873,4.500735,25.185162,0.752356,1.681238
48:35.9,9.92,-62.320713,20.02364509,8.287051,7.438089,7.742717,16.49855,4.669815,-10.439684,6.100038,-13.191477,4.497451,25.185162,0.773159,1.643107
48:36.9,9.94,-62.32336,20.02449557,8.287051,7.439731,7.744359,16.495266,4.673099,-10.439684,6.101679,-13.111021,4.510587,25.185162,0.780093,1.674305
48:37.9,9.95,-62.317402,20.02258126,8.287051,7.436447,7.746001,16.49855,4.673099,-10.439684,6.104963,-13.111021,4.500735,25.185162,0.72462,1.660439
48:38.9,9.97,-62.320271,20.02350307,8.287051,7.436447,7.744359,16.49855,4.669815,-10.442968,6.101679,-13.134008,4.500735,25.185162,0.738488,1.677771
48:39.9,9.99,-62.316074,20.02215458,8.287051,7.438089,7.742717,16.500193,4.669815,-10.439684,6.101679,-13.145502,4.500735,25.185162,0.683015,1.757499
48:40.9,10,-62.302834,20.01790056,8.288693,7.438089,7.744359,16.501835,4.669815,-10.4364,6.101679,-13.12744,4.497451,25.181877,0.72462,1.715902
48:41.9,10.02,-62.306145,20.01896439,8.287051,7.438089,7.744359,16.49855,4.669815,-10.439684,6.101679,-13.134008,4.494167,25.185162,0.714219,1.691637
48:42.9,10.04,-62.311001,20.02052462,8.285409,7.434805,7.742717,16.500193,4.669815,-10.4364,6.104963,-13.138934,4.500735,25.185162,0.766225,1.684704
48:43.9,10.05,-62.312767,20.02109204,8.287051,7.434805,7.746001,16.501835,4.673099,-10.439684,6.104963,-13.199687,4.504019,25.185162,0.738488,1.702036
48:44.9,10.07,-62.297977,20.01634001,8.287051,7.438089,7.742717,16.49855,4.669815,-10.439684,6.098395,-13.166847,4.494167,25.185162,0.738488,1.677771
48:45.9,10.09,-62.293343,20.01485111,8.285409,7.438089,7.741075,16.501835,4.669815,-10.438043,6.101679,-13.188193,4.497451,25.185162,0.721153,1.69857
48:46.9,10.1,-62.293343,20.01485111,8.287051,7.436447,7.746001,16.500193,4.669815,-10.439684,6.104963,-13.12744,4.494167,25.185162,0.710752,1.747099
48:47.9,10.12,-62.290031,20.01378696,8.28623,7.438089,7.744359,16.500193,4.673099,-10.446252,6.101679,-13.214464,4.500735,25.185162,0.773159,1.7367
48:48.9,10.14,-62.290253,20.01385829,8.287051,7.438089,7.744359,16.501835,4.669815,-10.4364,6.104963,-13.135651,4.504019,25.185162,0.738488,1.757499
48:49.9,10.15,-62.277672,20.00981601,8.285409,7.439731,7.741075,16.501835,4.669815,-10.439684,6.098395,-13.235809,4.500735,25.185162,0.75929,1.712435
48:50.9,10.17,-62.277672,20.00981601,8.287051,7.438089,7.741075,16.500193,4.673099,-10.4364,6.104963,-13.212822,4.504019,25.185162,0.821697,1.747099
48:51.9,10.19,-62.277672,20.00981601,8.285409,7.438089,7.744359,16.501835,4.669815,-10.439684,6.101679,-13.179983,4.494167,25.185162,0.790494,1.767898
48:52.9,10.2,-62.276569,20.00946162,8.287051,7.436447,7.742717,16.501835,4.669815,-10.439684,6.101679,-13.145502,4.504019,25.185162,0.797428,1.819894
48:53.9,10.22,-62.276569,20.00946162,8.287051,7.438089,7.741075,16.501013,4.669815,-10.4364,6.104963,-13.183268,4.500735,25.181877,0.745422,1.830293
48:54.9,10.24,-62.263325,20.00520632,8.287051,7.436447,7.741075,16.501835,4.669815,-10.4364,6.101679,-13.179983,4.500735,25.185162,0.793961,1.802562
48:55.9,10.25,-62.254055,20.00222787,8.288693,7.442194,7.742717,16.501835,4.673099,-10.439684,6.101679,-13.194761,4.504019,25.185162,0.78356,1.802562
48:57.0,10.27,-62.259792,20.00407117,8.285409,7.438089,7.742717,16.501835,4.673099,-10.439684,6.101679,-13.166847,4.500735,25.185162,0.839033,1.767898
48:58.0,10.29,-62.258911,20.0037881,8.287051,7.438089,7.746001,16.503475,4.669815,-10.438043,6.104963,-13.122515,4.500735,25.185162,0.835566,1.774831
48:59.0,10.3,-62.260677,20.00435552,8.287051,7.438089,7.742717,16.501835,4.669815,-10.434758,6.101679,-13.142219,4.500735,25.185162,0.780093,1.795629
49:00.0,10.32,-62.253174,20.00194481,8.285409,7.43891,7.742717,16.503475,4.669815,-10.439684,6.101679,-13.156996,4.497451,25.185162,0.773159,1.816427
49:01.0,10.34,-62.259792,20.00407117,8.287051,7.434805,7.744359,16.501835,4.673099,-10.439684,6.104963,-13.21939,4.504019,25.185162,0.787027,1.840692
49:02.0,10.35,-62.247211,20.00002889,8.287051,7.436447,7.742717,16.501835,4.673099,-10.439684,6.101679,-13.16028,4.500735,25.185162,0.807829,1.809495
49:03.0,10.37,-62.245228,19.99939176,8.287051,7.436447,7.742717,16.505117,4.669815,-10.4364,6.104963,-13.193119,4.500735,25.185162,0.793961,1.844159
49:04.0,10.39,-62.245888,19.99960381,8.287051,7.438089,7.743538,16.503475,4.673099,-10.439684,6.101679,-13.129083,4.500735,25.185162,0.8425,1.754032
49:05.0,10.4,-62.241695,19.9982566,8.285409,7.438089,7.742717,16.503475,4.673099,-10.439684,6.104963,-13.153712,4.500735,25.185162,0.797428,1.806028
49:06.0,10.42,-62.235294,19.99619996,8.287051,7.438089,7.744359,16.505117,4.669815,-10.439684,6.104963,-13.163564,4.500735,25.181877,0.780093,1.774831
49:07.0,10.44,-62.228451,19.99400131,8.287051,7.439731,7.742717,16.503475,4.673099,-10.4364,6.101679,-13.193119,4.504019,25.185162,0.863302,1.941218
49:08.0,10.45,-62.222935,19.99222902,8.283767,7.436447,7.742717,16.503475,4.669815,-10.439684,6.101679,-13.196403,4.500735,25.185162,0.856368,1.965483
49:09.0,10.47,-62.235958,19.99641331,8.287872,7.439731,7.744359,16.50676,4.671457,-10.4364,6.101679,-13.089676,4.500735,25.185162,0.880637,1.962016
49:10.0,10.49,-62.229115,19.99421465,8.287051,7.438089,7.744359,16.503475,4.673099,-10.4364,6.104963,-13.161922,4.500735,25.185162,0.8425,1.982815
49:11.0,10.5,-62.210796,19.98832875,8.287051,7.436447,7.746001,16.505117,4.673099,-10.439684,6.101679,-13.124157,4.497451,25.185162,0.911841,1.934285
49:12.0,10.52,-62.217194,19.99038443,8.287051,7.438089,7.743538,16.505117,4.669815,-10.4364,6.101679,-13.114305,4.500735,25.185162,0.887572,1.948151
49:13.0,10.54,-62.221169,19.9916616,8.285409,7.438089,7.744359,16.503475,4.669815,-10.4364,6.103322,-13.163564,4.494167,25.185162,0.908374,1.923886
49:14.0,10.56,-62.217194,19.99038443,8.285409,7.436447,7.74518,16.50676,4.669815,-10.439684,6.104963,-13.137293,4.500735,25.181877,0.866769,1.968949
49:15.0,10.57,-62.216312,19.99010105,8.288693,7.439731,7.744359,16.505117,4.669815,-10.439684,6.101679,-13.1767,4.507303,25.185162,0.849434,1.962016
49:16.0,10.59,-62.208588,19.98761932,8.28623,7.436447,7.742717,16.505117,4.669815,-10.4364,6.104963,-13.191477,4.500735,25.181877,0.863302,2.000147
49:17.0,10.61,-62.206161,19.98683953,8.287051,7.437268,7.744359,16.50676,4.669815,-10.439684,6.101679,-13.147144,4.495809,25.185162,0.870236,2.031344
49:18.0,10.62,-62.201523,19.98534934,8.287051,7.439731,7.741075,16.505117,4.673099,-10.439684,6.098395,-13.107738,4.500735,25.181877,0.922242,1.965483
49:19.0,10.64,-62.204834,19.98641316,8.287051,7.436447,7.746001,16.503475,4.669815,-10.439684,6.104963,-13.183268,4.500735,25.185162,0.953445,2.239327
49:20.0,10.66,-62.191593,19.98215883,8.287051,7.438089,7.744359,16.50676,4.669815,-10.439684,6.101679,-13.163564,4.504019,25.181877,0.988116,2.215063
49:21.0,10.67,-62.191814,19.98222984,8.287051,7.438089,7.742717,16.505117,4.669815,-10.439684,6.101679,-13.170132,4.490883,25.185162,0.943044,2.267058
49:22.0,10.69,-62.195343,19.98336371,8.287051,7.436447,7.744359,16.50676,4.669815,-10.442968,6.101679,-13.188193,4.500735,25.183519,0.922242,2.280924
49:23.0,10.71,-62.197552,19.98407346,8.287051,7.436447,7.742717,16.505117,4.669815,-10.4364,6.101679,-13.232526,4.497451,25.181877,0.939577,2.308655
49:24.0,10.72,-62.193138,19.98265524,8.287051,7.439731,7.741075,16.505117,4.673099,-10.439684,6.101679,-13.1767,4.497451,25.185162,0.953445,2.294789
49:25.0,10.74,-62.183647,19.97960578,8.285409,7.435627,7.742717,16.50676,4.669815,-10.439684,6.100038,-13.153712,4.500735,25.181877,0.974248,2.267058
49:26.0,10.76,-62.189163,19.98137807,8.287051,7.436447,7.744359,16.50676,4.669815,-10.4364,6.101679,-13.191477,4.500735,25.181877,0.974248,2.325987
49:27.0,10.77,-62.182762,19.97932143,8.287051,7.434805,7.746001,16.50676,4.669815,-10.439684,6.104963,-13.189835,4.500735,25.185162,0.981182,2.239327
49:28.0,10.79,-62.176144,19.97719507,8.285409,7.436447,7.744359,16.508402,4.669815,-10.439684,6.104963,-13.186551,4.494167,25.181877,0.953445,2.260126
49:29.0,10.81,-62.170181,19.97527916,8.287051,7.437268,7.741075,16.50676,4.669815,-10.439684,6.101679,-13.161922,4.500735,25.185162,0.946511,2.280924
49:30.0,10.82,-62.170845,19.9754925,8.285409,7.438089,7.744359,16.50676,4.669815,-10.439684,6.101679,-13.158638,4.500735,25.185162,0.953445,2.329453
49:31.0,10.84,-62.165546,19.97378993,8.287051,7.434805,7.746001,16.508402,4.669815,-10.4364,6.101679,-13.166847,4.504019,25.181877,0.925709,2.301722
49:32.0,10.86,-62.170403,19.97535048,8.287051,7.441373,7.739433,16.505117,4.669815,-10.439684,6.101679,-13.206255,4.490883,25.181877,0.974248,2.315588
49:33.0,10.87,-62.167976,19.97457069,8.285409,7.438089,7.742717,16.50676,4.669815,-10.439684,6.104963,-13.117589,4.494167,25.181877,0.943044,2.273991
49:34.0,10.89,-62.162899,19.97293945,8.285409,7.436447,7.744359,16.508402,4.669815,-10.442968,6.104963,-13.094602,4.499093,25.181877,0.981182,2.267058
49:35.0,10.91,-62.150539,19.96896818,8.287051,7.43891,7.744359,16.50676,4.669815,-10.439684,6.101679,-13.175057,4.499093,25.181877,0.932643,2.260126
49:36.0,10.92,-62.15694,19.97102482,8.285409,7.441373,7.744359,16.508402,4.669815,-10.439684,6.104963,-13.186551,4.487599,25.181877,0.991583,2.256659
49:37.0,10.94,-62.15451,19.97024406,8.285409,7.436447,7.742717,16.508402,4.669815,-10.442968,6.101679,-13.142219,4.500735,25.183519,0.894506,2.253193
49:38.0,10.96,-62.152748,19.96967793,8.287051,7.436447,7.742717,16.50676,4.669815,-10.439684,6.104963,-13.232526,4.494167,25.185162,0.918775,2.308655
49:39.1,10.97,-62.153629,19.969961,8.287051,7.438089,7.744359,16.508402,4.673099,-10.439684,6.101679,-13.150428,4.500735,25.185162,0.93611,2.301722
49:40.1,10.99,-62.147892,19.9681177,8.287051,7.438089,7.744359,16.508402,4.669815,-10.446252,6.101679,-13.163564,4.490883,25.181877,0.953445,2.28439
49:41.1,11.01,-62.138401,19.96506824,8.287051,7.438089,7.742717,16.508402,4.669815,-10.441326,6.103322,-13.153712,4.500735,25.185162,1.008918,2.228928
