Displacement in m,Displacement in mm,Load in N,Load in kN
0.004596,4.596008,27202.189453,27.202189
0.004596,4.596328,27198.707031,27.198707
0.004596,4.596448,27197.406250,27.197406
0.004597,4.596628,27195.455078,27.195455
0.004597,4.596897,27192.537109,27.192537
0.004597,4.596998,27191.445312,27.191445
0.004597,4.597149,27189.812500,27.189812
0.004597,4.597375,27187.367188,27.187367
0.004598,4.597714,27183.710938,27.183711
0.004598,4.597840,27182.343750,27.182344
0.004598,4.598030,27180.298828,27.180299
0.004598,4.598314,27177.236328,27.177236
0.004598,4.598420,27176.091797,27.176092
0.004599,4.598579,27174.378906,27.174379
0.004599,4.598818,27171.816406,27.171816
0.004599,4.598907,27170.857422,27.170857
0.004599,4.599040,27169.421875,27.169422
0.004599,4.599241,27167.273438,27.167273
0.004600,4.599540,27164.060547,27.164061
0.004600,4.599652,27162.857422,27.162857
0.004600,4.599820,27161.058594,27.161059
0.004600,4.600072,27158.367188,27.158367
0.004600,4.600166,27157.361328,27.157361
0.004600,4.600307,27155.853516,27.155854
0.004601,4.600517,27153.599609,27.153600
0.004601,4.600834,27150.226562,27.150227
0.004601,4.600952,27148.964844,27.148965
0.004601,4.601129,27147.076172,27.147076
0.004601,4.601394,27144.251953,27.144252
0.004601,4.601493,27143.195312,27.143195
0.004602,4.601642,27141.613281,27.141613
0.004602,4.601865,27139.246094,27.139246
0.004602,4.602198,27135.707031,27.135707
0.004602,4.602323,27134.382812,27.134383
0.004603,4.602510,27132.402344,27.132402
0.004603,4.602789,27129.437500,27.129438
0.004603,4.602894,27128.328125,27.128328
0.004603,4.603051,27126.667969,27.126668
0.004603,4.603286,27124.185547,27.124186
0.004603,4.603374,27123.255859,27.123256
0.004604,4.603505,27121.867188,27.121867
0.004604,4.603702,27119.785156,27.119785
0.004604,4.603776,27119.007812,27.119008
0.004604,4.603887,27117.843750,27.117844
0.004604,4.604052,27116.101562,27.116102
0.004604,4.604299,27113.494141,27.113494
0.004604,4.604392,27112.519531,27.112520
0.004605,4.604531,27111.058594,27.111059
0.004605,4.604738,27108.873047,27.108873
0.004605,4.605050,27105.603516,27.105604
0.004605,4.605166,27104.380859,27.104381
0.004605,4.605341,27102.550781,27.102551
0.004606,4.605602,27099.810547,27.099811
0.004606,4.605700,27098.785156,27.098785
0.004606,4.605846,27097.250000,27.097250
0.004606,4.606066,27094.953125,27.094953
0.004606,4.606148,27094.093750,27.094094
0.004606,4.606272,27092.808594,27.092809
0.004606,4.606456,27090.880859,27.090881
0.004607,4.606732,27088.000000,27.088000
0.004607,4.606836,27086.921875,27.086922
0.004607,4.606990,27085.310547,27.085311
0.004607,4.607222,27082.896484,27.082896
0.004607,4.607309,27081.994141,27.081994
0.004607,4.607438,27080.642578,27.080643
0.004608,4.607633,27078.621094,27.078621
0.004608,4.607924,27075.593750,27.075594
0.004608,4.608033,27074.462891,27.074463
0.004608,4.608196,27072.769531,27.072770
0.004608,4.608441,27070.234375,27.070234
0.004609,4.608532,27069.287109,27.069287
0.004609,4.608669,27067.869141,27.067869
0.004609,4.608874,27065.746094,27.065746
0.004609,4.608951,27064.951172,27.064951
0.004609,4.609066,27063.763672,27.063764
0.004609,4.609238,27061.986328,27.061986
0.004609,4.609496,27059.326172,27.059326
0.004610,4.609592,27058.330078,27.058330
0.004610,4.609737,27056.839844,27.056840
0.004610,4.609953,27054.611328,27.054611
0.004610,4.610034,27053.779297,27.053779
0.004610,4.610155,27052.533203,27.052533
0.004610,4.610336,27050.666016,27.050666
0.004611,4.610608,27047.876953,27.047877
0.004611,4.610709,27046.833984,27.046834
0.004611,4.610862,27045.271484,27.045271
0.004611,4.611089,27042.933594,27.042934
0.004611,4.611175,27042.058594,27.042059
0.004611,4.611303,27040.750000,27.040750
0.004611,4.611494,27038.791016,27.038791
0.004612,4.611565,27038.058594,27.038059
0.004612,4.611672,27036.962891,27.036963
0.004612,4.611833,27035.322266,27.035322
0.004612,4.612073,27032.865234,27.032865
0.004612,4.612163,27031.947266,27.031947
0.004612,4.612298,27030.574219,27.030574
0.004612,4.612499,27028.517578,27.028518
0.004613,4.612575,27027.748047,27.027748
0.004613,4.612688,27026.595703,27.026596
0.004613,4.612857,27024.873047,27.024873
0.004613,4.613110,27022.292969,27.022293
0.004613,4.613205,27021.328125,27.021328
0.004613,4.613347,27019.882812,27.019883
0.004614,4.613560,27017.720703,27.017721
0.004614,4.613640,27016.912109,27.016912
0.004614,4.613759,27015.701172,27.015701
0.004614,4.613938,27013.890625,27.013891
0.004614,4.614005,27013.212891,27.013213
0.004614,4.614105,27012.199219,27.012199
0.004614,4.614254,27010.681641,27.010682
0.004614,4.614479,27008.410156,27.008410
0.004614,4.614479,27008.357422,27.008357
0.004614,4.614484,27008.410156,27.008410
0.004614,4.614484,27008.357422,27.008357
0.004614,4.614492,27008.277344,27.008277
0.004614,4.614500,27008.199219,27.008199
0.004614,4.614500,27008.119141,27.008119
0.004615,4.614508,27008.199219,27.008199
0.004615,4.614508,27008.119141,27.008119
0.004615,4.614519,27008.000000,27.008000
0.004615,4.614537,27007.824219,27.007824
0.004615,4.614554,27007.646484,27.007646
0.004615,4.614572,27007.470703,27.007471
0.004615,4.614589,27007.294922,27.007295
0.004615,4.614589,27007.250000,27.007250
0.004615,4.614593,27007.294922,27.007295
0.004615,4.614593,27007.250000,27.007250
0.004615,4.614598,27007.207031,27.007207
0.004615,4.614598,27007.140625,27.007141
0.004615,4.614605,27007.207031,27.007207
0.004615,4.614605,27007.140625,27.007141
0.004615,4.614614,27007.042969,27.007043
0.004615,4.614624,27006.945312,27.006945
0.004615,4.614634,27006.847656,27.006848
0.004615,4.614643,27006.750000,27.006750
0.004615,4.614643,27006.712891,27.006713
0.004615,4.614643,27006.677734,27.006678
0.004615,4.614647,27006.750000,27.006750
0.004615,4.614647,27006.712891,27.006713
0.004615,4.614647,27006.677734,27.006678
0.004615,4.614650,27006.750000,27.006750
0.004615,4.614650,27006.712891,27.006713
0.004615,4.614650,27006.677734,27.006678
0.004615,4.614654,27006.640625,27.006641
0.004615,4.614654,27006.585938,27.006586
0.004615,4.614654,27006.544922,27.006545
0.004615,4.614659,27006.640625,27.006641
0.004615,4.614659,27006.585938,27.006586
0.004615,4.614659,27006.544922,27.006545
0.004615,4.614663,27006.640625,27.006641
0.004615,4.614663,27006.585938,27.006586
0.004615,4.614663,27006.544922,27.006545
0.004615,4.614667,27006.505859,27.006506
0.004615,4.614667,27006.464844,27.006465
0.004615,4.614671,27006.505859,27.006506
0.004615,4.614671,27006.464844,27.006465
0.004615,4.614677,27006.404297,27.006404
0.004615,4.614677,27006.343750,27.006344
0.004615,4.614683,27006.404297,27.006404
0.004615,4.614683,27006.343750,27.006344
0.004615,4.614689,27006.285156,27.006285
0.004615,4.614689,27006.193359,27.006193
0.004615,4.614698,27006.285156,27.006285
0.004615,4.614698,27006.193359,27.006193
0.004615,4.614711,27006.058594,27.006059
0.004615,4.614725,27005.925781,27.005926
0.004615,4.614725,27005.892578,27.005893
0.004615,4.614725,27005.841797,27.005842
0.004615,4.614728,27005.925781,27.005926
0.004615,4.614728,27005.892578,27.005893
0.004615,4.614728,27005.841797,27.005842
0.004615,4.614733,27005.925781,27.005926
0.004615,4.614733,27005.892578,27.005893
0.004615,4.614733,27005.841797,27.005842
0.004615,4.614735,27005.822266,27.005822
0.004615,4.614735,27005.794922,27.005795
0.004615,4.614735,27005.751953,27.005752
0.004615,4.614737,27005.822266,27.005822
0.004615,4.614737,27005.794922,27.005795
0.004615,4.614737,27005.751953,27.005752
0.004615,4.614742,27005.822266,27.005822
0.004615,4.614742,27005.794922,27.005795
0.004615,4.614742,27005.751953,27.005752
0.004615,4.614748,27005.689453,27.005689
0.004615,4.614757,27005.595703,27.005596
0.004615,4.614757,27005.501953,27.005502
0.004615,4.614767,27005.595703,27.005596
0.004615,4.614767,27005.501953,27.005502
0.004615,4.614769,27005.478516,27.005479
0.004615,4.614769,27005.443359,27.005443
0.004615,4.614769,27005.390625,27.005391
0.004615,4.614772,27005.478516,27.005479
0.004615,4.614772,27005.443359,27.005443
0.004615,4.614772,27005.390625,27.005391
0.004615,4.614777,27005.478516,27.005479
0.004615,4.614777,27005.443359,27.005443
0.004615,4.614777,27005.390625,27.005391
0.004615,4.614785,27005.310547,27.005311
0.004615,4.614797,27005.193359,27.005193
0.004615,4.614815,27005.017578,27.005018
0.004615,4.614815,27004.951172,27.004951
0.004615,4.614821,27005.017578,27.005018
0.004615,4.614821,27004.951172,27.004951
0.004615,4.614831,27004.851562,27.004852
0.004615,4.614845,27004.703125,27.004703
0.004615,4.614867,27004.482422,27.004482
0.004615,4.614900,27004.150391,27.004150
0.004615,4.614949,27003.654297,27.003654
0.004615,4.614968,27003.466797,27.003467
0.004615,4.614995,27003.189453,27.003189
0.004615,4.615037,27002.771484,27.002771
0.004615,4.615098,27002.148438,27.002148
0.004615,4.615191,27001.214844,27.001215
0.004615,4.615283,27000.283203,27.000283
0.004615,4.615375,26999.353516,26.999354
0.004615,4.615467,26998.425781,26.998426
0.004616,4.615559,26997.501953,26.997502
0.004616,4.615697,26996.117188,26.996117
0.004616,4.615902,26994.048828,26.994049
0.004616,4.615979,26993.275391,26.993275
0.004616,4.616094,26992.117188,26.992117
0.004616,4.616267,26990.382812,26.990383
0.004616,4.616331,26989.736328,26.989736
0.004616,4.616428,26988.765625,26.988766
0.004617,4.616573,26987.312500,26.987313
0.004617,4.616627,26986.767578,26.986768
0.004617,4.616708,26985.955078,26.985955
0.004617,4.616830,26984.736328,26.984736
0.004617,4.617012,26982.914062,26.982914
0.004617,4.617080,26982.232422,26.982232
0.004617,4.617182,26981.212891,26.981213
0.004617,4.617335,26979.685547,26.979686
0.004617,4.617349,26979.542969,26.979543
0.004617,4.617363,26979.400391,26.979400
0.004617,4.617377,26979.257812,26.979258
0.004617,4.617399,26979.044922,26.979045
0.004617,4.617399,26979.025391,26.979025
0.004617,4.617399,26979.005859,26.979006
0.004617,4.617399,26978.986328,26.978986
0.004617,4.617399,26978.966797,26.978967
0.004617,4.617400,26979.044922,26.979045
0.004617,4.617400,26979.025391,26.979025
0.004617,4.617400,26979.005859,26.979006
0.004617,4.617400,26978.986328,26.978986
0.004617,4.617400,26978.966797,26.978967
0.004617,4.617403,26979.044922,26.979045
0.004617,4.617403,26979.025391,26.979025
0.004617,4.617403,26979.005859,26.979006
0.004617,4.617403,26978.986328,26.978986
0.004617,4.617403,26978.966797,26.978967
0.004617,4.617405,26979.044922,26.979045
0.004617,4.617405,26979.025391,26.979025
0.004617,4.617405,26979.005859,26.979006
0.004617,4.617405,26978.986328,26.978986
0.004617,4.617405,26978.966797,26.978967
0.004617,4.617407,26979.044922,26.979045
0.004617,4.617407,26979.025391,26.979025
0.004617,4.617407,26979.005859,26.979006
0.004617,4.617407,26978.986328,26.978986
0.004617,4.617407,26978.966797,26.978967
0.004617,4.617408,26978.947266,26.978947
0.004617,4.617408,26978.927734,26.978928
0.004617,4.617408,26978.908203,26.978908
0.004617,4.617408,26978.878906,26.978879
0.004617,4.617410,26978.947266,26.978947
0.004617,4.617410,26978.927734,26.978928
0.004617,4.617410,26978.908203,26.978908
0.004617,4.617410,26978.878906,26.978879
0.004617,4.617413,26978.947266,26.978947
0.004617,4.617413,26978.927734,26.978928
0.004617,4.617413,26978.908203,26.978908
0.004617,4.617413,26978.878906,26.978879
0.004617,4.617415,26978.947266,26.978947
0.004617,4.617415,26978.927734,26.978928
0.004617,4.617415,26978.908203,26.978908
0.004617,4.617415,26978.878906,26.978879
0.004617,4.617420,26978.833984,26.978834
0.004617,4.617420,26978.818359,26.978818
0.004617,4.617420,26978.792969,26.978793
0.004617,4.617420,26978.791016,26.978791
0.004617,4.617420,26978.787109,26.978787
0.004617,4.617420,26978.783203,26.978783
0.004617,4.617420,26978.775391,26.978775
0.004617,4.617420,26978.767578,26.978768
0.004617,4.617421,26978.833984,26.978834
0.004617,4.617421,26978.818359,26.978818
0.004617,4.617421,26978.792969,26.978793
0.004617,4.617421,26978.791016,26.978791
0.004617,4.617421,26978.787109,26.978787
0.004617,4.617421,26978.783203,26.978783
0.004617,4.617421,26978.775391,26.978775
0.004617,4.617421,26978.767578,26.978768
0.004617,4.617424,26978.833984,26.978834
0.004617,4.617424,26978.818359,26.978818
0.004617,4.617424,26978.792969,26.978793
0.004617,4.617424,26978.791016,26.978791
0.004617,4.617424,26978.787109,26.978787
0.004617,4.617424,26978.783203,26.978783
0.004617,4.617424,26978.775391,26.978775
0.004617,4.617424,26978.767578,26.978768
0.004617,4.617424,26978.833984,26.978834
0.004617,4.617424,26978.818359,26.978818
0.004617,4.617424,26978.792969,26.978793
0.004617,4.617424,26978.791016,26.978791
0.004617,4.617424,26978.787109,26.978787
0.004617,4.617424,26978.783203,26.978783
0.004617,4.617424,26978.775391,26.978775
0.004617,4.617424,26978.767578,26.978768
0.004617,4.617425,26978.833984,26.978834
0.004617,4.617425,26978.818359,26.978818
0.004617,4.617425,26978.792969,26.978793
0.004617,4.617425,26978.791016,26.978791
0.004617,4.617425,26978.787109,26.978787
0.004617,4.617425,26978.783203,26.978783
0.004617,4.617425,26978.775391,26.978775
0.004617,4.617425,26978.767578,26.978768
0.004617,4.617425,26978.833984,26.978834
0.004617,4.617425,26978.818359,26.978818
0.004617,4.617425,26978.792969,26.978793
0.004617,4.617425,26978.791016,26.978791
0.004617,4.617425,26978.787109,26.978787
0.004617,4.617425,26978.783203,26.978783
0.004617,4.617425,26978.775391,26.978775
0.004617,4.617425,26978.767578,26.978768
0.004617,4.617426,26978.833984,26.978834
0.004617,4.617426,26978.818359,26.978818
0.004617,4.617426,26978.792969,26.978793
0.004617,4.617426,26978.791016,26.978791
0.004617,4.617426,26978.787109,26.978787
0.004617,4.617426,26978.783203,26.978783
0.004617,4.617426,26978.775391,26.978775
0.004617,4.617426,26978.767578,26.978768
0.004617,4.617427,26978.833984,26.978834
0.004617,4.617427,26978.818359,26.978818
0.004617,4.617427,26978.792969,26.978793
0.004617,4.617427,26978.791016,26.978791
0.004617,4.617427,26978.787109,26.978787
0.004617,4.617427,26978.783203,26.978783
0.004617,4.617427,26978.775391,26.978775
0.004617,4.617427,26978.767578,26.978768
0.004617,4.617427,26978.759766,26.978760
0.004617,4.617427,26978.748047,26.978748
0.004617,4.617427,26978.730469,26.978730
0.004617,4.617427,26978.705078,26.978705
0.004617,4.617427,26978.666016,26.978666
0.004617,4.617428,26978.759766,26.978760
0.004617,4.617428,26978.748047,26.978748
0.004617,4.617428,26978.730469,26.978730
0.004617,4.617428,26978.705078,26.978705
0.004617,4.617428,26978.666016,26.978666
0.004617,4.617430,26978.759766,26.978760
0.004617,4.617430,26978.748047,26.978748
0.004617,4.617430,26978.730469,26.978730
0.004617,4.617430,26978.705078,26.978705
0.004617,4.617430,26978.666016,26.978666
0.004617,4.617433,26978.759766,26.978760
0.004617,4.617433,26978.748047,26.978748
0.004617,4.617433,26978.730469,26.978730
0.004617,4.617433,26978.705078,26.978705
0.004617,4.617433,26978.666016,26.978666
0.004617,4.617437,26978.759766,26.978760
0.004617,4.617437,26978.748047,26.978748
0.004617,4.617437,26978.730469,26.978730
0.004617,4.617437,26978.705078,26.978705
0.004617,4.617437,26978.666016,26.978666
0.004617,4.617442,26978.607422,26.978607
0.004617,4.617448,26978.550781,26.978551
0.004617,4.617448,26978.492188,26.978492
0.004617,4.617454,26978.550781,26.978551
0.004617,4.617454,26978.492188,26.978492
0.004617,4.617460,26978.435547,26.978436
0.004617,4.617460,26978.376953,26.978377
0.004617,4.617466,26978.435547,26.978436
0.004617,4.617466,26978.376953,26.978377
0.004617,4.617471,26978.320312,26.978320
0.004617,4.617477,26978.263672,26.978264
0.004617,4.617477,26978.207031,26.978207
0.004617,4.617482,26978.263672,26.978264
0.004617,4.617482,26978.207031,26.978207
0.004617,4.617488,26978.150391,26.978150
0.004617,4.617497,26978.064453,26.978064
0.004618,4.617509,26977.937500,26.977937
0.004618,4.617509,26977.890625,26.977891
0.004618,4.617514,26977.937500,26.977937
0.004618,4.617514,26977.890625,26.977891
0.004618,4.617522,26977.820312,26.977820
0.004618,4.617532,26977.712891,26.977713
0.004618,4.617542,26977.607422,26.977607
0.004618,4.617545,26977.580078,26.977580
0.004618,4.617545,26977.541016,26.977541
0.004618,4.617549,26977.580078,26.977580
0.004618,4.617549,26977.541016,26.977541
0.004618,4.617555,26977.480469,26.977480
0.004618,4.617555,26977.392578,26.977393
0.004618,4.617564,26977.480469,26.977480
0.004618,4.617564,26977.392578,26.977393
0.004618,4.617573,26977.302734,26.977303
0.004618,4.617582,26977.214844,26.977215
0.004618,4.617591,26977.126953,26.977127
0.004618,4.617594,26977.093750,26.977094
0.004618,4.617594,26977.044922,26.977045
0.004618,4.617599,26977.093750,26.977094
0.004618,4.617599,26977.044922,26.977045
0.004618,4.617606,26976.970703,26.976971
0.004618,4.617617,26976.859375,26.976859
0.004618,4.617629,26976.748047,26.976748
0.004618,4.617640,26976.638672,26.976639
0.004618,4.617651,26976.529297,26.976529
0.004618,4.617651,26976.501953,26.976502
0.004618,4.617651,26976.460938,26.976461
0.004618,4.617653,26976.529297,26.976529
0.004618,4.617653,26976.501953,26.976502
0.004618,4.617653,26976.460938,26.976461
0.004618,4.617658,26976.529297,26.976529
0.004618,4.617658,26976.501953,26.976502
0.004618,4.617658,26976.460938,26.976461
0.004618,4.617664,26976.398438,26.976398
0.004618,4.617670,26976.337891,26.976338
0.004618,4.617670,26976.275391,26.976275
0.004618,4.617676,26976.337891,26.976338
0.004618,4.617676,26976.275391,26.976275
0.004618,4.617685,26976.185547,26.976186
0.004618,4.617699,26976.046875,26.976047
0.004618,4.617712,26975.912109,26.975912
0.004618,4.617726,26975.775391,26.975775
0.004618,4.617747,26975.572266,26.975572
0.004618,4.617747,26975.552734,26.975553
0.004618,4.617747,26975.533203,26.975533
0.004618,4.617749,26975.572266,26.975572
0.004618,4.617749,26975.552734,26.975553
0.004618,4.617749,26975.533203,26.975533
0.004618,4.617751,26975.572266,26.975572
0.004618,4.617751,26975.552734,26.975553
0.004618,4.617751,26975.533203,26.975533
0.004618,4.617753,26975.513672,26.975514
0.004618,4.617753,26975.486328,26.975486
0.004618,4.617753,26975.443359,26.975443
0.004618,4.617755,26975.513672,26.975514
