Time in Minutes,Kyowa PG 500 KUM -Load in bar-(bar),Load-in-kN,Stud3-Axial,Stud4-Axial,Stud3-Top,Stud4-Top,Stud3-Mid,Stud4-Mid,Stud3-Bottom,Stud4-Bottom,Stud2-Mid,Stud5-Mid,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Mid-Left,Pb2-Mid-Mid,Pb2-Mid-Right,Pb3-Fire-Mid-Left,Pb3-Fire-Mid-Mid,Pb3-Fire-Mid-Right,Pb3-Amb-Mid-Left,Pb3-Amb-Mid-Mid,Pb3-Amb-Mid-Right,Pb4-Mid-Left,Pb4-Mid-Mid,Pb4-Mid-Right,Pb4-Pb5-Mid-Left,Pb4-Pb5-Mid-Mid,Pb4-Pb5-Mid-Right,Pb5-Top-Left,Pb5-Top-Right,Pb5-Mid-Mid,Pb5-Bottom-Left,Pb5-Bottom-Right,Stud2-Mid-Fire-HF,Stud3-Top-Fire-HF,Stud3-Mid-Fire-HF,Stud3-Bottom-Fire-HF,Stud4-Top-Fire-HF,Stud4-Mid-Fire-HF,Stud4-Bottom-Fire-HF,Stud5-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud3-Top-Fire-CF,Stud3-Mid-Fire-CF,Stud3-Bottom-Fire-CF,Stud4-Top-Fire-CF,Stud4-Mid-Fire-CF,Stud4-Bottom-Fire-CF,Stud5-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud3-Top-Amb-HF,Stud3-Mid-Amb-HF,Stud3-Bottom-Amb-HF,Stud4-Top-Amb-HF,Stud4-Mid-Amb-HF,Stud4-Bottom-Amb-HF,Stud5-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Amb-CF,Stud3-Mid-Amb-CF,Stud3-Bottom-Amb-CF,Stud4-Top-Amb-CF,Stud4-Mid-Amb-CF,Stud4-Bottom-Amb-CF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Right,Furnace-Bottom-Left,Average-Furnace,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3-Fire,Average-Pb3-Amb,Average-Pb4,Average-Pb4-Pb5,Average-Pb5
78,10.157351,-3.263556876,-3.216568,-2.323362,-5.485825,-5.64509,-4.97522,-4.893089,-4.159081,-4.091866,3.917693,-4.315116,928.671692,942.253784,964.403809,950.26886,29.008898,29.478024,660.190247,619.634521,25.218897,295.306335,275.384338,135.523651,138.536774,142.496262,-32.410301,81.417282,85.518181,61.62608,64.09803,65.421677,50.020294,49.939495,53.381866,40.632511,43.854752,35.304504,30.301132,31.367346,208.568283,309.396606,271.940735,279.615662,267.308014,254.160202,226.985779,272.283722,176.237946,227.461899,202.21312,172.236191,215.921371,197.913589,182.071426,193.831604,65.974785,72.451744,69.498405,59.179695,74.331329,70.334648,60.476013,71.309776,58.659393,67.409752,63.495533,50.02887,67.440659,64.749718,53.786514,66.97374,933.068359,958.687866,979.933167,964.407837,959.0243073,946.3995363,619.634521,285.3453365,138.852229,83.4677315,63.71526233,51.113885,39.930589
79,9.288612,-2.984431036,-3.122977,-2.283955,-5.646738,-5.825706,-5.034332,-4.919361,-4.1755,-4.127989,3.917693,-4.364375,930.614258,943.920227,966.069519,952.804321,30.272213,29.862909,667.769409,629.535645,26.139088,309.693817,283.935577,139.510437,145.413895,147.543457,-34.302032,82.834648,86.309525,62.459938,64.730896,65.918556,50.363075,50.313435,53.672134,40.755268,43.826637,35.461422,30.457415,31.545479,218.225281,319.487885,278.939972,288.996124,276.380341,264.184479,237.147995,281.943848,183.959976,237.879379,210.384735,179.806961,224.306488,207.681274,190.030365,202.825607,67.136101,73.479942,70.45372,60.395,74.978416,71.422569,61.766941,72.399384,59.674736,68.159645,64.379295,51.362991,67.794228,65.353119,54.475124,67.4897,934.732239,960.701355,981.605103,966.252258,960.8227388,948.3520813,629.535645,296.814697,144.1559297,84.5720865,64.36979667,51.449548,40.01444233
79,8.448126,-2.714382884,-3.006399,-2.150957,-5.82407,-5.996471,-5.159122,-5.090126,-4.297005,-4.341449,4.003074,-4.528573,932.592468,946.769897,968.727844,954.918762,30.222637,29.926968,675.7323,637.533447,25.971567,324.302673,295.878448,143.362503,158.275665,152.86203,-36.100456,84.08754,87.192696,63.212849,65.463791,66.498482,50.809769,50.687504,54.030113,40.845737,43.78537,35.576756,30.678375,31.719456,229.377304,328.580597,287.453949,296.127838,286.818604,273.642853,248.217041,290.841309,192.980286,247.997467,220.348511,186.307724,235.203735,217.36467,200.185577,211.37291,68.416901,74.387268,71.621071,61.591534,75.849693,72.461594,63.475807,73.378136,60.870045,68.618401,65.389633,52.409588,68.042992,65.899292,55.470982,67.927238,937.165955,963.047913,983.290405,967.791626,962.8239748,950.7522428,637.533447,310.0905605,151.500066,85.640118,65.058374,51.842462,40.06928767
80,7.45976,-2.396820888,-2.940722,-1.963775,-6.044094,-6.223062,-5.425124,-5.372545,-4.530164,-4.53192,4.200108,-4.751881,934.54303,948.650085,970.465149,957.152466,30.18729,30.069992,683.627258,645.636658,25.355408,341.740753,308.329803,148.126251,169.99295,161.822876,-37.505409,85.635124,88.023842,64.062843,66.16922,66.944397,51.222733,51.140644,54.358311,40.953701,43.741837,35.870632,30.767618,31.815027,239.169876,339.496124,295.585876,305.880798,296.18338,284.818817,257.711487,301.355103,201.011719,259.755463,229.647034,194.378372,243.982483,229.140121,208.707504,222.437653,69.548325,75.270187,72.564972,63.064659,76.625664,73.722717,65.040787,74.562691,61.861595,69.309029,66.204613,53.515408,68.588623,66.62973,56.455963,68.522575,938.574036,965.378479,985.71759,970.152344,964.9556123,952.7026825,645.636658,325.035278,159.9806923,86.829483,65.72548667,52.24056267,40.18872333
81,6.414228,-2.060891456,-2.911166,-1.802864,-6.273969,-6.439802,-5.648433,-5.648396,-4.750186,-4.738812,4.410278,-4.975189,936.895813,950.390259,972.954407,958.747864,30.304804,30.185682,695.588806,654.815918,25.364632,354.159363,323.211517,155.070633,181.873352,173.402145,-38.857533,87.172974,88.952728,64.899628,67.077873,67.721008,51.771297,51.641895,54.769707,40.968925,43.662243,36.133842,30.867865,31.988503,251.361618,350.978271,303.251984,316.682159,306.96936,295.420135,268.628113,312.110352,210.857254,270.814026,240.774002,202.510529,254.611862,240.002548,217.458344,232.521332,70.767731,76.044357,73.697212,64.485069,77.54464,75.054039,66.848541,75.642502,62.991791,69.857445,66.95179,54.472649,69.228439,67.368553,57.655491,69.135315,941.258667,966.670532,986.708069,971.604675,966.5604858,954.7470858,654.815918,338.68544,170.1153767,88.062851,66.56616967,52.727633,40.25500333
82,5.242005,-1.684256207,-2.878328,-1.689569,-6.423388,-6.649973,-5.917718,-5.835581,-4.988271,-4.965407,4.615522,-5.152523,939.092468,952.302429,975.137573,961.265808,30.43745,30.260736,772.349976,663.13855,26.119503,357.674011,335.602448,163.598663,187.677124,184.403931,-40.090847,88.434555,89.983719,65.687378,67.96888,68.324211,52.353703,52.131496,55.22353,41.035744,43.735035,36.275352,30.970165,32.170197,275.572144,362.700562,312.608795,326.393463,316.864624,303.78772,278.688385,321.937866,222.183685,280.330292,251.546082,209.614059,265.019653,247.829224,223.915237,241.572784,71.894539,76.727028,74.757355,65.790421,78.432327,76.145493,68.559967,76.666389,64.062172,70.427086,67.83812,55.318916,69.812904,68.123825,58.734627,69.687103,942.930542,967.752075,989.282104,973.760742,968.4313658,956.9495695,663.13855,346.6382295,178.559906,89.209137,67.326823,53.236243,40.34871033
83,4.094724,-1.315634821,-2.81265,-1.610756,-6.704164,-6.814169,-6.124608,-6.00963,-5.232923,-5.236337,4.856889,-5.323287,940.927795,954.403625,976.123291,963.544189,30.370441,30.328213,705.631653,674.480652,26.202679,355.603271,343.411774,175.757202,192.159683,194.448486,-41.220875,89.699753,90.748032,66.630852,68.74041,69.263359,52.896927,52.745762,55.661945,41.194134,43.706009,36.607143,31.147676,32.331013,285.750519,375.302765,321.1026,334.622131,324.682556,311.934418,286.93454,332.475311,232.656494,289.155914,259.767548,216.781433,272.449097,255.012482,228.268097,250.752274,72.874222,77.559853,75.625725,67.156479,79.123367,76.926613,69.941605,77.666588,64.990372,71.017723,68.686012,56.261257,70.318535,68.859512,59.504345,70.375832,944.510437,970.305176,991.314514,975.641541,970.442917,958.749725,674.480652,349.5075225,187.4551237,90.2238925,68.21154033,53.76821133,40.50242867
84,3.075898,-0.988286027,-2.789663,-1.550003,-6.851941,-6.998069,-6.301942,-6.16726,-5.410255,-5.356203,5.004665,-5.44151,942.682617,955.765381,978.357239,965.992859,31.130936,30.449842,700.046082,683.609314,25.709747,353.346008,348.581665,187.540802,195.787689,199.930435,-42.634991,90.679153,91.660904,67.458344,69.523926,69.929077,53.552792,53.310024,56.195602,41.274799,43.569496,36.737411,31.417328,32.490662,288.997681,385.630615,331.183929,341.68866,332.836548,318.35849,294.123016,341.754547,244.263031,295.984833,267.82486,221.768753,279.087921,261.154114,232.504959,257.251984,74.405617,78.479774,76.422272,68.212936,79.787376,77.592079,71.345589,78.339462,66.044678,71.634949,69.524818,57.122906,71.017494,69.498856,60.114685,70.891495,946.364624,970.942444,994.799988,977.518555,972.4064028,960.699524,683.609314,350.9638365,194.419642,91.1700285,68.970449,54.352806,40.52723533
85,2.153526,-0.691927904,-2.776527,-1.531942,-7.003002,-7.060464,-6.426733,-6.246074,-5.564599,-5.490846,5.10975,-5.559731,944.968506,957.654968,980.539551,967.929932,31.087822,30.567785,696.26239,694.02179,25.837669,351.361084,350.420074,196.394913,199.131638,204.134811,-43.996872,91.714317,92.477074,68.270256,70.215126,70.416794,54.255222,53.976536,56.773167,41.361816,43.653625,36.922638,31.615164,32.66975,291.309814,395.900208,342.004639,350.872284,340.731354,324.904388,301.071991,351.913879,253.792587,302.607086,273.663239,225.952377,284.888123,267.104767,235.862671,263.603058,75.53801,79.362381,77.179459,69.220825,80.317589,78.227356,72.539238,78.798882,67.1735,72.092583,70.328606,57.914093,71.618614,70.109482,60.638481,71.438683,948.310364,973.71637,996.541992,979.725098,974.573456,962.7732393,694.02179,350.890579,199.8871207,92.0956955,69.63405867,55.00164167,40.64602633
85,13.467871,-4.327226952,-5.071961,-3.82903,-7.019422,-7.09002,-6.416881,-6.183679,-5.781338,-5.497414,4.728817,-5.333139,945.890625,958.04541,981.509827,968.575989,31.687597,31.552814,694.901978,705.503906,25.854263,349.526276,352.210022,202.70694,203.196045,209.559448,-45.174854,92.684517,93.163239,69.088524,70.818314,71.159607,54.918671,54.642788,57.30764,41.554466,43.652493,37.216606,31.809526,32.906731,294.270172,403.661499,360.554535,358.831787,347.503998,330.932465,308.416962,361.136536,259.851227,307.851227,278.044342,229.23967,289.53476,271.807312,239.471466,268.092102,76.110809,80.005363,77.83844,70.075684,80.705475,78.726151,73.456894,79.320534,68.067627,72.90197,71.142601,58.162556,72.119888,70.736397,61.010723,71.89476,950.154053,974.442444,996.516418,980.578247,975.4227905,963.5054628,705.503906,350.868149,205.1541443,92.923878,70.35548167,55.623033,40.807855
86,12.933296,-4.155468005,-5.071961,-3.847091,-7.022706,-7.103155,-6.403745,-6.163976,-5.797758,-5.507266,4.709114,-5.336423,947.186951,958.840271,981.246033,968.715027,31.062136,31.554419,693.5979,715.712708,25.904505,348.550323,355.128967,206.466705,207.166794,213.894928,-46.348328,93.492912,93.887772,69.636963,71.392136,71.682617,55.684887,55.22443,57.888931,41.683029,43.562691,37.573189,32.166759,33.190811,300.823914,409.621185,368.487335,367.36618,354.559357,336.084656,315.093781,368.021637,265.600952,311.989044,282.781219,232.693634,293.484161,275.345612,243.638748,272.65799,76.559212,80.781349,78.437927,70.799507,81.104568,79.20237,74.410759,79.850266,68.803543,73.284828,71.786896,58.571579,72.650902,71.20504,61.545551,72.436752,951.309692,975.035767,998.275269,981.024963,976.4114228,963.9970705,715.712708,351.839645,209.1761423,93.690342,70.90390533,56.26608267,40.93963633
87,12.500692,-4.01647234,-5.073603,-3.849554,-7.017779,-7.101513,-6.400461,-6.160692,-5.794474,-5.499056,4.686126,-5.336423,948.482361,960.816711,983.555786,971.254822,29.818136,32.350712,692.067871,708.07666,25.829603,347.646729,357.223389,210.343613,210.145676,219.092865,-47.294884,94.265839,94.532738,70.245346,71.950256,72.167549,56.338154,55.850643,58.396389,41.921272,43.694897,37.874275,32.414162,33.40205,305.694489,415.758392,371.027985,379.943909,360.574493,341.795044,320.014709,376.19281,269.251434,316.569946,285.80423,236.168335,296.215088,278.887482,245.835754,276.876923,77.132919,81.665543,78.92263,71.589073,81.484444,79.674576,75.105507,80.276627,69.514519,73.892548,72.359329,59.157913,73.141167,71.757805,62.320229,72.926582,951.96167,976.874268,999.212036,982.463745,977.6279298,966.02742,708.07666,352.435059,213.1940513,94.3992885,71.45438367,56.86172867,41.16348133
88,12.058378,-3.874356851,-5.070319,-3.847091,-7.012854,-7.099871,-6.384041,-6.140988,-5.759993,-5.512192,4.646719,-5.336423,950.050598,962.297119,984.66748,971.979431,29.345257,32.602882,690.509033,704.846863,25.133801,347.443756,359.06192,214.061584,213.72641,223.902512,-48.23439,94.999222,95.175629,70.854568,72.442345,72.615097,57.097733,56.482494,59.004776,41.951931,43.730953,38.164803,32.571964,33.716652,308.999878,421.255463,374.589508,390.856781,367.472595,347.591827,326.535339,383.900482,272.00766,319.835083,288.263916,238.289764,299.626038,281.370483,247.892258,280.923126,77.856789,82.53978,79.522842,72.330681,81.974922,80.187996,75.859985,80.671227,70.19677,74.414566,73.072922,59.836361,73.514404,72.246544,62.923409,73.45488,953.373535,978.062073,1000.036804,983.192444,978.666214,967.248657,704.846863,353.252838,217.2301687,95.0874255,71.97067,57.52833433,41.28256233
89,11.629747,-3.736637711,-5.070319,-3.845449,-7.016138,-7.09002,-6.361053,-6.114717,-5.771486,-5.487562,4.607312,-5.356127,950.853027,963.540588,985.640747,972.683105,29.351229,32.405228,689.251953,703.309082,25.027939,347.260559,359.293182,217.107498,217.386917,228.249619,-49.134857,95.564232,95.821388,71.332382,72.956116,73.034439,57.833214,57.045589,59.581573,42.304764,43.884907,38.547729,32.863461,33.968498,312.392578,425.976868,379.62085,399.085876,374.589081,352.625885,331.988556,390.267639,273.998779,321.747833,290.420288,239.965057,304.259705,283.261017,249.628616,284.593292,78.562347,83.216866,80.010292,72.885185,82.43544,80.639664,76.512001,80.996902,70.773552,74.84819,73.644409,60.383553,73.984291,72.623825,63.404072,73.759193,954.524414,979.537659,1001.944763,984.660339,980.1667938,968.1793668,703.309082,353.2768705,220.914678,95.69281,72.440979,58.15345867,41.57913333
90,11.205973,-3.600479125,-5.022703,-3.852017,-7.022706,-7.0736,-6.357769,-6.111433,-5.77477,-5.487562,4.581041,-5.382399,952.447693,965.050964,986.821594,975.278259,29.291502,32.129414,688.452576,702.415649,25.012486,347.176971,359.758545,220.569519,220.511139,233.120529,-49.745167,96.11409,96.329033,71.767426,73.299149,73.627625,58.43008,57.643581,60.082142,42.540611,44.056747,38.887489,33.138855,34.257782,315.413391,430.803711,383.669617,406.620056,381.639679,358.099304,335.725616,396.911163,275.43576,324.359375,292.340454,241.394669,308.524963,285.484894,250.629105,288.494568,79.11084,84.153831,80.447174,73.584663,82.823456,81.040329,77.06646,81.28051,71.211311,75.172852,74.073341,60.965405,74.357735,73.083885,63.839832,74.245407,955.855103,981.391235,1003.502014,986.688538,981.8592225,969.8996275,702.415649,353.467758,224.733729,96.2215615,72.89806667,58.718601,41.82828233
90,10.814423,-3.47467411,-4.958667,-3.840523,-6.996434,-7.101513,-6.347918,-6.108149,-5.80761,-5.520402,4.561337,-5.398818,953.670044,965.563049,988.209473,975.966187,29.17732,31.988731,687.775146,701.900513,25.021019,347.749207,359.756104,223.290634,224.179474,237.431641,-50.435383,96.548492,96.86895,72.169113,73.722275,74.038658,59.098412,58.139191,60.644989,42.700165,44.108208,39.133366,33.473217,34.582878,318.228851,434.832581,388.733032,410.113739,390.185028,361.876648,339.323822,402.790558,276.943268,326.093811,294.339233,242.474472,314.492523,287.423065,251.698029,291.701874,79.628479,84.896996,80.846039,74.222588,83.260529,81.344757,77.607742,81.510635,71.686867,75.471336,74.586182,61.419704,74.835663,73.475693,64.167961,74.65062,957.973572,981.435913,1004.874756,987.462891,982.936783,970.8521883,701.900513,353.7526555,228.300583,96.708721,73.31001533,59.29419733,41.98057967
91,10.391531,-3.33879891,-4.917619,-3.840523,-7.022706,-7.091661,-6.351202,-6.114717,-5.764919,-5.505624,4.551486,-5.415238,955.342896,967.281128,989.529785,976.864075,29.192024,31.914717,687.347046,701.338745,24.836021,348.643036,360.130249,226.345901,227.966583,242.293427,-51.017727,96.955986,97.379295,72.51104,74.076698,74.417702,59.719185,58.672867,61.19537,42.950684,44.285233,39.497299,33.898739,35.079018,322.283997,439.160004,393.044281,414.414001,398.111908,365.834015,341.541595,409.559753,278.161346,328.529968,296.080383,243.624283,322.133728,289.617249,252.829147,295.257965,80.167854,86.039307,81.275139,74.97036,83.646584,81.65435,78.12352,81.824486,72.111603,75.836716,74.938362,61.914749,75.233711,73.858093,64.587929,75.079552,958.661926,983.009827,1006.245178,988.201172,984.0295258,972.254471,701.338745,354.3866425,232.2019703,97.1676405,73.66848,59.862474,42.24440533
92,9.988062,-3.209164321,-4.865077,-3.797832,-7.016138,-7.129426,-6.34135,-6.114717,-5.79119,-5.51055,4.528499,-5.444794,956.630371,968.494751,991.043091,978.420166,29.190876,31.851238,687.102844,700.81543,24.794498,349.459839,360.984772,229.676132,231.13327,246.992645,-51.458523,97.329361,97.77951,72.86393,74.396667,74.919342,60.224213,59.181042,61.662418,43.155777,44.205902,39.870899,34.110519,35.281658,325.414124,443.419586,396.739929,415.881592,405.105469,369.072876,342.825592,416.089874,279.307373,330.71579,297.583466,244.689987,329.060516,292.344269,253.881302,298.886993,80.673462,87.556915,81.85627,75.751244,84.06649,81.94828,78.565254,82.116638,72.443016,76.167419,75.331047,62.372482,75.581642,74.257492,65.021744,75.37915,959.690613,984.095642,1007.435852,990.52533,985.4368593,973.6470948,700.81543,355.2223055,235.9340157,97.5544355,74.05997967,60.355891,42.41085933
93,9.536256,-3.063999053,-4.828954,-3.7535,-6.999718,-7.13271,-6.334782,-6.111433,-5.781338,-5.503982,4.525215,-5.471065,957.378662,969.277649,992.201843,979.128113,29.119192,31.821215,686.98999,700.421631,24.814337,350.381409,362.283295,232.293198,235.056946,251.878357,-51.911854,97.631027,98.209953,73.178535,74.730499,75.204628,60.79398,59.609409,62.198235,43.372406,44.218369,40.203442,34.43269,35.643898,329.043335,446.925842,400.771362,415.870789,413.001526,371.472198,343.541016,421.765991,280.676941,332.741608,299.376038,245.278198,336.695526,294.992096,254.855499,302.05835,81.150009,89.104546,82.671425,76.490067,84.629547,82.188499,79.078613,82.40992,72.843567,76.578003,75.742073,62.72543,75.921967,74.579468,65.654892,75.802032,960.83728,984.498352,1008.869263,991.404846,986.4024353,974.4965668,700.421631,356.332352,239.7428337,97.92049,74.37122067,60.867208,42.59807233
94,9.031037,-2.901672188,-4.797757,-3.735438,-7.163914,-7.27392,-6.338066,-6.118001,-5.784622,-5.49413,4.521931,-5.490769,958.733215,970.572021,993.010742,981.280945,29.118961,31.768503,687.006592,700.048767,24.789885,351.531067,363.21051,235.310196,238.445328,257.638672,-52.176414,97.963333,98.552475,73.429596,75.027191,75.631989,61.229019,60.076756,62.636635,43.679932,44.531574,40.483822,34.670193,36.070385,331.989685,451.17569,404.592224,412.965668,419.706055,373.984497,343.644684,428.455353,281.814819,335.747437,301.211853,246.252563,344.823059,298.086639,255.816711,305.673431,81.507721,90.892303,83.412575,77.292236,85.098595,82.503502,79.532242,82.717552,73.184135,76.857025,76.048386,63.162853,76.302567,74.982216,65.897278,76.239464,961.769165,986.474121,1009.494568,992.532715,987.5676423,975.8992308,700.048767,357.3707885,243.7980653,98.257904,74.69625867,61.31413667,42.89844267
95,8.512134,-2.734948654,-4.771486,-3.738722,-7.282136,-7.336314,-6.344634,-6.108149,-5.787906,-5.507266,4.525215,-5.503905,959.857178,972.420898,994.024353,981.388123,29.133667,31.730686,687.172302,699.797546,24.778349,353.070801,364.814453,238.393311,242.51123,262.876923,-52.528656,98.279716,99.031242,73.734352,75.370201,76.00341,61.731953,60.517529,63.157696,43.9137,44.687923,40.810734,34.926155,36.459286,335.051605,455.373596,407.228516,408.299652,427.278687,376.053314,343.333252,434.746368,283.548523,338.450073,303.021332,246.69751,355.341492,301.198608,256.446198,309.181122,81.837692,92.505585,84.404449,78.124863,85.535202,82.837112,80.094444,83.161781,73.575935,77.222649,76.304352,63.605373,76.641106,75.299942,66.177063,76.65274,962.94812,987.361206,1010.247925,993.355957,988.478302,976.922638,699.797546,358.942627,247.9271547,98.655479,75.03598767,61.80239267,43.13745233
96,7.979767,-2.563899137,-4.761634,-3.740364,-7.337963,-7.405277,-6.354486,-6.118001,-5.820745,-5.487562,4.535067,-5.540028,961.414978,972.686951,995.66626,983.679932,29.122639,31.697224,687.459473,699.758423,24.765429,354.415222,366.848328,241.247787,246.772049,267.634399,-52.788921,98.527046,99.408562,73.90329,75.711418,76.372375,62.174911,60.896969,63.627117,44.158756,44.831791,41.2673,35.308159,36.603264,337.09613,459.059479,410.328186,404.511566,434.496735,377.497131,342.857849,440.262421,285.105957,341.938538,305.174957,247.156815,367.436249,304.032013,257.492126,312.077881,82.258125,93.859695,85.441788,78.858406,85.905319,83.17231,80.644814,83.646141,73.892776,77.476837,76.643562,63.951229,77.07206,75.645638,66.419418,77.027527,964.510559,987.844727,1011.639832,995.272095,989.8168033,978.3620303,699.758423,360.631775,251.884745,98.967804,75.32902767,62.232999,43.41928233
96,7.458215,-2.39632448,-4.730437,-3.735438,-7.400357,-7.470955,-6.364337,-6.118001,-5.814178,-5.51055,4.55477,-5.553164,962.528625,974.655212,996.722168,985.290283,29.117353,31.633043,687.804626,699.903381,24.759893,356.30246,368.422394,244.273132,250.788666,272.621704,-52.896435,98.824593,99.739113,74.163071,75.973877,76.653183,62.555687,61.311352,64.038643,44.357304,44.867584,41.504944,35.518291,36.900284,339.128845,463.511261,413.558289,400.066071,440.897797,378.669067,342.205322,445.952667,286.71347,346.198029,307.127808,247.737991,377.764069,306.980347,258.32196,315.456329,82.718895,95.157875,86.389069,79.595352,86.311096,83.541336,81.152695,84.29493,74.170898,77.821213,76.96331,64.422325,77.285072,75.97007,66.648994,77.407471,965.252808,989.126343,1012.256531,996.385681,990.7553408,979.799072,699.903381,362.362427,255.8945007,99.281853,75.59671033,62.63522733,43.57661067
