,Time in Minutes,Pressure,Load in kN,O-Stud3-Top,Stud3-Top,O-Stud3-Mid,Stud3-Mid,O-Stud3-Bottom,Stud3-Bottom,O-Stud4-Top,Stud4-Top,O-Stud4-Mid,Stud4-Mid,O-Stud4-Bottom,Stud4-Bottom,O-Stud2-Axial,Stud2-Axial,O-Stud3-Axial,Stud3-Axial,O-Stud4-Axial,Stud4-Axial,O-Stud5-Axial,Stud5-Axial,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Top-Left,Pb2-Top-Right,Pb2-Mid-Mid,Pb2-Bottom-Left,Pb2-Bottom-Right,Pb3-Top-Left,Pb3-Top-Right,Pb3-Mid-Mid,Pb3-Bottom-Left,Pb3-Bottom-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top of Pb Joint (between Studs 3 & 4),Pb4-Top of Stud 4,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Top-Fire-CF,Stud3-Top-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Fire-HF,Stud3-Mid-Fire-CF,Stud3-Mid-Amb-HF,Stud3-Mid-Amb-CF,Stud3-Bottom-Fire-HF,Stud3-Bottom-Fire-CF,Stud3-Bottom-Amb-HF,Stud3-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Top-Fire-CF,Stud4-Top-Amb-CF,Stud4-Top-Amb-HF,Stud4-Mid-Fire-HF,Stud4-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud4-Bottom-Fire-HF,Stud4-Bottom-Fire-CF,Stud4-Bottom-Amb-HF,Stud4-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Furnace,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4
42696.50314,97,-94.334023,30.30952159,-10.183411,-12.117642,-10.383716,-12.281821,-6.275541,-7.618661,-8.889536,-10.751517,-9.2509,-11.00454,-5.556367,-6.676181,4.610651,-3.173946,4.955425,-2.85866,4.770779,-2.531953,4.924284,-2.172348,972.43158,978.105286,1002.314514,1021.294373,1004.943176,648.214844,654.260864,674.960815,300.309692,249.368179,275.888397,-9399.251953,221.229645,219.342697,218.711609,191.308273,-155.678406,138.16687,79.320976,78.77449,77.346611,47.118382,45.434952,47.322132,45.218002,39.373043,48.431252,45.365887,311.993286,210.543182,189.966049,160.48233,372.289001,254.46376,226.031464,187.00827,249.268524,220.110352,199.304153,173.221237,296.455231,27.079439,-122.885757,131.050278,22.667027,247.224228,193.707657,229.74147,281.599426,197.238007,177.115646,158.094009,254.331879,135.754745,21.271225,118.282303,52.611931,176.768555,147.78215,133.778702,992.061462,977.730835,1019.080383,1018.981628,1001.963577,995.8177858,659.1455077,275.188756,191.8823623,78.48069233,45.46623571
42696.50384,98,-95.430763,30.66190415,-10.219534,-12.153765,-10.396852,-12.294957,-6.275541,-7.618661,-8.915808,-10.777789,-9.247616,-11.001256,-5.546515,-6.666329,4.597515,-3.187082,4.943931,-2.870154,4.757643,-2.545089,4.906223,-2.190409,974.442444,980.015625,1002.860046,1023.459778,1000.751587,648.598145,654.84082,675.825928,302.06778,251.297531,277.319092,-9306.06543,220.075363,221.189575,220.974869,193.365875,-157.751068,138.361023,79.657791,79.150223,77.708656,46.552425,45.068062,47.847984,45.684471,40.185932,48.470791,45.650055,311.091553,211.463486,190.865067,161.99057,375.283722,256.305511,227.576752,188.86496,250.49585,221.102264,200.439789,174.410858,298.854401,27.128242,-123.549706,131.844894,22.676504,249.038742,195.652115,231.677872,281.224243,198.207474,178.605667,158.674271,254.090942,135.980362,21.289276,118.842865,53.234573,178.440262,150.114197,135.162125,993.467529,979.536194,1020.396912,1020.53363,1003.483566,996.305896,659.7549643,276.894801,193.4728355,78.83889,45.63710286
42696.50385,98,-95.434296,30.6630393,-10.226102,-12.160333,-10.395209,-12.293314,-6.278825,-7.621945,-8.928943,-10.790924,-9.2509,-11.00454,-5.539948,-6.659762,4.596694,-3.187903,4.947215,-2.86687,4.756001,-2.546731,4.906223,-2.190409,974.442444,980.015625,1002.860046,1023.777466,1001.233093,648.631653,654.903015,675.902466,302.296722,251.414703,277.319092,-9306.06543,220.075363,221.189575,221.197906,193.438797,-157.751068,138.17215,79.682861,79.150223,77.708656,46.552425,45.26194,47.847984,45.676319,40.185932,48.424477,45.650055,311.055756,211.463486,190.865067,162.121338,375.93222,256.305511,227.576752,188.990326,250.49585,220.92067,200.264725,174.410858,299.243073,27.128242,-123.549706,131.773376,22.670263,249.038742,195.652115,231.826935,281.297485,198.207474,178.570724,158.674271,254.226273,135.980362,21.289276,118.88633,53.234573,178.228012,150.114197,135.274429,993.987183,979.536194,1020.72345,1020.53363,1003.695114,996.4657348,659.812378,277.0101723,193.499607,78.84724667,45.65701886
42696.50455,99,-96.45665,30.99152165,-10.27536,-12.209591,-10.436258,-12.334363,-6.314948,-7.658068,-8.981485,-10.843466,-9.257468,-11.011108,-5.559651,-6.679465,4.572885,-3.211712,4.926691,-2.887394,4.741223,-2.561509,4.893087,-2.203545,975.196411,982.120239,1003.669617,1025.403564,1003.96875,649.09082,655.542847,676.753113,302.543793,253.671173,278.064484,-9567.952148,220.395309,222.954102,223.497314,195.111481,-160.478455,138.863968,80.003799,79.511879,78.056618,47.105942,45.432236,47.919861,45.834339,40.153408,48.480507,45.93869,310.256836,211.908478,191.981903,163.543137,379.820648,257.839081,229.234344,190.958282,289.601929,222.044769,201.458832,175.622116,301.488007,27.116503,-125.046661,133.211487,22.65963,249.929794,197.537964,233.520844,280.844238,198.911133,179.731003,160.14827,253.956741,136.424072,21.295755,119.452324,52.907288,179.380585,149.695801,135.985184,995.555298,980.15863,1022.094727,1022.713013,1005.130417,998.0717162,660.46226,278.09315,195.1067163,79.19076533,45.83785471
42696.50456,99,-96.469673,30.99570593,-10.288496,-12.222727,-10.42969,-12.327795,-6.314948,-7.658068,-8.994621,-10.856602,-9.254184,-11.007824,-5.566219,-6.686033,4.574527,-3.21007,4.924228,-2.889857,4.742865,-2.559867,4.889803,-2.206829,975.196411,982.120239,1003.669617,1024.715454,1004.090515,649.100281,655.545471,676.771973,302.686768,253.819794,278.064484,-9567.952148,220.395309,222.954102,223.544983,195.144318,-160.478455,138.917343,79.998871,79.511879,78.056618,47.105942,45.411404,47.919861,45.821888,40.153408,48.431026,45.93869,310.233765,211.908478,191.981903,163.56543,379.787689,257.839081,229.234344,190.98764,289.601929,222.051239,201.440689,175.622116,301.435913,27.116503,-125.046661,133.217911,22.652233,249.929794,197.537964,233.547363,280.825226,198.911133,179.675552,160.14827,253.939819,136.424072,21.295755,119.457565,52.907288,179.331192,149.695801,136.009079,995.598267,980.15863,1022.213928,1022.713013,1005.17096,997.9584472,660.472575,278.1903487,195.1401865,79.18912267,45.82603129
42696.50527,100,-97.404404,31.29603501,-10.35089,-12.285121,-10.472381,-12.370486,-6.318232,-7.661352,-9.055373,-10.917354,-9.290307,-11.043947,-5.562935,-6.682749,4.563033,-3.221564,4.911092,-2.902993,4.733013,-2.569719,4.871741,-2.224891,977.161011,983.088989,1006.675903,1026.552368,1006.528748,649.685303,656.330688,677.670532,303.070923,254.626038,278.642212,-9569.913086,222.651794,224.790695,225.986145,196.891922,-163.406967,140.438507,80.318481,79.855858,78.399879,47.472042,45.369282,48.140213,46.246727,40.520428,48.597984,45.887081,309.447205,212.659439,193.078842,165.016373,382.694763,259.837555,230.955795,192.641983,298.749725,223.141129,202.633636,176.892944,304.051758,27.158859,-126.05146,134.206757,22.673037,251.698029,199.391693,235.520554,280.449005,199.793533,180.63205,161.783859,253.642822,137.126984,21.344585,120.018738,53.413395,180.257828,150.89267,136.907669,996.194763,981.77533,1022.871216,1024.387573,1006.307221,1000.001404,661.228841,278.7797243,197.0268173,79.52473933,46.03339386
42696.50528,100,-97.403961,31.29589267,-10.334471,-12.268702,-10.478949,-12.377054,-6.321516,-7.664636,-9.04388,-10.905861,-9.290307,-11.043947,-5.572786,-6.6926,4.564675,-3.219922,4.912734,-2.901351,4.734655,-2.568077,4.873383,-2.223249,977.161011,983.088989,1006.675903,1026.552368,1006.528748,649.685303,656.330688,677.670532,303.070923,254.626038,278.642212,-9569.913086,222.651794,224.790695,225.986145,196.891922,-163.406967,140.438507,80.318481,79.855858,78.399879,47.472042,45.369282,48.140213,46.246727,40.520428,48.597984,45.887081,309.447205,212.659439,193.078842,165.016373,382.694763,259.837555,230.955795,192.641983,298.749725,223.141129,202.633636,176.892944,304.051758,27.158859,-126.05146,134.206757,22.673037,251.698029,199.391693,235.520554,280.449005,199.793533,180.63205,161.783859,253.642822,137.126984,21.344585,120.018738,53.413395,180.257828,150.89267,136.907669,996.194763,981.77533,1022.871216,1024.387573,1006.307221,1000.001404,661.228841,278.7797243,197.0268173,79.52473933,46.03339386
42696.50598,101,-98.160133,31.53885073,-10.39358,-12.327811,-10.541343,-12.439448,-6.341219,-7.684339,-9.116125,-10.978106,-9.316579,-11.070219,-5.585922,-6.705736,4.538404,-3.246193,4.90124,-2.912845,4.714952,-2.58778,4.855321,-2.241311,979.18158,984.599426,1008.099487,1022.204346,1002.565735,650.344604,657.125122,678.555786,304.369171,257.305634,279.495331,-9678.583008,224.155182,226.472595,228.330246,198.492477,-166.16185,142.098648,80.613029,80.183296,78.732414,46.352631,45.296589,48.638424,46.839279,41.151867,48.983788,46.230206,308.72995,213.37149,194.136795,166.364578,387.288208,261.260986,232.729843,194.43428,304.275391,224.448318,203.711166,178.304901,306.413025,27.2484,-126.604218,135.226654,22.684362,252.735367,201.192337,237.211548,280.669922,200.28009,181.944183,162.983643,253.535126,137.760452,21.363792,120.559372,52.779102,181.427338,152.165588,137.905807,998.383667,983.702026,1023.128967,1026.169434,1007.846024,999.3301148,662.008504,280.3900453,198.8484915,79.842913,46.21325486
42696.50599,101,-98.174706,31.54353304,-10.387012,-12.321243,-10.538058,-12.436163,-6.337935,-7.681055,-9.112842,-10.974823,-9.316579,-11.070219,-5.572786,-6.6926,4.548255,-3.236342,4.899598,-2.914487,4.714952,-2.58778,4.85368,-2.242952,979.18158,984.599426,1008.099487,1022.204346,1002.565735,650.344604,657.125122,678.555786,304.369171,257.305634,279.495331,-9678.583008,224.155182,226.472595,228.330246,198.492477,-166.16185,142.098648,80.613029,80.183296,78.732414,46.352631,45.296589,48.638424,46.839279,41.151867,48.983788,46.230206,308.72995,213.37149,194.136795,166.364578,387.288208,261.260986,232.729843,194.43428,304.275391,224.448318,203.711166,178.304901,306.413025,27.2484,-126.604218,135.226654,22.684362,252.735367,201.192337,237.211548,280.669922,200.28009,181.944183,162.983643,253.535126,137.760452,21.363792,120.559372,52.779102,181.427338,152.165588,137.905807,998.383667,983.702026,1023.128967,1026.169434,1007.846024,999.3301148,662.008504,280.3900453,198.8484915,79.842913,46.21325486
42696.50669,102,-98.987381,31.80464552,-10.459259,-12.39349,-10.597169,-12.495274,-6.397045,-7.740165,-9.181803,-11.043784,-9.35927,-11.11291,-5.602342,-6.722156,4.538404,-3.246193,4.889746,-2.924339,4.698532,-2.6042,4.835618,-2.261014,980.535034,986.381775,1008.781616,1024.501343,1002.853333,651.077881,657.976929,679.536804,304.739899,258.41803,280.634644,-10394.46582,222.308243,228.534698,230.879623,200.252625,-167.680176,144.298553,80.920799,80.485901,79.090248,46.436352,45.722958,48.840591,46.691563,41.933308,49.277363,46.431149,308.36499,214.212677,195.19487,167.907654,390.704163,263.348053,234.459122,196.165253,351.595276,226.181519,204.817566,179.763626,308.724792,27.418713,-127.193123,136.092941,22.698462,254.590836,203.099014,239.3806,281.203217,201.879166,183.507401,165.007294,253.373001,139.492706,21.398733,121.179245,53.758369,184.275986,154.332153,139.29361,1000.03894,984.933167,1025.711548,1027.025024,1009.42717,1000.61062,662.8638713,281.264191,200.9913748,80.16564933,46.47618343
42696.5067,102,-98.992455,31.80627579,-10.462543,-12.396774,-10.600452,-12.498557,-6.390478,-7.733598,-9.152248,-11.014229,-9.362554,-11.116194,-5.605626,-6.72544,4.540045,-3.244552,4.889746,-2.924339,4.696889,-2.605843,4.83726,-2.259372,980.548523,985.692383,1009.299866,1024.501343,1002.853333,651.077881,657.976929,679.536804,304.739899,258.41803,279.922577,-10485.71875,223.400803,228.67099,230.879623,200.252625,-168.027542,144.298553,80.920799,80.526184,79.115761,46.459431,45.722958,48.911514,46.691563,42.054565,49.277363,46.41169,308.36499,214.542923,195.263351,167.907654,390.704163,263.287964,234.664032,196.165253,334.131317,226.181519,204.817566,179.909714,308.724792,27.415491,-127.071739,136.092941,22.698462,254.762253,203.238159,239.3806,281.203217,201.980408,183.507401,165.279739,253.373001,139.689072,21.388783,121.179245,53.786739,184.275986,154.686417,139.29361,1000.03894,985.077087,1025.711548,1027.111694,1009.484817,1000.57909,662.8638713,281.0268353,201.0254478,80.18758133,46.50415486
42696.5074,103,-99.479355,31.96271676,-10.534788,-12.469019,-10.643144,-12.541249,-6.439736,-7.782856,-9.214643,-11.076624,-9.415097,-11.168737,-5.625329,-6.745143,4.508848,-3.275749,4.873327,-2.940758,4.687037,-2.615695,4.817556,-2.279076,981.731812,987.608337,1012.16687,1022.610596,1003.305908,651.854187,658.910156,680.560791,307.559021,259.358612,280.758331,-10569.9502,220.92392,230.492752,233.272964,202.175659,-171.686264,149.123016,81.214699,80.834625,79.465324,46.880447,45.793362,49.209171,47.390869,41.951019,49.105743,46.795395,308.094574,214.981735,196.470367,169.386566,387.607117,265.042175,236.201736,197.887741,354.616425,227.220154,206.513916,181.287048,310.5672,27.500637,-127.784836,136.89801,22.698462,255.788162,205.11087,241.172165,280.922455,202.537064,185.111008,167.133835,253.211777,144.523285,21.400354,121.521278,54.052853,185.039917,155.37587,140.288605,1001.289001,986.213257,1027.242432,1028.731812,1010.869126,1001.484705,663.7750447,282.5586547,203.7660978,80.50488267,46.73228657
42696.50741,103,-99.480904,31.96321446,-10.544641,-12.478872,-10.639859,-12.537964,-6.446304,-7.789424,-9.214643,-11.076624,-9.418381,-11.172021,-5.631896,-6.75171,4.507206,-3.277391,4.871685,-2.9424,4.68868,-2.614052,4.817556,-2.279076,981.850891,987.6026,1012.452332,1022.610596,1003.305908,651.854187,658.910156,680.560791,307.559021,259.358612,280.928558,-10608.92481,220.941986,230.501526,233.272964,202.175659,-171.416367,149.123016,81.214699,80.837982,79.470924,46.901936,45.793362,49.228817,47.390869,41.894928,49.105743,46.737709,308.094574,215.074554,196.492737,169.386566,387.607117,265.08429,236.228683,197.887741,356.678802,227.220154,206.513916,181.306396,310.5672,27.502018,-127.804955,136.89801,22.698462,255.842529,205.160645,241.172165,280.922455,202.578476,185.111008,167.10524,253.211777,144.636353,21.412386,121.521278,54.032814,185.039917,155.199036,140.288605,1001.289001,986.233032,1027.242432,1028.735474,1010.874985,1001.564465,663.7750447,282.615397,203.7682913,80.50786833,46.72190914
42696.50812,104,-82.941544,26.64911809,-9.979809,-11.91404,-10.199817,-12.097922,-6.600647,-7.943767,-8.771316,-10.633297,-8.919222,-10.672862,-5.723846,-6.84366,3.587701,-4.196896,4.081902,-3.732183,3.957995,-3.344737,3.829084,-3.267548,983.503723,988.89624,1013.077576,1020.768372,1005.603699,652.768799,660.201721,681.821167,306.788483,260.73175,281.945892,-11074.70215,221.317642,232.182465,235.546127,203.70488,-173.622314,148.205063,81.488243,81.13591,79.822517,47.463448,45.424538,49.3871,47.607014,41.993938,49.550785,46.794941,311.155365,215.951523,197.511642,170.706238,380.196136,265.219879,237.792603,198.864807,250.371292,228.299286,207.535751,182.459427,311.973572,27.582094,-128.857803,137.751251,22.701235,256.709259,207.171448,242.933456,280.517761,203.422195,186.134796,168.196564,253.517746,144.244568,21.40822,121.908287,56.432133,186.022934,155.768051,140.850998,1002.270325,987.729004,1028.339355,1029.893799,1012.058121,1002.369922,664.9305623,283.155375,204.9096338,80.81555667,46.88882343
42696.50813,104,-82.934708,26.64692168,-9.973241,-11.907472,-10.203101,-12.101206,-6.603931,-7.947051,-8.787735,-10.649716,-8.915937,-10.669577,-5.723846,-6.84366,3.574565,-4.210032,4.08026,-3.733825,3.957995,-3.344737,3.829084,-3.267548,983.503723,988.89624,1013.077576,1020.768372,1005.603699,652.768799,660.201721,681.821167,306.788483,260.73175,281.945892,-11074.70215,221.317642,232.182465,235.546127,203.70488,-173.622314,148.205063,81.488243,81.13591,79.822517,47.463448,45.424538,49.3871,47.607014,41.993938,49.550785,46.794941,311.155365,215.951523,197.511642,170.706238,380.196136,265.219879,237.792603,198.864807,250.371292,228.299286,207.535751,182.459427,311.973572,27.582094,-128.857803,137.751251,22.701235,256.709259,207.171448,242.933456,280.517761,203.422195,186.134796,168.196564,253.517746,144.244568,21.40822,121.908287,56.432133,186.022934,155.768051,140.850998,1002.270325,987.729004,1028.339355,1029.893799,1012.058121,1002.369922,664.9305623,283.155375,204.9096338,80.81555667,46.88882343
42696.50883,105,-82.406754,26.47729006,-9.986377,-11.920608,-10.196533,-12.094638,-6.607215,-7.950335,-8.789377,-10.651358,-8.915937,-10.669577,-5.710711,-6.830525,3.581954,-4.202643,4.081902,-3.732183,3.953069,-3.349663,3.8258,-3.270832,984.957947,990.379517,1013.914185,1019.872986,1018.281921,653.692627,661.263062,682.943726,308.147888,263.571198,283.445312,-11065.65332,227.265686,233.969971,237.944061,205.512314,-176.693222,146.07811,81.772102,81.436089,80.181503,47.61063,45.549755,49.542885,47.511608,41.754124,49.183201,47.136475,310.77005,216.656433,198.559769,172.116302,373.795593,266.373108,239.450073,200.659058,320.085968,229.587692,208.012527,183.374802,313.735901,27.571051,-129.901321,138.487778,22.731745,259.106567,208.91272,244.824951,280.519775,204.012222,187.02948,168.682999,253.604645,141.206894,21.453575,122.56308,56.257885,187.370438,158.705826,142.042191,1003.946045,989.227051,1029.828247,1032.268066,1013.817352,1005.481311,665.9664717,285.0547993,205.876114,81.129898,46.89838257
42696.50884,105,-82.399025,26.47480673,-9.973241,-11.907472,-10.203101,-12.101206,-6.603931,-7.947051,-8.791019,-10.653,-8.909369,-10.663009,-5.713994,-6.833808,3.572923,-4.211674,4.078618,-3.735467,3.954711,-3.348021,3.824158,-3.272474,984.957947,990.379517,1013.914185,1019.872986,1018.281921,653.692627,661.263062,682.943726,308.147888,263.571198,283.445312,-11065.65332,227.265686,233.969971,237.944061,205.512314,-176.693222,146.07811,81.772102,81.436089,80.181503,47.61063,45.549755,49.542885,47.511608,41.754124,49.183201,47.136475,310.77005,216.656433,198.559769,172.116302,373.795593,266.373108,239.450073,200.659058,320.085968,229.587692,208.012527,183.374802,313.735901,27.571051,-129.901321,138.487778,22.731745,259.106567,208.91272,244.824951,280.519775,204.012222,187.02948,168.682999,253.604645,141.206894,21.453575,122.56308,56.257885,187.370438,158.705826,142.042191,1003.946045,989.227051,1029.828247,1032.268066,1013.817352,1005.481311,665.9664717,285.0547993,205.876114,81.129898,46.89838257
42696.50954,106,-84.711906,27.2179354,-9.992945,-11.927176,-10.183397,-12.081502,-6.597363,-7.940483,-8.797586,-10.659567,-8.919222,-10.672862,-5.697575,-6.817389,3.579491,-4.205106,4.078618,-3.735467,3.954711,-3.348021,3.827442,-3.26919,986.87561,991.91156,1015.997314,1037.195801,1005.576904,654.654663,662.352234,684.03064,309.387421,264.740906,283.898773,-11509.2207,225.247055,236.021851,240.267014,207.265839,-178.044739,147.035645,82.057755,81.725983,80.492393,47.516579,46.047565,50.033607,47.831936,42.113377,49.786236,47.087399,310.708252,217.089874,199.681793,173.399811,369.011505,267.213196,241.062286,202.414886,361.316681,230.664963,209.406555,184.746277,314.998505,27.613619,-130.637238,139.521713,22.757168,260.089966,210.649811,246.657608,280.612946,204.55867,187.892929,169.666473,253.753036,141.186401,21.454268,123.134171,56.763275,188.262543,157.724243,142.783051,1004.753967,990.846069,1031.36438,1033.646851,1015.152817,1007.511438,667.0125123,286.0090333,207.6475873,81.425377,47.20238557
42696.50955,106,-84.709259,27.21708492,-9.999513,-11.933744,-10.183397,-12.081502,-6.603931,-7.947051,-8.787735,-10.649716,-8.915937,-10.669577,-5.687723,-6.807537,3.581133,-4.203464,4.081902,-3.732183,3.954711,-3.348021,3.8258,-3.270832,986.87561,991.91156,1015.997314,1037.564697,1005.42926,654.760742,662.461975,684.139038,309.980713,265.220581,283.898773,-11509.2207,225.247055,236.021851,240.487518,207.535751,-178.044739,146.392395,82.090889,81.725983,80.492393,47.516579,45.994148,50.033607,47.885052,42.113377,49.800007,47.087399,310.692566,217.089874,199.681793,173.535095,368.814697,267.213196,241.062286,202.538925,361.316681,230.699585,209.536438,184.746277,315.128662,27.613619,-130.637238,139.510208,22.740759,260.089966,210.649811,246.77916,280.646179,204.55867,188.05513,169.666473,253.742966,141.186401,21.454268,123.208534,56.763275,188.505844,157.724243,142.795731,1004.933105,990.846069,1031.487793,1033.646851,1015.228455,1007.555688,667.120585,286.366689,207.6093788,81.43642167,47.20430986
42696.51025,107,-89.960754,28.90439026,-10.061907,-11.996138,-10.183397,-12.081502,-6.603931,-7.947051,-8.823858,-10.685839,-8.952061,-10.705701,-5.723846,-6.84366,3.617256,-4.167341,4.141012,-3.673073,3.982625,-3.320107,3.860281,-3.236351,987.700439,991.917969,1017.580383,1023.860901,1003.513245,655.788513,663.570129,685.191833,309.732788,267.202759,284.866669,-11861.89746,227.831635,237.78363,242.753586,209.16301,-180.568329,145.093063,82.3591,82.014771,80.814926,47.937038,46.161407,49.885551,47.879177,41.936031,49.766823,47.317383,310.759521,218.122131,200.696533,174.743408,364.821533,267.646667,242.666977,204.014542,366.513123,231.776169,210.152634,185.594589,316.218658,27.546888,-132.155289,140.180603,22.74954,262.27356,212.547287,248.621506,280.932617,205.411835,188.969833,170.602203,253.915817,139.869781,21.466301,123.841003,56.527908,188.962601,159.107285,143.494659,1005.909912,992.249268,1033.271362,1035.144043,1016.643646,1004.914587,668.1834917,287.2674053,208.6983223,81.729599,47.26905857
