TimeStamp,,Kyowa PG 500 KUM _Load in bar_(bar),Stud1_Axial-O,Stud1_Axial,Stud2_Axial-O,Stud2_Axial,Stud3_Axial-O,Stud3_Axial,Stud4_Axial-O,Stud4_Axial,Stud2_Top-O,Stud2_Top,Stud2_Mid-O,Stud2_Mid,Stud2_Bottom-O,Stud2_Bottom,Stud3_Top-O,Stud3_Top,Stud3_Mid-O,Stud3_Mid,Stud3_Bottom-O,Stud3_Bottom,Load in kN
,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0
,,,,0.045949722,,0.056487633,,0.036949121,,0.034687379,,0.015763152,,0.026761987,,0.014709389,,0.015587302,,0.023776615,,0.02985768,0.27
,,,,0.091899444,,0.112975267,,0.073898243,,0.069374758,,0.031526304,,0.053523975,,0.029418777,,0.031174604,,0.04755323,,0.059715361,0.54
,,,,0.137849166,,0.1694629,,0.110847364,,0.104062136,,0.047289455,,0.080285962,,0.044128166,,0.046761905,,0.071329846,,0.089573041,0.81
,,,,0.183798888,,0.225950533,,0.147796485,,0.138749515,,0.063052607,,0.10704795,,0.058837555,,0.062349207,,0.095106461,,0.119430722,1.08
,,,,0.22974861,,0.282438167,,0.184745606,,0.173436894,,0.078815759,,0.133809937,,0.073546944,,0.077936509,,0.118883076,,0.149288402,1.35
,,,,0.275698332,,0.3389258,,0.221694728,,0.208124273,,0.094578911,,0.160571925,,0.088256332,,0.093523811,,0.142659691,,0.179146083,1.62
,,,,0.321648054,,0.395413433,,0.258643849,,0.242811651,,0.110342062,,0.187333912,,0.102965721,,0.109111112,,0.166436306,,0.209003763,1.89
,,,,0.367597777,,0.451901067,,0.29559297,,0.27749903,,0.126105214,,0.2140959,,0.11767511,,0.124698414,,0.190212921,,0.238861444,2.16
,,,,0.413547499,,0.5083887,,0.332542091,,0.312186409,,0.141868366,,0.240857887,,0.132384499,,0.140285716,,0.213989537,,0.268719124,2.43
,,,,0.459497221,,0.564876333,,0.369491213,,0.346873788,,0.157631518,,0.267619875,,0.147093887,,0.155873018,,0.237766152,,0.298576805,2.7
,,,,0.505446943,,0.621363967,,0.406440334,,0.381561166,,0.17339467,,0.294381862,,0.161803276,,0.171460319,,0.261542767,,0.328434485,2.97
,,,,0.551396665,,0.6778516,,0.443389455,,0.416248545,,0.189157821,,0.321143849,,0.176512665,,0.187047621,,0.285319382,,0.358292166,3.24
,,,,0.597346387,,0.734339234,,0.480338577,,0.450935924,,0.204920973,,0.347905837,,0.191222053,,0.202634923,,0.309095997,,0.388149846,3.51
,,,,0.643296109,,0.790826867,,0.517287698,,0.485623303,,0.220684125,,0.374667824,,0.205931442,,0.218222225,,0.332872612,,0.418007527,3.78
,,,,0.689245831,,0.8473145,,0.554236819,,0.520310682,,0.236447277,,0.401429812,,0.220640831,,0.233809526,,0.356649228,,0.447865207,4.05
,,,,0.735195553,,0.903802134,,0.59118594,,0.55499806,,0.252210428,,0.428191799,,0.23535022,,0.249396828,,0.380425843,,0.477722888,4.32
,,,,0.781145275,,0.960289767,,0.628135062,,0.589685439,,0.26797358,,0.454953787,,0.250059608,,0.26498413,,0.404202458,,0.507580568,4.59
,,,,0.827094997,,1.0167774,,0.665084183,,0.624372818,,0.283736732,,0.481715774,,0.264768997,,0.280571432,,0.427979073,,0.537438249,4.86
,,,,0.873044719,,1.073265034,,0.702033304,,0.659060197,,0.299499884,,0.508477762,,0.279478386,,0.296158733,,0.451755688,,0.567295929,5.13
,,,,0.918994441,,1.129752667,,0.738982425,,0.693747575,,0.315263035,,0.535239749,,0.294187774,,0.311746035,,0.475532304,,0.59715361,5.4
,,,,0.964944163,,1.1862403,,0.775931547,,0.728434954,,0.331026187,,0.562001737,,0.308897163,,0.327333337,,0.499308919,,0.62701129,5.67
,,,,1.010893885,,1.242727934,,0.812880668,,0.763122333,,0.346789339,,0.588763724,,0.323606552,,0.342920639,,0.523085534,,0.656868971,5.94
,,,,1.056843608,,1.299215567,,0.849829789,,0.797809712,,0.362552491,,0.615525711,,0.338315941,,0.35850794,,0.546862149,,0.686726651,6.21
,,,,1.10279333,,1.3557032,,0.886778911,,0.83249709,,0.378315643,,0.642287699,,0.353025329,,0.374095242,,0.570638764,,0.716584332,6.48
,,,,1.148743052,,1.412190834,,0.923728032,,0.867184469,,0.394078794,,0.669049686,,0.367734718,,0.389682544,,0.594415379,,0.746442012,6.75
,,,,1.194692774,,1.468678467,,0.960677153,,0.901871848,,0.409841946,,0.695811674,,0.382444107,,0.405269846,,0.618191995,,0.776299693,7.02
,,,,1.240642496,,1.5251661,,0.997626274,,0.936559227,,0.425605098,,0.722573661,,0.397153496,,0.420857147,,0.64196861,,0.806157373,7.29
,,,,1.286592218,,1.581653734,,1.034575396,,0.971246606,,0.44136825,,0.749335649,,0.411862884,,0.436444449,,0.665745225,,0.836015054,7.56
,,,,1.33254194,,1.638141367,,1.071524517,,1.005933984,,0.457131401,,0.776097636,,0.426572273,,0.452031751,,0.68952184,,0.865872734,7.83
,,,,1.378491662,,1.694629,,1.108473638,,1.040621363,,0.472894553,,0.802859624,,0.441281662,,0.467619053,,0.713298455,,0.895730415,8.1
,,,,1.424441384,,1.751116634,,1.145422759,,1.075308742,,0.488657705,,0.829621611,,0.45599105,,0.483206354,,0.73707507,,0.925588095,8.37
,,,,1.470391106,,1.807604267,,1.182371881,,1.109996121,,0.504420857,,0.856383599,,0.470700439,,0.498793656,,0.760851686,,0.955445775,8.64
,,,,1.516340828,,1.8640919,,1.219321002,,1.144683499,,0.520184009,,0.883145586,,0.485409828,,0.514380958,,0.784628301,,0.985303456,8.91
,,,,1.56229055,,1.920579534,,1.256270123,,1.179370878,,0.53594716,,0.909907573,,0.500119217,,0.52996826,,0.808404916,,1.015161136,9.18
,,,,1.608240272,,1.977067167,,1.293219245,,1.214058257,,0.551710312,,0.936669561,,0.514828605,,0.545555561,,0.832181531,,1.045018817,9.45
,,,,1.654189994,,2.033554801,,1.330168366,,1.248745636,,0.567473464,,0.963431548,,0.529537994,,0.561142863,,0.855958146,,1.074876497,9.72
,,,,1.700139716,,2.090042434,,1.367117487,,1.283433015,,0.583236616,,0.990193536,,0.544247383,,0.576730165,,0.879734762,,1.104734178,9.99
,,,,1.746089439,,2.146530067,,1.404066608,,1.318120393,,0.598999767,,1.016955523,,0.558956772,,0.592317467,,0.903511377,,1.134591858,10.26
,,,,1.792039161,,2.203017701,,1.44101573,,1.352807772,,0.614762919,,1.043717511,,0.57366616,,0.607904769,,0.927287992,,1.164449539,10.53
,,,,1.837988883,,2.259505334,,1.477964851,,1.387495151,,0.630526071,,1.070479498,,0.588375549,,0.62349207,,0.951064607,,1.194307219,10.8
,,,,1.883938605,,2.315992967,,1.514913972,,1.42218253,,0.646289223,,1.097241486,,0.603084938,,0.639079372,,0.974841222,,1.2241649,11.07
,,,,1.929888327,,2.372480601,,1.551863093,,1.456869908,,0.662052375,,1.124003473,,0.617794326,,0.654666674,,0.998617837,,1.25402258,11.34
,,,,1.975838049,,2.428968234,,1.588812215,,1.491557287,,0.677815526,,1.150765461,,0.632503715,,0.670253976,,1.022394453,,1.283880261,11.61
,,,,2.021787771,,2.485455867,,1.625761336,,1.526244666,,0.693578678,,1.177527448,,0.647213104,,0.685841277,,1.046171068,,1.313737941,11.88
,,,,2.067737493,,2.541943501,,1.662710457,,1.560932045,,0.70934183,,1.204289435,,0.661922493,,0.701428579,,1.069947683,,1.343595622,12.15
,,,,2.113687215,,2.598431134,,1.699659579,,1.595619423,,0.725104982,,1.231051423,,0.676631881,,0.717015881,,1.093724298,,1.373453302,12.42
,,,,2.159636937,,2.654918767,,1.7366087,,1.630306802,,0.740868133,,1.25781341,,0.69134127,,0.732603183,,1.117500913,,1.403310983,12.69
,,,,2.205586659,,2.711406401,,1.773557821,,1.664994181,,0.756631285,,1.284575398,,0.706050659,,0.748190484,,1.141277528,,1.433168663,12.96
,,,,2.251536381,,2.767894034,,1.810506942,,1.69968156,,0.772394437,,1.311337385,,0.720760048,,0.763777786,,1.165054144,,1.463026344,13.23
,,,,2.297486103,,2.824381667,,1.847456064,,1.734368939,,0.788157589,,1.338099373,,0.735469436,,0.779365088,,1.188830759,,1.492884024,13.5
,,,,2.343435825,,2.880869301,,1.884405185,,1.769056317,,0.803920741,,1.36486136,,0.750178825,,0.79495239,,1.212607374,,1.522741705,13.77
,,,,2.389385547,,2.937356934,,1.921354306,,1.803743696,,0.819683892,,1.391623348,,0.764888214,,0.810539691,,1.236383989,,1.552599385,14.04
,,,,2.435335269,,2.993844567,,1.958303427,,1.838431075,,0.835447044,,1.418385335,,0.779597602,,0.826126993,,1.260160604,,1.582457066,14.31
,,,,2.481284992,,3.050332201,,1.995252549,,1.873118454,,0.851210196,,1.445147323,,0.794306991,,0.841714295,,1.28393722,,1.612314746,14.58
,,,,2.527234714,,3.106819834,,2.03220167,,1.907805832,,0.866973348,,1.47190931,,0.80901638,,0.857301597,,1.307713835,,1.642172427,14.85
,,,,2.573184436,,3.163307468,,2.069150791,,1.942493211,,0.882736499,,1.498671297,,0.823725769,,0.872888898,,1.33149045,,1.672030107,15.12
,,,,2.619134158,,3.219795101,,2.106099912,,1.97718059,,0.898499651,,1.525433285,,0.838435157,,0.8884762,,1.355267065,,1.701887788,15.39
,,,,2.66508388,,3.276282734,,2.143049034,,2.011867969,,0.914262803,,1.552195272,,0.853144546,,0.904063502,,1.37904368,,1.731745468,15.66
,,,,2.711033602,,3.332770368,,2.179998155,,2.046555347,,0.930025955,,1.57895726,,0.867853935,,0.919650804,,1.402820295,,1.761603149,15.93
,,,,2.756983324,,3.389258001,,2.216947276,,2.081242726,,0.945789106,,1.605719247,,0.882563323,,0.935238105,,1.426596911,,1.791460829,16.2
,,,,2.802933046,,3.445745634,,2.253896398,,2.115930105,,0.961552258,,1.632481235,,0.897272712,,0.950825407,,1.450373526,,1.821318509,16.47
,,,,2.848882768,,3.502233268,,2.290845519,,2.150617484,,0.97731541,,1.659243222,,0.911982101,,0.966412709,,1.474150141,,1.85117619,16.74
,,,,2.89483249,,3.558720901,,2.32779464,,2.185304863,,0.993078562,,1.68600521,,0.92669149,,0.982000011,,1.497926756,,1.88103387,17.01
,,,,2.940782212,,3.615208534,,2.364743761,,2.219992241,,1.008841714,,1.712767197,,0.941400878,,0.997587312,,1.521703371,,1.910891551,17.28
,,,,2.986731934,,3.671696168,,2.401692883,,2.25467962,,1.024604865,,1.739529185,,0.956110267,,1.013174614,,1.545479986,,1.940749231,17.55
,,,,3.032681656,,3.728183801,,2.438642004,,2.289366999,,1.040368017,,1.766291172,,0.970819656,,1.028761916,,1.569256602,,1.970606912,17.82
,,,,3.078631378,,3.784671434,,2.475591125,,2.324054378,,1.056131169,,1.793053159,,0.985529045,,1.044349218,,1.593033217,,2.000464592,18.09
,,,,3.1245811,,3.841159068,,2.512540246,,2.358741756,,1.071894321,,1.819815147,,1.000238433,,1.059936519,,1.616809832,,2.030322273,18.36
,,,,3.170530823,,3.897646701,,2.549489368,,2.393429135,,1.087657472,,1.846577134,,1.014947822,,1.075523821,,1.640586447,,2.060179953,18.63
,,,,3.216480545,,3.954134334,,2.586438489,,2.428116514,,1.103420624,,1.873339122,,1.029657211,,1.091111123,,1.664363062,,2.090037634,18.9
,,,,3.262430267,,4.010621968,,2.62338761,,2.462803893,,1.119183776,,1.900101109,,1.044366599,,1.106698425,,1.688139678,,2.119895314,19.17
,,,,3.308379989,,4.067109601,,2.660336732,,2.497491271,,1.134946928,,1.926863097,,1.059075988,,1.122285726,,1.711916293,,2.149752995,19.44
,,,,3.413894165,,4.196821944,,2.745182862,,2.577143771,,1.171143795,,1.988316549,,1.092853103,,1.15807879,,1.766514446,,2.218315076,20.06
0.022579861,5.7,-42.849586,3.461255,3.436626,4.232977,4.224767,3.075438,2.763462,2.663266,2.594304,-1.057435,1.178942,-1.574645,2.001556,-1.064006,1.10013,-0.965471,1.16579,-1.843957,1.778277,-1.543456,2.233086,20.19357198
0.022591435,5.72,-43.252171,3.492453,3.467824,4.269101,4.260891,3.386595,3.074619,2.748649,2.679687,-1.054151,1.175658,-1.655101,2.082012,-1.08371,1.119834,-0.985174,1.185493,-1.819327,1.753647,-1.54674,2.23637,20.32292254
0.022603009,5.73,-43.700005,3.525292,3.500663,4.27649,4.26828,3.226501,2.914525,2.717452,2.64849,-1.100126,1.221633,-1.671521,2.098432,-1.121475,1.157599,-1.001594,1.201913,-1.881723,1.816043,-1.561518,2.251148,20.46681161
0.022614583,5.75,-45.62178,3.62381,3.599181,4.459569,4.451359,3.433392,3.121416,2.808581,2.739619,-1.106694,1.228201,-1.727347,2.154258,-1.192081,1.228205,-1.050853,1.251172,-1.944119,1.878439,-1.664962,2.354592,21.08427791
0.022626157,5.77,-45.981766,3.650081,3.625452,4.556445,4.548235,3.462126,3.15015,2.834031,2.765069,-1.123114,1.244621,-1.738841,2.165752,-1.201933,1.238057,-1.044285,1.244604,-1.980242,1.914562,-1.683024,2.372654,21.19994142
0.022637731,5.78,-45.981766,3.735463,3.710834,4.623766,4.615556,3.520417,3.208441,2.880006,2.811044,-1.188793,1.3103,-1.898112,2.325023,-1.254476,1.2906,-1.155938,1.356257,-2.075478,2.009798,-1.750345,2.439975,21.19994142
0.022649306,5.8,-46.86441,3.735463,3.710834,4.620482,4.612272,3.505639,3.193663,2.880006,2.811044,-1.218348,1.339855,-1.868556,2.295467,-1.261044,1.297168,-1.152654,1.352973,-2.06891,2.00323,-1.743777,2.433407,21.48353493
0.02266088,5.82,-46.684967,3.783081,3.758452,4.656605,4.648395,3.554899,3.242923,2.909562,2.8406,-1.241336,1.362843,-1.907964,2.334875,-1.297168,1.333292,-1.24132,1.441639,-2.078762,2.013082,-1.743777,2.433407,21.4258799
0.022672454,5.83,-48.770073,3.819204,3.794575,4.686161,4.677951,3.643566,3.33159,2.945685,2.876723,-1.254472,1.375979,-1.930951,2.357862,-1.30702,1.343144,-1.106679,1.306998,-2.11817,2.05249,-1.806172,2.495802,22.09582445
0.022684028,5.85,-48.78751,3.906228,3.881599,4.792888,4.784678,3.640282,3.328306,2.976882,2.90792,-1.323435,1.444942,-1.993346,2.420257,-1.395687,1.431811,-1.218332,1.418651,-2.302073,2.236393,-1.855431,2.545061,22.10142696
0.022695602,5.87,-49.755569,3.89966,3.875031,4.71079,4.70258,3.623863,3.311887,3.009722,2.94076,-1.343139,1.464646,-2.019617,2.446528,-1.397329,1.433453,-1.195345,1.395664,-2.136232,2.070552,-1.756913,2.446543,22.41246432
0.022707176,5.88,-50.004536,3.948098,3.923469,4.816697,4.808487,3.916137,3.604161,3.024499,2.955537,-1.352991,1.474498,-2.045889,2.4728,-1.425242,1.461366,-1.175641,1.37596,-2.246245,2.180565,-1.871851,2.561481,22.49245742
0.02271875,5.9,-49.813396,3.934141,3.909512,4.797814,4.789604,3.696931,3.384955,3.01629,2.947328,-1.339855,1.461362,-2.045889,2.4728,-1.444946,1.48107,-1.188777,1.389096,-2.160861,2.095181,-1.870209,2.559839,22.43104413
0.022730324,5.92,-50.375782,4.003104,3.978475,4.865135,4.856925,3.563109,3.251133,3.067191,2.998229,-1.36941,1.490917,-2.085296,2.512207,-1.500774,1.536898,-1.267591,1.46791,-2.239677,2.173997,-1.947381,2.637011,22.61173876
0.022741898,5.93,-51.777107,4.035944,4.011315,4.891407,4.883197,3.929273,3.617297,3.119734,3.050772,-1.339855,1.461362,-2.118135,2.545046,-1.536897,1.573021,-1.287295,1.487614,-2.265949,2.200269,-2.006492,2.696122,23.06198448
0.022753472,5.95,-53.465805,4.126252,4.101623,4.942307,4.934097,3.838963,3.526987,3.154215,3.085253,-1.476139,1.597646,-2.236356,2.663267,-1.599293,1.635417,-1.362824,1.563143,-2.385814,2.320134,-2.034406,2.724036,23.60456315
0.022765046,5.97,-54.355732,4.180437,4.155808,4.989924,4.981714,3.989206,3.67723,3.228104,3.159142,-1.505695,1.627202,-2.154258,2.581169,-1.658404,1.694528,-1.389096,1.589415,-2.433432,2.367752,-2.042616,2.732246,23.89049669
0.02277662,5.98,-54.477787,4.226411,4.201782,5.024406,5.016196,4.008089,3.696113,3.219894,3.150932,-1.490917,1.612424,-2.379207,2.806118,-1.681392,1.717516,-1.403873,1.604192,-2.449852,2.384172,-2.101727,2.791357,23.92971296
0.022788194,6,-56.290749,4.28388,4.259251,5.101578,5.093368,4.103324,3.791348,3.277363,3.208401,-1.517188,1.638695,-2.223221,2.650132,-1.724083,1.760207,-1.408799,1.609118,-2.512247,2.446567,-2.196961,2.886591,24.51221765
0.022799769,6.02,-55.901184,4.334781,4.310152,5.104862,5.096652,4.060632,3.748656,3.290498,3.221536,-1.536892,1.658399,-2.372639,2.79955,-1.756923,1.793047,-1.4597,1.660019,-2.502395,2.436715,-2.150986,2.840616,24.38705042
0.022811343,6.03,-57.944576,4.420164,4.395535,5.254282,5.246072,4.226473,3.914497,3.40051,3.331548,-1.618991,1.740498,-2.449812,2.876723,-1.842306,1.87843,-1.433429,1.633748,-2.581211,2.515531,-2.201887,2.891517,25.04359227
0.022822917,6.05,-59.765263,4.485022,4.460393,5.418478,5.410268,4.254387,3.942411,3.453053,3.384091,-1.648547,1.770054,-2.485935,2.912846,-1.868578,1.904702,-1.586131,1.78645,-2.604199,2.538519,-2.264282,2.953912,25.628579
0.022834491,6.07,-59.88467,4.563015,4.538386,5.54491,5.5367,4.380821,4.068845,3.454695,3.385733,-1.658398,1.779905,-2.489219,2.91613,-1.914553,1.950677,-1.540156,1.740475,-2.725706,2.660026,-2.302047,2.991677,25.66694447
0.022846065,6.08,-60.845886,4.555626,4.530997,5.489904,5.481694,3.962113,3.650137,3.474399,3.405437,-1.661682,1.783189,-2.484293,2.911204,-1.934257,1.970381,-1.632105,1.832424,-2.641964,2.576284,-2.147702,2.837332,25.97578317
0.022857639,6.1,-61.143631,4.623768,4.599139,5.55312,5.54491,5.040903,4.728927,3.507238,3.438276,-1.674818,1.796325,-2.508922,2.935833,-1.944109,1.980233,-1.605834,1.806153,-2.666594,2.600914,-2.29548,2.98511,26.07144864
0.022869213,6.12,-62.109264,4.691088,4.666459,5.574465,5.566255,4.45389,4.141914,3.5253,3.456338,-1.710942,1.832449,-2.576243,3.003154,-1.999936,2.03606,-1.645241,1.84556,-2.77825,2.71257,-2.356233,3.045863,26.38170652
0.022881944,6.13,-63.592918,4.738706,4.714077,5.605663,5.597453,4.710862,4.398886,3.599189,3.530227,-1.730645,1.852152,-2.692822,3.119733,-2.088603,2.124727,-1.681364,1.881683,-2.784818,2.719138,-2.420269,3.109899,26.85840455
0.022893519,6.15,-63.213287,4.745273,4.720644,5.607305,5.599095,4.490835,4.178859,3.602473,3.533511,-1.753633,1.87514,-2.71581,3.142721,-2.082036,2.11816,-1.668228,1.868547,-2.783176,2.717496,-2.430121,3.119751,26.73642911
0.022905093,6.17,-63.612343,4.778113,4.753484,5.627008,5.618798,4.480162,4.168186,3.597547,3.528585,-1.773337,1.894844,-2.719094,3.146005,-2.091887,2.128011,-1.668228,1.868547,-2.804522,2.738842,-2.40385,3.09348,26.86464581
0.022916667,6.18,-64.781471,4.804384,4.779755,5.651638,5.643428,4.551588,4.239612,3.638596,3.569634,-1.819312,1.940819,-2.663267,3.090178,-2.114875,2.150999,-1.701068,1.901387,-2.850497,2.784817,-2.476097,3.165727,27.24028663
0.022928241,6.2,-64.829147,4.858569,4.83394,5.677909,5.669699,4.53681,4.224834,3.64188,3.572918,-1.835732,1.957239,-2.758501,3.185412,-2.180554,2.216678,-1.710919,1.911238,-2.870201,2.804521,-2.482665,3.172295,27.25560493
0.022939815,6.22,-65.1408,4.866779,4.84215,5.68612,5.67791,4.601669,4.289693,3.659942,3.59098,-1.839016,1.960523,-2.794624,3.221535,-2.101739,2.137863,-1.68629,1.886609,-2.901399,2.835719,-2.492516,3.182146,27.35573904
0.022951389,6.23,-65.972679,4.934921,4.910292,5.707465,5.699255,4.577039,4.265063,3.676361,3.607399,-1.901411,2.022918,-2.850451,3.277362,-2.187122,2.223246,-1.825856,2.026175,-2.939165,2.873485,-2.505652,3.195282,27.62302176
0.022962963,6.25,-66.513435,4.945593,4.920964,5.720601,5.712391,4.658318,4.346342,3.707559,3.638597,-1.909621,2.031128,-2.873438,3.300349,-2.233098,2.269222,-1.768388,1.968707,-2.947375,2.881695,-2.499084,3.188714,27.79676667
0.022974537,6.27,-66.373276,4.978433,4.953804,5.738662,5.730452,4.636972,4.324996,3.702633,3.633671,-1.911263,2.03277,-2.847167,3.274078,-2.233098,2.269222,-1.855411,2.05573,-2.837361,2.771681,-2.584467,3.274097,27.75173358
0.022986111,6.28,-66.567284,4.957088,4.932459,5.74523,5.73702,4.70922,4.397244,3.712485,3.643523,-1.907979,2.029486,-2.873438,3.300349,-2.269222,2.305346,-1.733907,1.934226,-3.008128,2.942448,-2.568047,3.257677,27.81406835
0.022997685,6.3,-67.197876,4.989927,4.965298,5.740304,5.732094,3.955545,3.643569,3.728904,3.659942,-1.947386,2.068893,-2.909561,3.336472,-2.275789,2.311913,-1.842276,2.042595,-2.975288,2.909608,-2.52864,3.21827,28.01667756
0.023009259,6.32,-67.267395,5.007988,4.983359,5.799416,5.791206,4.661602,4.349626,3.781447,3.712485,-1.95067,2.072177,-2.916129,3.34304,-2.279073,2.315197,-1.835708,2.036027,-2.952301,2.886621,-2.492516,3.182146,28.03901401
0.023020833,6.33,-67.223915,5.019482,4.994853,5.755082,5.746872,4.522853,4.210877,3.697707,3.628745,-1.95067,2.072177,-2.934191,3.361102,-2.275789,2.311913,-1.838992,2.039311,-2.991708,2.926028,-2.589393,3.279023,28.02504389
0.023032407,6.35,-68.18116,5.090087,5.065458,5.815835,5.807625,4.765048,4.453072,3.814287,3.745325,-1.940819,2.062326,-2.952252,3.379163,-2.338185,2.374309,-1.858695,2.059014,-3.024548,2.958868,-2.614022,3.303652,28.33260671
0.023043981,6.37,-69.399513,5.122926,5.098297,5.833897,5.825687,4.697726,4.38575,3.799509,3.730547,-2.003214,2.124721,-3.06719,3.494101,-2.379234,2.415358,-1.875115,2.075434,-3.031116,2.965436,-2.614022,3.303652,28.72406353
0.023055556,6.38,-70.846085,5.191889,5.16726,5.891366,5.883156,4.817591,4.505615,3.85862,3.789658,-2.022917,2.144424,-2.952252,3.379163,-2.436704,2.472828,-1.911238,2.111557,-3.111573,3.045893,-2.742096,3.431726,29.18884711
0.02306713,6.4,-70.584984,5.208309,5.18368,5.911069,5.902859,4.829085,4.517109,3.85862,3.789658,-2.013066,2.134573,-2.98345,3.410361,-2.40058,2.436704,-1.926015,2.126334,-3.119783,3.054103,-2.738812,3.428442,29.10495536
0.023078704,6.42,-70.905899,5.244432,5.219803,5.991526,5.983316,4.851252,4.539276,3.876682,3.80772,-2.042621,2.164128,-3.040918,3.467829,-2.502383,2.538507,-1.970348,2.170667,-3.150981,3.085301,-2.788071,3.477701,29.20806535
0.023090278,6.44,-72.151627,5.254284,5.229655,6.117958,6.109748,4.925142,4.613166,3.911984,3.843022,-2.049189,2.170696,-3.004795,3.431706,-2.459692,2.495816,-1.878399,2.078718,-3.149339,3.083659,-2.802849,3.492479,29.60831776
0.023101852,6.45,-72.668098,5.449678,5.425049,6.160649,6.152439,4.863567,4.551591,3.921015,3.852053,-2.049189,2.170696,-3.060622,3.487533,-2.502383,2.538507,-1.907954,2.108273,-3.244575,3.178895,-2.807775,3.497405,29.77425989
0.023113426,6.47,-73.401314,5.356086,5.331457,6.154081,6.145871,4.942383,4.630407,3.96699,3.898028,-2.088596,2.210103,-3.106597,3.533508,-2.568062,2.604186,-2.006471,2.20679,-3.188747,3.123067,-2.811059,3.500689,30.00984219
