TimeStamp,Time in Minutes,Load-in-bar-(bar),Load in kN,Stud2-Axial,Stud3-Axial,Stud4-Axial,Stud5-Axial,Stud3-Top,Stud2-Mid,Stud3-Mid,Stud4-Mid,Stud3-Bottom,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Mid-Left,Pb2-Mid-Mid,Pb2-Mid-Right,Pb3-Mid-Left,Pb3-Mid-Mid,Pb3-Mid-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top-of-Stud,Pb4-Inbetween-Stud,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud1-Mid-Amb-HF,Stud1-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Mid-Fire-HF,Stud3-Bottom-Fire-HF,Stud3-Top-Fire-CF,Stud3-Mid-Fire-CF,Stud3-Bottom-Fire-CF,Stud2-Top-Amb-HF,Stud2-Mid-Amb-HF,Stud2-Bottom-Amb-HF,Stud2-Top-Amb-CF,Stud2-Mid-Amb-CF,Stud2-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Mid-Fire-HF,Stud4-Bottom-Fire-HF,Stud4-Top-Fire-CF,Stud4-Mid-Fire-CF,Stud4-Bottom-Fire-CF,Stud3-Top-Amb-HF,Stud3-Mid-Amb-HF,Stud3-Bottom-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Amb-CF,Stud3-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Stud4-Top-Amb-HF,Stud4-Top-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4,Average-Furnace
37:56.4,110,-3.877539,-1,-4.666438,-4.41194,-4.998114,-4.27729,-16.544586,-15.943503,-16.882776,-15.871355,-11.405072,987.901611,992.496704,1012.677002,1021.14801,1018.885559,680.541992,695.572571,691.871399,358.567871,358.001862,360.097626,285.818665,280.188293,275.17453,95.598625,91.356354,89.693695,54.369339,58.253304,55.798691,49.938816,52.331844,54.681496,55.45636,342.380188,306.516144,290.957764,224.041794,470.411011,460.056396,316.327332,375.353455,29.445179,244.016693,345.639679,313.75293,235.424469,284.61203,264.050171,202.939392,396.461853,344.737,287.170013,351.550629,311.054413,233.177963,344.843292,314.459198,236.370804,290.725769,254.111053,204.207626,433.948273,320.968353,308.945465,260.323914,282.648834,212.715622,335.557251,274.670135,989.353516,998.739197,1029.803467,1027.263306,1006.621777,689.328654,358.8891197,280.3938293,92.21622467,54.40426429,1011.289872
38:57.9,111,-4.651148,-1,-4.691067,-4.452989,-5.03752,-4.338042,-16.567574,-15.986194,-16.922184,-15.960021,-11.431343,988.477356,993.654724,1012.794922,1022.028137,1020.09375,682.064453,697.012756,693.117371,360.642181,360.088776,362.124023,291.240448,284.634857,280.200958,95.986618,91.841805,90.087799,54.670467,58.330799,55.753262,49.921211,52.403503,54.734829,55.395851,343.951416,309.014679,293.360382,226.714172,467.455566,456.519348,317.013275,378.361664,29.334,244.664291,348.596802,316.306305,236.471222,288.944946,266.940186,204.322556,398.931671,346.876404,287.557922,355.954102,313.585571,234.309067,348.034851,317.253387,237.382156,294.861389,256.98349,205.511856,436.336914,323.487671,311.188507,263.430023,285.14093,215.293823,339.107697,279.303528,990.105042,999.397827,1030.898804,1029.015381,1007.409778,690.7315267,360.95166,285.3587543,92.63874067,54.45856029,1012.354264
39:59.6,112,-5.421006,-2,-4.728832,-4.500606,-5.088421,-4.379091,-16.564289,-16.042021,-16.925468,-15.960021,-11.451047,991.031921,995.513794,1014.684265,1024.88269,1022.291138,683.64856,698.581543,694.374512,362.641998,362.252014,364.026489,296.186523,289.404724,284.939819,96.338699,92.271881,90.512238,55.075718,58.934715,55.725822,49.605869,52.842632,54.842838,55.594921,345.693024,311.329773,295.763336,229.10733,465.348999,454.412476,317.419708,380.759216,29.381092,245.500778,351.216217,318.987793,237.284302,292.745453,269.789886,205.586273,401.249207,348.978424,287.948944,359.395264,316.119385,235.141983,351.101135,319.798218,238.39032,298.434052,260.099335,206.584366,439.12207,325.887177,313.564758,266.208923,287.727295,217.54924,342.799133,283.668427,991.888184,1001.26416,1032.437256,1030.50647,1009.680762,692.2015383,362.9735003,290.177022,93.04093933,54.66035929,1014.024018
41:01.1,113,-6.171882,-2,-4.763313,-4.548222,-5.137679,-4.423423,-16.557722,-16.058441,-16.93532,-15.950169,-11.464183,992.391113,997.128174,1016.271362,1026.840942,1023.769043,685.292908,700.350952,695.741638,365.177002,364.48114,366.17569,300.846344,294.256683,289.602386,96.763474,92.73526,90.919907,55.054794,58.587524,55.918335,49.864109,53.320835,55.214531,55.789471,347.415527,313.790741,298.134949,231.614655,463.428711,453.285706,317.929565,382.738129,29.362486,246.368622,353.688751,321.482941,238.256149,296.249023,272.803833,206.715042,403.35202,351.086243,288.235077,362.466095,318.600952,236.092102,353.694519,322.285126,239.452377,301.979584,263.076172,207.885376,441.573669,328.195679,315.81369,268.937042,290.225403,220.262558,345.759094,287.661896,993.697449,1002.827515,1035.342896,1032.024048,1011.280127,693.795166,365.277944,294.9018043,93.47288033,54.82137129,1015.972977
42:02.6,114,-1.037365,0,-5.060506,-4.874971,-5.436514,-4.78301,-16.557722,-16.033812,-16.93532,-16.004354,-11.405072,993.499023,998.241577,1016.985535,1028.386475,1024.710937,686.916992,701.976562,697.184937,367.060486,366.689362,368.365875,304.735413,299.279907,294.028748,97.170105,93.202759,91.342216,55.542511,59.467304,55.820507,49.781269,53.525093,55.376953,55.905518,349.476929,316.523437,300.457886,233.919022,460.039978,451.536072,318.218781,384.510559,29.492264,247.088943,356.19635,323.945984,239.21727,299.537323,275.92215,207.983475,405.332001,353.302032,289.59201,365.287201,321.186584,236.504837,356.392822,324.734558,240.542252,305.245605,266.092926,208.899933,442.695801,330.635101,318.184601,271.661407,292.857117,223.018448,348.836395,291.684784,994.864197,1003.65094,1036.718994,1032.373169,1012.364709,695.359497,367.3719077,299.3480227,93.90502667,55.05987929,1016.901825
43:04.2,115,-2.05597,-1,-5.093345,-4.917662,-5.489057,-4.814208,-16.557722,-16.032169,-16.899197,-16.009279,-11.385368,996.100769,1000.449341,1019.727905,1032.31311,1026.956665,688.60968,703.853516,698.691589,369.103699,368.884064,370.474274,308.001801,304.207886,298.154724,97.641151,93.731438,91.767288,55.622585,58.89991,55.968483,49.914669,54.16383,55.661045,56.013908,351.622589,319.181519,303.135529,236.734451,458.206451,451.587555,318.889252,386.082916,29.497318,247.984863,358.644897,326.104736,240.069702,302.859985,278.868713,208.903885,407.315308,355.733398,290.937042,367.606049,323.800659,236.828857,359.031982,326.906128,241.260895,308.232819,269.118988,210.008362,442.162476,333.161438,320.601349,274.277588,295.837524,225.934113,351.484619,295.478607,996.795654,1005.870728,1039.086914,1034.187256,1015.109558,697.051595,369.4873457,303.4548037,94.379959,55.17777571,1018.985138
44:05.8,116,-2.845691,-1,-5.13111,-4.947217,-5.536674,-4.855256,-16.554438,-16.055157,-16.866358,-15.986292,-11.385368,997.763855,1002.210815,1019.34552,1033.173706,1028.485718,690.261353,705.525269,700.188843,371.240906,370.818817,372.405518,310.932617,308.27179,301.725708,98.092941,94.264717,92.169746,55.747639,58.680054,56.05304,50.495518,54.76498,56.167942,56.171093,353.79892,321.947021,305.558411,239.597061,456.421448,449.01947,319.432465,387.397186,29.649128,248.499374,360.621552,328.194336,240.783432,305.980591,281.800568,209.837357,408.925537,357.994995,291.895081,369.628906,326.203796,237.5905,361.367493,329.095764,242.430359,311.47998,272.079102,210.986862,435.149353,335.406433,322.871246,276.952332,298.641663,228.340881,353.99057,298.974609,998.153931,1006.95166,1040.418091,1035.317505,1016.195923,698.6584883,371.4884137,306.976705,94.842468,55.440038,1020.210297
45:07.3,117,-3.601202,-1,-5.163949,-5.029315,-5.58429,-4.901231,-16.564289,-16.11755,-16.866358,-16.007637,-11.391936,999.172363,1002.695312,1020.036804,1035.127686,1029.748291,692.042114,707.235413,701.783508,372.911438,373.014191,374.455536,313.59494,311.543121,304.53537,98.609642,94.821922,92.628616,56.082722,59.211578,56.270252,50.76894,55.240627,56.444946,56.459335,355.934998,324.958405,307.895355,242.563843,455.059296,448.380768,319.579712,388.709625,29.919849,249.505157,362.496704,330.383179,241.68103,308.940308,284.593079,210.73111,410.398407,360.110077,292.342712,371.815582,328.601807,237.769363,363.732849,331.283569,243.378555,314.516022,275.058075,212.057327,428.214935,337.331055,324.907288,279.757019,301.565674,231.080414,356.040924,302.170349,999.06134,1008.149719,1041.945435,1037.394287,1017.356091,700.3536783,373.4603883,309.8911437,95.35339333,55.78262857,1021.637695
46:08.9,118,-4.366866,-1,-5.200072,-5.065437,-5.636832,-4.935712,-16.577425,-16.156958,-16.863073,-15.996144,-11.418208,1001.439087,1004.899414,1022.927002,1037.371826,1031.991577,693.885681,708.956177,703.380493,374.764221,375.141571,376.32077,315.842987,314.501465,307.034363,99.191528,95.388245,93.106201,56.156925,60.182018,56.515091,51.180561,55.735268,56.921295,56.832958,358.176331,327.801544,310.22168,245.625137,454.23175,448.403137,320.067871,389.894745,30.080551,249.97673,364.507538,332.441437,242.33226,311.741455,287.483276,211.764481,411.739746,362.096497,292.889526,373.58609,330.837738,238.612625,365.726929,333.294006,244.008652,317.586029,277.906494,213.081985,424.416016,339.462738,327.003174,282.595062,304.356384,233.753265,358.165009,305.1698,1001.375977,1009.974365,1043.776855,1038.794678,1019.725781,702.074117,375.408854,312.459605,95.89532467,56.21773086,1023.480469
47:10.5,119,-5.091477,-2,-5.24112,-5.10977,-5.689375,-4.978402,-16.544586,-16.216068,-16.86964,-15.996144,-11.424776,1002.380737,1005.61084,1024.176514,1039.046509,1032.806885,695.886719,710.694458,705.144897,376.931335,377.369843,377.725983,318.235992,316.740967,309.471863,99.802841,96.092056,93.614197,56.654472,61.159473,56.745293,51.357128,56.085644,57.181789,57.502247,360.385437,330.925568,312.684418,249.078384,454.011841,448.430969,321.099243,391.045868,29.982067,250.713348,366.512665,334.655548,243.317474,314.760284,290.161194,213.054596,413.118622,364.223877,293.35498,375.537903,332.959778,239.531967,368.035187,335.494202,245.118942,320.965454,280.777771,214.270691,422.186615,341.485962,329.078125,285.478821,307.026978,236.37587,360.120941,308.329803,1002.562195,1010.802063,1045.267944,1039.793091,1020.804297,703.9086913,377.342387,314.816274,96.50303133,56.66943514,1024.606323
48:12.0,120,-5.830214,-2,-5.27396,-5.150819,-5.746843,-5.021093,-16.554438,-16.298166,-16.86964,-16.002712,-11.437911,1003.994141,1007.455017,1025.449951,1041.00293,1033.648193,697.776062,712.51001,706.843323,378.792328,379.293549,379.709564,320.706787,319.06601,311.520508,100.523819,96.897736,94.272125,57.129646,61.530071,56.850941,51.667149,56.418644,57.569881,57.91634,362.847168,333.697327,315.186829,252.402985,453.904083,447.633606,322.31839,392.217743,29.991249,252.200516,368.351013,336.746094,244.345215,317.462189,292.993286,214.349609,414.502686,366.134003,294.204926,377.368958,335.31424,240.058655,370.323395,337.530121,246.34317,324.103119,283.676331,215.608185,420.249237,343.191315,331.203979,288.314667,309.795715,238.647827,362.362488,311.055298,1004.234924,1012.228455,1047.67395,1041.497803,1022.310046,705.7097983,379.265147,317.0977683,97.23122667,57.01181029,1026.408783
49:13.6,121,-2.598048,-1,-5.567869,-5.323224,-5.932384,-5.221411,-16.565931,-16.262043,-16.872925,-16.005997,-11.42806,1005.21228,1009.236145,1027.401978,1042.742432,1035.730957,699.64502,714.437561,708.590881,380.582214,381.266266,381.062531,322.980194,321.112183,313.491577,101.308136,97.722595,94.971802,57.725368,62.522724,57.082676,51.753941,56.739899,57.931168,58.139416,365.185211,336.397766,317.816467,255.323929,454.013153,448.322296,322.867249,393.383667,29.81492,253.015793,370.156097,338.656891,245.373886,319.956848,295.677429,215.654587,415.828796,367.951385,294.528473,378.914703,337.388733,241.328934,372.635864,339.625,247.593109,327.173615,286.67038,216.852859,419.008057,344.758118,333.228058,290.971069,312.437805,241.284561,364.155792,313.881561,1004.550659,1014.081116,1048.258179,1043.322998,1024.064758,707.5578207,380.970337,319.1946513,98.00084433,57.41359886,1027.553238
50:15.2,122,-1.204889,0,-5.736989,-5.544887,-6.109714,-5.406951,-16.551153,-16.09128,-16.771124,-15.999428,-11.306554,1006.764954,1010.610413,1029.549072,1045.702271,1037.396851,701.513733,716.339722,710.315918,382.160614,382.569794,382.407471,324.691467,322.943604,315.099152,102.190819,98.525246,95.70742,57.512131,62.868031,57.446518,52.535774,57.072334,58.343155,58.761353,367.641724,338.806488,320.315186,258.384277,454.385315,448.861511,323.691711,394.645599,29.8388,253.807449,371.920807,340.337433,246.172287,322.533875,298.49762,216.78862,417.292725,370.012939,297.388824,380.760315,339.475861,241.947845,374.653076,341.427216,248.349045,329.923218,289.410583,218.063248,418.520844,346.073273,334.920624,293.372986,314.796967,244.048828,366.090973,316.31839,1006.9375,1016.033508,1050.425659,1044.269287,1026.004712,709.389791,382.379293,320.9114077,98.80782833,57.791328,1029.416489
51:16.8,123,-2.068109,-1,-5.774754,-5.575264,-6.152405,-5.425013,-16.564289,-16.079786,-16.738283,-16.012564,-11.308196,1009.055359,1011.532715,1029.491943,1046.707153,1038.692017,703.37915,718.410889,712.040649,383.944275,384.259613,383.930573,326.823822,324.981842,317.056213,103.309158,99.424324,96.623825,57.75053,63.472668,57.830292,52.931618,57.344494,58.968399,59.430931,370.423309,341.058929,323.117065,261.659332,455.051178,449.560181,324.728088,396.019806,29.950155,254.588333,374.100983,342.098297,247.261826,324.940552,301.345215,217.900253,418.839874,371.903534,298.673553,382.527557,341.544708,243.112381,377.080322,343.302765,249.480652,332.847015,292.498718,219.208054,417.541656,347.528229,336.891479,296.016754,317.728638,246.991959,368.161285,318.783112,1008.371948,1016.576355,1051.637451,1045.16748,1027.095837,711.276896,384.0448203,322.953959,99.785769,58.24699029,1030.438309
52:18.6,124,-2.897118,-1,-5.815803,-5.617133,-6.201663,-5.441432,-16.561005,-16.176661,-16.731716,-16.04212,-11.306554,1010.291748,1012.992493,1032.584595,1048.787598,1040.264648,705.318726,720.288025,713.829956,385.641663,385.969727,385.296997,328.884125,326.919312,318.86087,104.540092,100.478088,97.585136,58.156937,63.356995,58.230392,53.130066,57.606281,59.290611,59.639717,372.780518,343.319,325.884521,265.017151,455.665131,451.422821,326.068604,397.408966,30.170534,255.922485,376.009491,343.937195,248.309174,327.265076,303.925934,219.131805,420.208374,373.692596,299.533508,384.166718,343.421997,243.892929,379.470367,345.300323,251.071381,335.944794,295.422394,220.552368,418.082397,349.05954,338.753967,298.547516,320.120605,249.902313,370.311432,321.200195,1009.708252,1018.803223,1053.776367,1046.015991,1028.984216,713.145569,385.636129,324.8881023,100.867772,58.48728557,1032.075958
53:20.3,125,-3.746654,-1,-5.851926,-5.649972,-6.247638,-5.459493,-16.554438,-16.275179,-16.764555,-16.140636,-11.365664,1011.292358,1014.569397,1032.87854,1050.380371,1041.706665,707.263,722.193848,715.651367,387.148987,387.603821,386.583374,331.113251,328.80896,320.71817,105.964706,101.66806,98.704178,58.452763,63.941589,58.768314,53.629349,57.793221,59.715591,59.704815,375.13269,345.395508,328.489624,268.663757,456.5914,451.478668,327.050262,398.959045,30.19211,256.960663,378.091187,345.753082,249.236221,329.596344,306.530701,220.310287,421.51944,375.454437,299.669403,386.062561,345.347229,244.670715,381.856476,347.266785,252.346481,338.881744,298.162811,222.019058,418.113831,350.534973,340.604523,301.011841,322.650421,252.968216,372.40329,323.672058,1010.884277,1018.545776,1055.559082,1048.010376,1030.165466,715.0360717,387.1120607,326.880127,102.1123147,58.85794886,1033.249878
54:21.9,126,-4.56529,-1,-5.901184,-5.714829,-6.30018,-5.489048,-16.577425,-16.308018,-16.823666,-16.120934,-11.398504,1013.75061,1015.454346,1032.466187,1052.700317,1042.582764,709.21344,724.149109,717.538391,388.513397,389.045013,387.84845,333.205994,330.885651,322.66272,107.702614,103.004654,99.917244,58.585278,63.747707,59.386478,53.906517,58.150871,60.094486,60.350788,377.341522,347.470886,331.212891,272.389679,457.011688,452.138489,328.075012,400.629761,30.257753,258.071411,379.979523,347.568024,250.31015,331.860199,309.117035,221.537659,422.837708,377.127228,300.197174,387.775757,347.15387,245.600357,384.385651,349.062897,253.639618,342.016632,300.803253,223.357986,418.260284,352.130463,342.388214,303.432373,324.957977,255.91951,374.125793,325.949005,1012.233765,1019.966919,1058.448608,1049.11792,1031.390845,716.96698,388.4689533,328.9181217,103.541504,59.17458929,1034.941803
55:23.6,127,-5.407542,-2,-5.940591,-5.753415,-6.35108,-5.52353,-16.577425,-16.399967,-16.836802,-16.134069,-11.437911,1014.342773,1016.509399,1034.285767,1053.634766,1043.498657,711.342224,726.278381,719.729736,390.524994,390.57074,389.430359,335.764587,332.917664,324.954407,109.81427,104.717514,101.346222,59.233807,64.40686,60.11087,54.136143,58.410988,60.501595,60.678646,379.368805,349.66806,333.998322,276.596161,459.092987,455.44632,329.661011,402.614197,30.247196,259.60495,382.153992,349.526733,251.648376,334.461487,311.578949,223.031418,424.585388,378.981537,300.433411,389.661224,349.120911,247.195114,386.900543,351.287109,254.974777,345.19223,303.710571,224.960236,420.132538,353.577698,344.158936,306.451813,327.263733,259.041565,376.286682,328.584839,1012.930359,1021.37561,1057.869629,1049.918213,1032.454272,719.1167803,390.1753643,331.2122193,105.2926687,59.63984414,1035.523453
56:25.2,128,-0.855275,0,-6.25174,-6.06867,-6.654841,-5.876548,-16.554438,-16.239056,-16.800678,-16.21781,-11.355813,1016.023682,1017.463257,1035.049316,1054.546997,1044.414673,713.253418,728.593323,721.676147,391.941681,391.819336,390.606293,337.934692,334.973633,327.086853,112.228043,106.547592,103.002167,59.920311,65.485527,60.311291,54.385994,58.631992,60.654636,60.908638,381.346802,351.626831,336.381073,281.603058,460.076324,455.065216,330.834625,404.459137,30.250179,260.556213,384.538879,351.347534,252.743378,337.015747,314.113556,224.416382,426.167267,380.895508,302.550323,391.761017,351.015808,248.106339,389.277466,353.201202,256.093109,347.971954,306.771454,226.306366,420.414551,355.170715,345.978119,308.855865,329.50827,262.224792,378.665527,331.151611,1014.0578,1021.332092,1061.662231,1051.237427,1033.499585,721.174296,391.45577,333.331726,107.2592673,60.042627,1037.072388
57:27.0,129,-1.812741,-1,-6.306746,-6.108897,-6.68768,-5.897893,-16.564289,-16.291597,-16.757988,-16.216167,-11.359097,1016.293396,1018.269165,1036.58313,1055.141602,1045.70105,715.059448,731.197571,723.556152,393.072754,393.247864,391.856659,340.102203,337.26004,329.213715,114.831261,108.54911,104.866058,60.002235,64.948921,60.962036,55.007545,58.780216,61.170017,61.473766,383.473907,353.416656,338.967682,285.518738,461.840149,457.215393,332.294342,406.489868,30.22562,261.610107,386.867157,352.988403,253.669571,339.43512,316.506653,225.523193,427.852203,382.739899,303.811279,393.701813,352.843567,248.90564,391.588531,355.13031,257.305176,350.688507,309.569061,227.78334,422.081573,356.748962,347.710083,311.326874,331.591827,265.246948,380.890411,333.613556,1014.440613,1022.573547,1060.305298,1051.358154,1034.397669,723.271057,392.725759,335.5253193,109.4154763,60.33496229,1037.169403
58:28.6,130,-2.726946,-1,-6.401979,-6.163903,-6.727087,-5.914313,-16.554438,-16.301451,-16.761271,-16.226019,-11.401788,1017.976501,1019.289062,1037.856445,1057.326538,1046.367676,716.89093,734.402466,725.608521,394.876709,394.962585,393.438629,342.392639,339.553101,331.521606,117.667801,110.695496,107.047035,61.003098,65.864799,61.632133,54.800987,59.078651,61.495975,61.886265,385.404663,355.161835,341.550476,289.318634,464.012756,459.636993,333.672577,408.587952,30.296541,263.16748,389.370697,354.838501,254.842926,342.040894,318.929016,226.804565,429.846069,384.614929,304.949585,395.914764,354.626862,250.510727,394.082642,357.187195,258.955322,353.529053,312.439362,229.309418,423.883087,358.458008,349.576508,313.882904,333.675049,267.495758,382.906219,335.957703,1015.973572,1023.411255,1062.13147,1052.794922,1035.763244,725.6339723,394.4259743,337.8224487,111.803444,60.82312971,1038.577805
59:30.3,131,-3.648215,-1,-6.463552,-6.209877,-6.792765,-5.947152,-16.569216,-16.381907,-16.866358,-16.28513,-11.454331,1018.528748,1020.609314,1039.492676,1058.536987,1047.805176,718.727356,738.836426,728.04364,396.543518,396.304962,394.849548,344.872223,342.298767,333.905426,121.224586,112.835396,109.623451,61.317184,65.914078,62.158764,55.413845,59.458324,61.83894,62.39558,387.38147,356.994263,344.3927,293.237274,466.040314,461.251923,335.250092,410.754211,30.442499,264.648529,392.130951,356.751404,256.263733,344.686279,321.665863,228.229294,432.10556,386.511963,306.157471,398.036896,356.807556,251.462769,396.939392,359.320709,260.629608,356.319794,315.495239,230.858154,425.426025,360.287598,351.78302,316.356415,335.982635,270.677368,385.788452,338.370148,1017.080627,1024.878296,1062.590454,1053.896729,1036.99458,728.5358073,395.8993427,340.3588053,114.5611443,61.21381643,1039.611527
00:32.0,132,-4.545646,-1,-6.502138,-6.255852,-6.842023,-5.968497,-16.705498,-16.459078,-16.93532,-16.363945,-11.539714,1019.211731,1021.320801,1040.878052,1059.426636,1048.894775,721.015869,744.22583,730.807373,398.160217,397.875397,396.506439,347.312378,344.9505,336.472839,125.610947,115.157272,112.3144,62.623631,66.545517,62.783726,55.160988,59.639942,62.243759,62.67453,389.181122,358.822235,347.116516,297.229004,468.356659,463.355133,337.088562,413.000427,30.513634,266.073822,394.895264,358.768066,257.777466,347.397308,324.102448,229.758789,433.979645,388.36911,306.568817,400.363159,358.748993,252.495865,399.51358,361.537872,262.197021,359.12674,318.263031,232.589844,427.381226,362.170593,353.776489,318.861755,338.273773,273.531982,388.185242,340.94278,1017.831726,1025.197388,1063.834229,1055.44873,1037.946399,732.0163573,397.5140177,342.9119057,117.6942063,61.66744186,1040.578018
01:33.7,133,-5.449037,-2,-6.551396,-6.282123,-6.894566,-6.00462,-16.820436,-16.583866,-17.000998,-16.442759,-11.605392,1021.252075,1022.178833,1041.907715,1060.866211,1050.100952,722.760254,752.022095,734.206543,399.729065,399.710083,397.941345,349.947205,347.924164,339.330078,130.437195,118.195412,115.261269,63.368427,67.683167,63.196259,55.722225,59.565411,62.283005,63.090439,390.943146,360.692322,349.579834,301.305695,471.25293,466.804138,338.602814,415.636749,30.600826,266.963593,397.561218,360.808807,259.274689,350.33075,326.558319,231.388275,435.920166,390.365082,307.028748,402.797607,360.822784,254.088196,401.911804,364.064209,263.943634,361.949188,321.054779,234.365997,429.598236,364.218109,355.937225,321.616058,340.383972,275.673645,390.490753,343.4823,1019.005676,1025.966309,1065.391357,1056.686401,1039.261157,736.3296307,399.126831,345.7338157,121.2979587,62.12984757,1041.762436
02:35.5,134,-1.131832,0,-6.853515,-6.59081,-7.17616,-6.369133,-16.804016,-16.321154,-16.974726,-16.462463,-11.460899,1021.869263,1022.97052,1042.387695,1062.423828,1050.883057,724.567566,759.696838,738.141418,401.125946,401.481384,399.635559,352.468597,350.859375,341.995514,134.176224,122.058739,118.535492,64.04155,67.741837,63.858437,55.854465,59.758469,62.563984,63.296692,392.775543,362.536621,351.975861,306.245331,473.2995,467.272064,339.965973,418.037323,30.723341,268.606293,400.488647,362.751587,260.420105,352.440826,328.963074,232.867996,437.994507,392.678619,308.343475,405.165863,362.945679,255.464905,404.540222,366.372345,265.410309,364.698914,324.139069,236.031525,430.595642,366.325989,357.967926,324.231232,342.359497,278.786346,393.015137,346.371246,1019.797791,1027.109497,1067.292725,1057.043335,1040.106873,740.8019407,400.7476297,348.441162,124.923485,62.445062,1042.810837
03:37.2,135,-2.171183,-1,-6.896205,-6.643352,-7.221313,-6.387194,-16.804016,-16.360561,-16.994431,-16.459179,-11.533146,1023.176575,1024.146362,1044.277588,1063.947144,1052.602173,726.695496,766.818176,743.326416,402.60672,403.415955,401.188568,355.219574,354.094086,345.008331,137.15686,125.902687,122.011101,64.872292,68.799515,64.39991,56.203472,59.726814,62.625874,63.549782,394.778046,364.574707,354.481171,311.102997,475.914734,470.588379,341.835968,420.805786,30.959156,270.316864,403.246002,364.99762,261.741364,355.313293,331.366272,234.397583,440.049774,395.292358,309.890015,408.044617,365.304718,257.256561,407.23114,369.191895,266.954041,368.061096,327.061859,237.932785,433.009857,368.27478,360.228333,327.100677,344.381134,282.285065,395.961548,349.284485,1021.12616,1028.21167,1067.573853,1058.589966,1041.629968,745.6133627,402.4037477,351.4406637,128.3568827,62.88252271,1043.875412
04:39.2,136,-3.184491,-1,-6.947105,-6.673728,-7.280423,-6.424959,-16.830288,-16.473856,-17.04369,-16.485451,-11.592257,1024.33252,1024.256348,1046.715088,1064.348511,1053.917847,728.768188,773.164917,749.036011,404.361725,405.748016,403.06192,358.329712,357.889984,348.129547,139.773315,128.819107,125.076942,65.868607,70.438278,64.457733,55.918335,59.807629,62.779465,64.028557,396.563141,366.631958,357.129913,314.909485,478.863953,475.735657,344.372681,423.557922,30.867634,272.228394,406.067719,367.279297,263.315735,358.190094,333.774414,236.010788,442.156769,398.01593,311.480225,410.723389,367.712006,259.28656,410.005402,372.114197,268.973389,371.283661,330.009277,239.83374,436.331451,370.646454,362.590546,329.777863,346.488403,285.616241,398.916229,352.569458,1021.879822,1028.416138,1067.522461,1059.326294,1042.714063,750.3230387,404.3905537,354.783081,131.2231213,63.328372,1044.286179
05:41.0,137,-4.200447,-1,-6.998006,-6.733659,-7.346101,-6.449588,-16.938658,-16.590435,-17.188181,-16.580685,-11.677639,1025.140503,1024.986572,1048.658813,1066.136475,1055.070557,730.877625,783.118774,755.802856,406.100342,407.999451,405.248932,361.190216,362.018646,351.2789,142.267365,131.425201,127.775375,66.114563,70.720062,65.178139,56.156475,59.977322,62.950314,64.246178,398.44812,368.703644,359.926117,318.34552,481.563507,479.167114,346.832367,426.283447,30.742153,273.47641,408.844055,369.529205,264.90567,361.02713,336.173279,237.695236,444.287079,401.09729,312.784027,413.5112,370.482941,260.52179,412.877625,375.179871,271.006256,374.628723,333.019257,241.788818,438.964844,372.79071,365.181213,332.497375,348.721039,288.749512,401.993591,355.577301,1023.030151,1029.671875,1069.403809,1060.034546,1043.998584,756.5997517,406.449575,358.1625873,133.822647,63.62043614,1045.535095
06:42.7,138,-5.266726,-2,-7.047265,-6.796875,-7.416705,-6.487353,-16.991201,-16.647903,-17.36223,-16.746523,-11.802428,1024.726807,1026.645508,1047.312866,1064.453857,1055.222656,733.026733,851.643616,767.179871,407.808258,410.71347,407.133789,364.409271,366.743256,355.060364,144.8228,134.003616,130.276169,66.526924,71.442039,65.59687,56.265079,60.086407,63.301399,64.615715,400.415649,370.922089,362.847626,321.873108,485.164185,486.902618,350.700073,429.132416,30.670116,275.535919,412.128448,372.022949,266.899017,364.120544,338.685608,239.4487,446.513428,404.770752,314.234375,416.400909,373.660278,262.611359,415.937683,378.655792,273.002289,377.96347,336.169067,243.884216,443.767212,375.382233,367.989288,335.645874,351.075134,291.968964,405.23703,358.923004,1022.561096,1031.359375,1067.342407,1061.044922,1043.672339,783.9500733,408.551839,362.0709637,136.3675283,63.97634757,1045.57695
