TimeStamp,Kyowa PG 500 KUM _Load in bar_(bar),Load in kN,Stud2_Axial-O,Stud2_Axial,Stud3_Axial-O,Stud3_Axial,Stud4_Axial-O,Stud4_Axial,Stud5_Axial-O,Stud5_Axial,Stud3_Top-O,Stud3_Top,Stud4_Top-O,Stud4_Top,Stud3_Mid-O,Stud3_Mid,Stud4_Mid-O,Stud4_Mid,Stud3_Bottom-O,Stud3_Bottom,Stud4_Bottom-O,Stud4_Bottom,Stud1_Axial-O,Stud1_Axial,Stud6_Axial-O,Stud6_Axial,Stud1_Mid-O,Stud1_Mid,Stud2_Mid-O,Stud2_Mid,Stud5_Mid-O,Stud5_Mid,Stud6_Mid-O,Stud6_Mid
22:13.9,-100.234642,38.63139047,7.793629,7.721383,7.178682,7.157337,6.674569,6.913473,7.382259,7.365839,1.188793,1.142818,0.640378,0.830849,2.124726,2.167418,-1.518819,-0.824267,3.927672,3.881696,-3.518718,-3.756802,0.628415,0.57871,0.422489,0.408288,0.048544,0.076283,0.027738,-0.013869,-0.013867,-0.027734,0.259978,0.232247
22:14.9,-100.032913,38.56657495,7.805944,7.733698,7.191818,7.170473,6.683599,6.922503,7.397037,7.380617,1.218349,1.172374,0.676502,0.866973,2.150998,2.19369,-1.499115,-0.804563,3.940808,3.894832,-3.538421,-3.776505,0.697647,0.647942,0.420714,0.406513,0.058946,0.086685,-0.013869,-0.055476,0,-0.013867,0.242646,0.214915
22:15.9,-100.664818,38.76960602,7.828932,7.756686,7.216447,7.195102,6.703303,6.942207,7.418382,7.401962,1.224917,1.178942,0.68307,0.873541,2.173985,2.216677,-1.56151,-0.866958,3.947376,3.9014,-3.567976,-3.80606,0.692321,0.642616,0.426039,0.411838,0.048544,0.076283,0.006935,-0.034672,-0.0208,-0.034667,0.235713,0.207982
22:16.9,-100.924828,38.85314724,7.85192,7.779674,7.246003,7.224658,6.741068,6.979972,7.434802,7.418382,1.287312,1.241337,0.738897,0.929368,2.203541,2.246233,-1.56151,-0.866958,3.96708,3.921104,-3.590964,-3.829048,0.766879,0.717174,0.456217,0.442016,0.055479,0.083218,0,-0.041607,-0.0208,-0.034667,0.291175,0.263444
22:17.9,-101.411728,39.00958821,7.879834,7.807588,7.273917,7.252572,6.778834,7.017738,7.464357,7.447937,1.316868,1.270893,0.784873,0.975344,2.233097,2.275789,-1.594349,-0.899797,3.990068,3.944092,-3.627087,-3.865171,0.690546,0.640841,0.493495,0.479294,0.114424,0.142163,-0.010402,-0.052009,0.013867,0,0.270377,0.242646
22:18.9,-102.724541,39.43139502,7.899537,7.827291,7.30183,7.280485,6.780476,7.01938,7.493913,7.477493,1.333288,1.287313,0.814429,1.0049,2.259369,2.302061,-1.666596,-0.972044,4.013056,3.96708,-3.673062,-3.911146,0.800607,0.750902,0.470418,0.456217,0.090153,0.117892,0.020804,-0.020803,-0.017333,-0.0312,0.273843,0.246112
22:19.9,-102.239853,39.27566477,7.915957,7.843711,7.314966,7.293621,6.834661,7.073565,7.520184,7.503764,1.352991,1.307016,0.850553,1.041024,2.298776,2.341468,-1.725707,-1.031155,4.029477,3.983501,-3.735456,-3.97354,0.759778,0.710073,0.489945,0.475744,0.083218,0.110957,0.027738,-0.013869,-0.0208,-0.034667,0.270377,0.242646
22:20.9,-102.992935,39.51763002,7.938945,7.866699,7.351089,7.329744,6.849438,7.088342,7.546456,7.530036,1.356275,1.3103,0.857121,1.047592,2.331616,2.374308,-1.768398,-1.073846,4.068885,4.022909,-3.781431,-4.019515,0.731375,0.68167,0.493495,0.479294,0.065881,0.09362,-0.006935,-0.048542,-0.034667,-0.048534,0.249578,0.221847
22:21.9,-103.199966,39.58414908,7.955365,7.883119,7.362584,7.341239,6.874068,7.112972,7.566159,7.549739,1.408819,1.362844,0.903097,1.093568,2.36774,2.410432,-1.766756,-1.072204,4.111577,4.065601,-3.807702,-4.045786,1.013628,0.963923,0.511247,0.497046,0.097087,0.124826,0.024271,-0.017336,-0.027733,-0.0416,0.277309,0.249578
22:22.9,-103.938919,39.82157467,7.973427,7.901181,7.378182,7.356837,6.888845,7.127749,7.584221,7.567801,1.46793,1.421955,0.949073,1.139544,2.413715,2.456407,-1.812731,-1.118179,4.131281,4.085305,-3.853677,-4.091761,0.775755,0.72605,0.53965,0.525449,0.104022,0.131761,0.03814,-0.003467,-0.006933,-0.0208,0.284242,0.256511
22:23.9,-104.015068,39.84604135,8.00134,7.929094,7.405275,7.38393,6.913475,7.152379,7.612134,7.595714,1.490918,1.444943,0.962209,1.15268,2.469543,2.512235,-1.8702,-1.175648,4.183825,4.137849,-3.916071,-4.154155,0.93197,0.882265,0.580478,0.566277,0.104022,0.131761,0.020804,-0.020803,-0.0104,-0.024267,0.30504,0.277309
22:24.9,-104.588051,40.03014079,8.027612,7.955366,7.436472,7.415127,6.943851,7.182755,7.62527,7.60885,1.490918,1.444943,0.973703,1.164174,2.472827,2.515519,-1.9211,-1.226548,4.183825,4.137849,-3.932491,-4.170575,1.113037,1.063332,0.575153,0.560952,0.097087,0.124826,0.013869,-0.027738,-0.027733,-0.0416,0.322372,0.294641
22:26.0,-105.484375,40.31812969,8.076872,8.004626,7.470954,7.449609,6.985722,7.224626,7.663035,7.646615,1.510622,1.464647,1.02132,1.211791,2.505666,2.548358,-1.955582,-1.26103,4.213381,4.167405,-3.971898,-4.209982,0.894691,0.844986,0.592904,0.578703,0.07975,0.107489,0.027738,-0.013869,-0.0208,-0.034667,0.256511,0.22878
22:27.0,-105.705315,40.38911771,8.103144,8.030898,7.512003,7.490658,7.023487,7.262391,7.692591,7.676171,1.523757,1.477782,1.05416,1.244631,2.551642,2.594334,-2.011409,-1.316857,4.256073,4.210097,-4.019515,-4.257599,1.137889,1.088184,0.635508,0.621307,0.128294,0.156033,0.010402,-0.031205,-0.0208,-0.034667,0.308507,0.280776
22:28.0,-106.828094,40.7498666,8.139267,8.067021,7.544843,7.523498,7.06782,7.306724,7.727072,7.710652,1.546745,1.50077,1.083716,1.274187,2.600901,2.643593,-2.077087,-1.382535,4.295482,4.249506,-4.080267,-4.318351,1.136114,1.086409,0.685212,0.671011,0.110957,0.138696,0.020804,-0.020803,-0.0208,-0.034667,0.311973,0.284242
22:29.0,-108.542618,41.30074316,8.181959,8.109713,7.58425,7.562905,7.099839,7.338743,7.769763,7.753343,1.623918,1.577943,1.178952,1.369423,2.663297,2.705989,-2.132914,-1.438362,4.336532,4.290556,-4.152513,-4.390597,1.077534,1.027829,0.690538,0.676337,0.114424,0.142163,0.027738,-0.013869,-0.024267,-0.038134,0.318906,0.291175
