Extension,Load,Tensile strain,Tensile stress,Strain 1,Tensile extension,Offset strain,Tensile stress offset
0.55081,"4,244.67",0.00223,486.10492,0.00223,0.11174,0.00423,486.10492
0.55287,"4,260.47",0.00224,487.91479,0.00224,0.11222,0.00424,487.91479
0.5545,"4,269.82",0.00225,488.98581,0.00225,0.11245,0.00425,488.98581
0.55587,"4,278.23",0.00225,489.94867,0.00225,0.11267,0.00425,489.94867
0.55781,"4,289.91",0.00226,491.28653,0.00226,0.11301,0.00426,491.28653
0.55962,"4,302.89",0.00227,492.77267,0.00227,0.11335,0.00427,492.77267
0.561,"4,311.60",0.00227,493.76987,0.00227,0.11358,0.00427,493.76987
0.56237,"4,318.01",0.00228,494.50378,0.00228,0.11377,0.00428,494.50378
0.56462,"4,334.90",0.00228,496.43829,0.00228,0.11424,0.00428,496.43829
0.56612,"4,344.06",0.00229,497.48755,0.00229,0.11449,0.00429,497.48755
0.5675,"4,351.90",0.00229,498.38495,0.00229,0.11469,0.00429,498.38495
0.56937,"4,362.91",0.0023,499.64563,0.0023,0.11498,0.0043,499.64563
0.57131,"4,376.68",0.00231,501.22321,0.00231,0.11536,0.00431,501.22321
0.57275,"4,386.57",0.00231,502.35529,0.00231,0.11565,0.00431,502.35529
0.57406,"4,392.67",0.00232,503.05414,0.00232,0.11581,0.00432,503.05414
0.57631,"4,409.34",0.00233,504.96381,0.00233,0.11628,0.00433,504.96381
0.57787,"4,419.05",0.00233,506.07547,0.00233,0.11653,0.00433,506.07547
0.57919,"4,426.69",0.00234,506.94977,0.00234,0.11676,0.00434,506.94977
0.58094,"4,436.48",0.00234,508.07156,0.00234,0.11702,0.00434,508.07156
0.583,"4,451.53",0.00235,509.79507,0.00235,0.11744,0.00435,509.79507
0.5845,"4,461.85",0.00236,510.97723,0.00236,0.11776,0.00436,510.97723
0.58569,"4,466.80",0.00236,511.5437,0.00236,0.11789,0.00436,511.5437
0.58794,"4,481.80",0.00237,513.26208,0.00237,0.11828,0.00437,513.26208
0.5895,"4,492.41",0.00237,514.47711,0.00237,0.11861,0.00437,514.47711
0.59094,"4,501.27",0.00238,515.49084,0.00238,0.11883,0.00438,515.49084
0.59256,"4,510.19",0.00238,516.513,0.00238,0.11913,0.00438,516.513
0.59462,"4,525.29",0.00239,518.24219,0.00239,0.11952,0.00439,518.24219
0.59625,"4,536.45",0.0024,519.51965,0.0024,0.11984,0.0044,519.51965
0.59731,"4,541.13",0.0024,520.05603,0.0024,0.11995,0.0044,520.05603
0.59956,"4,555.05",0.00241,521.64984,0.00241,0.12037,0.00441,521.64984
0.60125,"4,567.28",0.00241,523.05096,0.00241,0.12073,0.00441,523.05096
0.60262,"4,576.17",0.00242,524.06921,0.00242,0.12098,0.00442,524.06921
0.60412,"4,583.24",0.00242,524.87842,0.00242,0.1212,0.00442,524.87842
0.60619,"4,598.08",0.00243,526.57806,0.00243,0.12162,0.00443,526.57806
0.608,"4,610.04",0.00244,527.94739,0.00244,0.12196,0.00444,527.94739
0.60906,"4,616.03",0.00244,528.63385,0.00244,0.12212,0.00444,528.63385
0.61119,"4,627.46",0.00245,529.9433,0.00245,0.12245,0.00445,529.9433
0.61287,"4,641.09",0.00246,531.50385,0.00246,0.12281,0.00446,531.50385
0.61437,"4,650.69",0.00246,532.60339,0.00246,0.12308,0.00446,532.60339
0.61575,"4,658.00",0.00247,533.44049,0.00247,0.12325,0.00447,533.44049
0.61794,"4,672.33",0.00247,535.08185,0.00247,0.12364,0.00447,535.08185
0.61975,"4,685.36",0.00248,536.57318,0.00248,0.12399,0.00448,536.57318
0.62081,"4,690.84",0.00248,537.20081,0.00248,0.12418,0.00448,537.20081
0.62269,"4,701.53",0.00249,538.42499,0.00249,0.12449,0.00449,538.42499
0.62456,"4,715.98",0.0025,540.08008,0.0025,0.12489,0.0045,540.08008
0.62612,"4,725.66",0.0025,541.18848,0.0025,0.12514,0.0045,541.18848
0.62744,"4,732.74",0.00251,541.99982,0.00251,0.12535,0.00451,541.99982
0.62956,"4,745.69",0.00251,543.48285,0.00251,0.1257,0.00451,543.48285
0.63137,"4,758.77",0.00252,544.98016,0.00252,0.12608,0.00452,544.98016
0.6325,"4,766.21",0.00253,545.83295,0.00253,0.12627,0.00453,545.83295
0.63419,"4,773.87",0.00253,546.71033,0.00253,0.1265,0.00453,546.71033
0.63625,"4,789.66",0.00254,548.51764,0.00254,0.12691,0.00454,548.51764
0.63787,"4,799.46",0.00254,549.63995,0.00254,0.12722,0.00454,549.63995
0.63912,"4,807.25",0.00255,550.53198,0.00255,0.12742,0.00455,550.53198
0.64112,"4,818.44",0.00256,551.8139,0.00256,0.12776,0.00456,551.8139
0.643,"4,832.55",0.00256,553.42963,0.00256,0.12811,0.00456,553.42963
0.64431,"4,841.90",0.00257,554.50055,0.00257,0.1284,0.00457,554.50055
0.64581,"4,848.31",0.00257,555.23444,0.00257,0.12856,0.00457,555.23444
0.64787,"4,864.58",0.00258,557.09778,0.00258,0.12904,0.00458,557.09778
0.64956,"4,873.80",0.00259,558.15356,0.00259,0.12931,0.00459,558.15356
0.65081,"4,881.86",0.00259,559.07678,0.00259,0.12956,0.00459,559.07678
0.65275,"4,892.45",0.0026,560.28943,0.0026,0.12988,0.0046,560.28943
0.65469,"4,906.32",0.00261,561.87762,0.00261,0.13028,0.00461,561.87762
0.65612,"4,916.43",0.00261,563.0354,0.00261,0.13057,0.00461,563.0354
0.65737,"4,921.89",0.00261,563.66113,0.00261,0.13072,0.00461,563.66113
0.65956,"4,937.37",0.00262,565.43414,0.00262,0.13117,0.00462,565.43414
0.66119,"4,947.47",0.00263,566.59106,0.00263,0.13152,0.00463,566.59106
0.66256,"4,956.07",0.00263,567.57556,0.00263,0.13173,0.00463,567.57556
0.66437,"4,965.52",0.00264,568.65826,0.00264,0.132,0.00464,568.65826
0.66631,"4,980.54",0.00265,570.37793,0.00265,0.13245,0.00465,570.37793
0.66781,"4,990.41",0.00266,571.50824,0.00266,0.13275,0.00466,571.50824
0.66894,"4,995.12",0.00266,572.04761,0.00266,0.13285,0.00466,572.04761
0.67119,"5,009.47",0.00267,573.69104,0.00267,0.13328,0.00467,573.69104
0.67287,"5,020.80",0.00267,574.98828,0.00267,0.13359,0.00467,574.98828
0.67431,"5,030.10",0.00268,576.05383,0.00268,0.13385,0.00468,576.05383
0.67581,"5,037.77",0.00268,576.93164,0.00268,0.13411,0.00468,576.93164
0.67794,"5,053.15",0.00269,578.69336,0.00269,0.13457,0.00469,578.69336
0.67962,"5,063.63",0.0027,579.89319,0.0027,0.13484,0.0047,579.89319
0.68069,"5,068.89",0.0027,580.49542,0.0027,0.13504,0.0047,580.49542
0.68281,"5,082.16",0.00271,582.0152,0.00271,0.13539,0.00471,582.0152
0.6845,"5,093.40",0.00272,583.30249,0.00272,0.13576,0.00472,583.30249
0.68606,"5,103.83",0.00272,584.49725,0.00272,0.13603,0.00472,584.49725
0.6875,"5,110.73",0.00272,585.28778,0.00272,0.13622,0.00472,585.28778
0.68969,"5,125.69",0.00273,587.00092,0.00273,0.13662,0.00473,587.00092
0.69131,"5,136.80",0.00274,588.27264,0.00274,0.13696,0.00474,588.27264
0.69237,"5,142.08",0.00274,588.87769,0.00274,0.13712,0.00474,588.87769
0.69437,"5,152.84",0.00275,590.10962,0.00275,0.13743,0.00475,590.10962
0.69612,"5,166.41",0.00276,591.66388,0.00276,0.1378,0.00476,591.66388
0.69775,"5,176.18",0.00276,592.78284,0.00276,0.13811,0.00476,592.78284
0.69912,"5,183.03",0.00277,593.56689,0.00277,0.13829,0.00477,593.56689
0.70137,"5,197.21",0.00277,595.19128,0.00277,0.13873,0.00477,595.19128
0.703,"5,208.14",0.00278,596.4433,0.00278,0.13905,0.00478,596.4433
0.70412,"5,214.02",0.00279,597.11615,0.00279,0.13927,0.00479,597.11615
0.70587,"5,223.30",0.00279,598.17902,0.00279,0.13952,0.00479,598.17902
0.70787,"5,238.07",0.0028,599.87024,0.0028,0.13997,0.0048,599.87024
0.70944,"5,247.33",0.00281,600.93146,0.00281,0.14029,0.00481,600.93146
0.71081,"5,254.08",0.00281,601.70435,0.00281,0.14049,0.00481,601.70435
0.71287,"5,266.57",0.00282,603.13452,0.00282,0.14083,0.00482,603.13452
0.71462,"5,278.92",0.00282,604.54926,0.00282,0.14125,0.00482,604.54926
0.71594,"5,286.15",0.00283,605.37708,0.00283,0.14143,0.00483,605.37708
0.7175,"5,293.54",0.00283,606.22327,0.00283,0.14172,0.00483,606.22327
0.71956,"5,308.13",0.00284,607.89429,0.00284,0.14216,0.00484,607.89429
0.72112,"5,316.31",0.00285,608.83032,0.00285,0.14241,0.00485,608.83032
0.72244,"5,322.77",0.00285,609.57062,0.00285,0.14263,0.00485,609.57062
0.7245,"5,334.15",0.00286,610.87335,0.00286,0.14297,0.00486,610.87335
0.72637,"5,347.49",0.00287,612.40125,0.00287,0.14338,0.00487,612.40125
0.72769,"5,355.05",0.00287,613.26782,0.00287,0.14367,0.00487,613.26782
0.72906,"5,359.31",0.00288,613.75537,0.00288,0.14378,0.00488,613.75537
0.73119,"5,374.20",0.00288,615.46069,0.00288,0.14425,0.00488,615.46069
0.73281,"5,382.86",0.00289,616.45251,0.00289,0.14455,0.00489,616.45251
0.73412,"5,389.44",0.0029,617.20532,0.0029,0.14476,0.0049,617.20532
0.73612,"5,399.67",0.0029,618.37756,0.0029,0.14511,0.0049,618.37756
0.738,"5,413.07",0.00291,619.91156,0.00291,0.14548,0.00491,619.91156
0.73944,"5,420.63",0.00292,620.77698,0.00292,0.14575,0.00492,620.77698
0.74062,"5,423.91",0.00292,621.15369,0.00292,0.1459,0.00492,621.15369
0.74287,"5,438.20",0.00293,622.78918,0.00293,0.14629,0.00493,622.78918
0.7445,"5,447.36",0.00293,623.8385,0.00293,0.14663,0.00493,623.8385
0.74587,"5,453.69",0.00294,624.56348,0.00294,0.14686,0.00494,624.56348
0.74762,"5,461.95",0.00294,625.50952,0.00294,0.14711,0.00494,625.50952
0.74969,"5,475.56",0.00295,627.06848,0.00295,0.14754,0.00495,627.06848
0.75125,"5,483.44",0.00296,627.97052,0.00296,0.14785,0.00496,627.97052
0.75231,"5,485.81",0.00296,628.24237,0.00296,0.14797,0.00496,628.24237
0.75462,"5,498.10",0.00297,629.64996,0.00297,0.14838,0.00497,629.64996
0.75612,"5,506.39",0.00297,630.59888,0.00297,0.14866,0.00497,630.59888
0.75756,"5,513.24",0.00298,631.38318,0.00298,0.14889,0.00498,631.38318
0.75919,"5,518.85",0.00298,632.02588,0.00298,0.1491,0.00498,632.02588
0.76137,"5,532.85",0.00299,633.62872,0.00299,0.14957,0.00499,633.62872
0.76306,"5,540.38",0.003,634.49164,0.003,0.14988,0.005,634.49164
0.76406,"5,541.38",0.003,634.60657,0.003,0.14996,0.005,634.60657
0.76612,"5,550.69",0.00301,635.67206,0.00301,0.15025,0.00501,635.67206
0.76775,"5,560.40",0.00301,636.78369,0.00301,0.15061,0.00501,636.78369
0.76931,"5,566.66",0.00302,637.50128,0.00302,0.15081,0.00502,637.50128
0.77087,"5,570.66",0.00302,637.95911,0.00302,0.15101,0.00502,637.95911
0.77306,"5,583.17",0.00303,639.39233,0.00303,0.15138,0.00503,639.39233
0.77469,"5,589.57",0.00303,640.125,0.00303,0.15164,0.00503,640.125
0.77575,"5,591.04",0.00303,640.29352,0.00303,0.15174,0.00503,640.29352
0.77775,"5,597.06",0.00304,640.98309,0.00304,0.15195,0.00504,640.98309
0.7795,"5,606.56",0.00305,642.07025,0.00305,0.15226,0.00505,642.07025
0.78106,"5,611.36",0.00305,642.61993,0.00305,0.15245,0.00505,642.61993
0.78244,"5,614.05",0.00305,642.92847,0.00305,0.15258,0.00505,642.92847
0.78456,"5,623.60",0.00306,644.02209,0.00306,0.15289,0.00506,644.02209
0.78637,"5,630.65",0.00306,644.8291,0.00306,0.15312,0.00506,644.8291
0.7875,"5,631.92",0.00306,644.97455,0.00306,0.15322,0.00506,644.97455
0.78937,"5,635.51",0.00307,645.38635,0.00307,0.15335,0.00507,645.38635
0.79112,"5,645.24",0.00307,646.50037,0.00307,0.15365,0.00507,646.50037
0.79275,"5,648.89",0.00307,646.91797,0.00307,0.15374,0.00507,646.91797
0.79412,"5,650.23",0.00308,647.07129,0.00308,0.15384,0.00508,647.07129
0.79625,"5,658.36",0.00308,648.00287,0.00308,0.1541,0.00508,648.00287
0.79806,"5,664.44",0.00309,648.69885,0.00309,0.15428,0.00509,648.69885
0.79925,"5,664.39",0.00309,648.69366,0.00309,0.1543,0.00509,648.69366
0.80081,"5,664.18",0.00309,648.66968,0.00309,0.15432,0.00509,648.66968
0.80287,"5,673.41",0.00309,649.72668,0.00309,0.15456,0.005515174,750
0.8045,"5,674.49",0.00309,649.84943,0.00309,0.15461,,
0.80587,"5,675.07",0.00309,649.91669,0.00309,0.15462,,
0.80787,"5,679.30",0.00309,650.40063,0.00309,0.15467,,
0.80962,"5,683.45",0.0031,650.87646,0.0031,0.15479,,
0.811,"5,683.35",0.0031,650.86456,0.0031,0.15478,,
0.81244,"5,680.80",0.0031,650.57251,0.0031,0.15477,,
0.81462,"5,690.08",0.0031,651.63477,0.0031,0.155,,
0.81619,"5,689.42",0.0031,651.56006,0.0031,0.15498,,
0.8175,"5,687.09",0.0031,651.29315,0.0031,0.15494,,
0.81937,"5,689.77",0.0031,651.59937,0.0031,0.15496,,
0.82131,"5,694.62",0.0031,652.15564,0.0031,0.15512,,
0.82275,"5,694.05",0.0031,652.08984,0.0031,0.15509,,
0.82406,"5,689.09",0.0031,651.52228,0.0031,0.15493,,
0.82631,"5,697.24",0.0031,652.45526,0.0031,0.15521,,
0.82781,"5,696.07",0.0031,652.32178,0.0031,0.15519,,
0.82919,"5,694.70",0.0031,652.16455,0.0031,0.15514,,
0.83094,"5,694.46",0.0031,652.13721,0.0031,0.15512,,
0.833,"5,700.69",0.00311,652.84985,0.00311,0.15527,,
0.8345,"5,700.54",0.00311,652.83368,0.00311,0.1553,,
0.83569,"5,694.37",0.0031,652.12616,0.0031,0.15516,,
0.83794,"5,700.20",0.00311,652.79468,0.00311,0.15537,,
0.8395,"5,700.16",0.00311,652.78973,0.00311,0.15531,,
0.84094,"5,698.45",0.00311,652.59418,0.00311,0.15528,,
0.84256,"5,697.01",0.00311,652.4292,0.00311,0.15527,,
0.84462,"5,702.75",0.00311,653.0863,0.00311,0.15542,,
0.84625,"5,702.96",0.00311,653.10992,0.00311,0.15544,,
0.84731,"5,696.95",0.00311,652.422,0.00311,0.15529,,
0.84962,"5,701.53",0.00311,652.94702,0.00311,0.15541,,
0.85125,"5,703.50",0.00311,653.17175,0.00311,0.15551,,
0.85262,"5,701.18",0.00311,652.90686,0.00311,0.15545,,
0.85412,"5,698.17",0.00311,652.56146,0.00311,0.15539,,
0.85625,"5,702.39",0.00311,653.04541,0.00311,0.15553,,
0.858,"5,700.90",0.00311,652.87427,0.00311,0.15549,,
0.85906,"5,688.69",0.0031,651.47583,0.0031,0.15516,,
0.86119,"5,682.95",0.0031,650.81824,0.0031,0.15499,,
0.86287,"5,678.40",0.0031,650.29767,0.0031,0.15489,,
0.86437,"5,673.71",0.0031,649.7605,0.0031,0.15478,,
0.86575,"5,670.08",0.00309,649.34448,0.00309,0.15474,,
0.86794,"5,676.72",0.0031,650.10529,0.0031,0.1549,,
0.86975,"5,680.16",0.0031,650.49884,0.0031,0.15508,,
0.87081,"5,676.20",0.0031,650.04626,0.0031,0.15495,,
0.87262,"5,677.12",0.0031,650.15076,0.0031,0.15498,,
0.87456,"5,682.77",0.0031,650.7981,0.0031,0.15517,,
0.87612,"5,682.19",0.0031,650.73224,0.0031,0.1552,,
0.87744,"5,678.18",0.0031,650.27271,0.0031,0.1551,,
0.87956,"5,680.36",0.0031,650.52264,0.0031,0.15523,,
0.88137,"5,679.25",0.0031,650.39526,0.0031,0.15519,,
0.8825,"5,672.20",0.0031,649.5882,0.0031,0.155,,
0.88419,"5,667.03",0.0031,648.99615,0.0031,0.1549,,
0.88625,"5,670.72",0.0031,649.41809,0.0031,0.15502,,
0.88787,"5,668.35",0.0031,649.14642,0.0031,0.15495,,
0.88912,"5,663.91",0.0031,648.638,0.0031,0.15487,,
0.89112,"5,665.21",0.0031,648.7868,0.0031,0.15491,,
0.893,"5,668.70",0.0031,649.18665,0.0031,0.15499,,
0.89431,"5,667.36",0.0031,649.03381,0.0031,0.15497,,
0.89581,"5,664.20",0.0031,648.67133,0.0031,0.15494,,
0.89787,"5,671.63",0.0031,649.52216,0.0031,0.15516,,
0.8995,"5,670.80",0.0031,649.42761,0.0031,0.15512,,
0.90081,"5,668.59",0.0031,649.1745,0.0031,0.15509,,
0.90275,"5,670.73",0.0031,649.41937,0.0031,0.15519,,
0.90469,"5,676.36",0.00311,650.06464,0.00311,0.15531,,
0.90612,"5,675.11",0.00311,649.9212,0.00311,0.15533,,
0.90737,"5,670.22",0.0031,649.36145,0.0031,0.15518,,
0.90956,"5,677.60",0.00311,650.20605,0.00311,0.15539,,
0.91119,"5,678.01",0.00311,650.25256,0.00311,0.15549,,
0.91256,"5,676.52",0.00311,650.08276,0.00311,0.15543,,
0.91437,"5,676.93",0.00311,650.12982,0.00311,0.15546,,
0.91637,"5,681.69",0.00311,650.67407,0.00311,0.15563,,
0.91781,"5,680.98",0.00311,650.59265,0.00311,0.1556,,
0.919,"5,675.24",0.00311,649.93561,0.00311,0.15552,,
0.92119,"5,681.49",0.00311,650.65131,0.00311,0.15567,,
0.92287,"5,682.89",0.00312,650.81213,0.00312,0.15576,,
0.92431,"5,681.98",0.00312,650.70734,0.00312,0.15575,,
0.92581,"5,678.61",0.00311,650.32159,0.00311,0.15567,,
0.92794,"5,684.79",0.00312,651.02972,0.00312,0.15587,,
0.92956,"5,684.16",0.00312,650.95758,0.00312,0.15587,,
0.93069,"5,678.81",0.00312,650.34448,0.00312,0.15577,,
0.93281,"5,682.08",0.00312,650.71869,0.00312,0.1559,,
0.9345,"5,683.82",0.00312,650.91895,0.00312,0.15597,,
0.93606,"5,683.16",0.00312,650.84296,0.00312,0.15603,,
0.9375,"5,680.11",0.00312,650.49347,0.00312,0.15589,,
0.93969,"5,685.28",0.00312,651.08575,0.00312,0.15609,,
0.94137,"5,684.97",0.00312,651.05005,0.00312,0.15612,,
0.94244,"5,678.87",0.00312,650.35205,0.00312,0.15602,,
0.94437,"5,680.56",0.00312,650.54553,0.00312,0.15607,,
0.94619,"5,683.64",0.00312,650.89764,0.00312,0.15618,,
0.94775,"5,682.34",0.00312,650.74896,0.00312,0.15619,,
0.94912,"5,679.23",0.00312,650.39258,0.00312,0.15616,,
0.95137,"5,683.57",0.00313,650.88959,0.00313,0.1563,,
0.953,"5,683.57",0.00313,650.88965,0.00313,0.15632,,
0.95412,"5,678.55",0.00312,650.31476,0.00312,0.15622,,
0.95594,"5,678.07",0.00313,650.25977,0.00313,0.15627,,
0.95794,"5,683.73",0.00313,650.90814,0.00313,0.1565,,
0.9595,"5,681.92",0.00313,650.70105,0.00313,0.15646,,
0.96081,"5,678.12",0.00313,650.26514,0.00313,0.15636,,
0.96287,"5,681.11",0.00313,650.60803,0.00313,0.15651,,
0.96462,"5,683.32",0.00313,650.86084,0.00313,0.15662,,
0.96594,"5,679.67",0.00313,650.4433,0.00313,0.15654,,
0.9675,"5,677.06",0.00313,650.14459,0.00313,0.15656,,
0.96956,"5,682.65",0.00313,650.78412,0.00313,0.15669,,
0.97112,"5,680.91",0.00313,650.58563,0.00313,0.1567,,
0.97244,"5,677.56",0.00313,650.20142,0.00313,0.15668,,
0.9745,"5,680.02",0.00314,650.48334,0.00314,0.15679,,
0.97644,"5,683.60",0.00314,650.89301,0.00314,0.15691,,
0.97769,"5,680.04",0.00314,650.48529,0.00314,0.15685,,
0.97912,"5,674.56",0.00314,649.85767,0.00314,0.15676,,
0.98119,"5,680.47",0.00314,650.53436,0.00314,0.15699,,
0.98281,"5,679.40",0.00314,650.41223,0.00314,0.15699,,
0.98412,"5,676.90",0.00314,650.12537,0.00314,0.15695,,
0.98612,"5,677.63",0.00314,650.20972,0.00314,0.15703,,
0.98806,"5,681.58",0.00314,650.66229,0.00314,0.15718,,
0.9895,"5,678.41",0.00314,650.29938,0.00314,0.15713,,
0.99069,"5,672.16",0.00314,649.58295,0.00314,0.15703,,
0.99294,"5,677.92",0.00314,650.2428,0.00314,0.15719,,
0.9945,"5,676.96",0.00315,650.1333,0.00315,0.15725,,
0.99587,"5,673.92",0.00314,649.78448,0.00314,0.15722,,
0.99756,"5,672.74",0.00314,649.64911,0.00314,0.15717,,
0.99962,"5,677.64",0.00315,650.21112,0.00315,0.15739,,
1.00125,"5,676.02",0.00315,650.02484,0.00315,0.15741,,
1.00231,"5,669.12",0.00314,649.23468,0.00314,0.15725,,
1.00462,"5,673.64",0.00315,649.75226,0.00315,0.15742,,
1.00612,"5,672.73",0.00315,649.64789,0.00315,0.15745,,
1.00756,"5,669.64",0.00315,649.29474,0.00315,0.15738,,
1.00919,"5,667.19",0.00315,649.01337,0.00315,0.15734,,
1.01137,"5,671.78",0.00315,649.53967,0.00315,0.15749,,
1.01306,"5,670.13",0.00315,649.35046,0.00315,0.15749,,
1.01406,"5,662.26",0.00315,648.44965,0.00315,0.15735,,
1.01612,"5,664.12",0.00315,648.66235,0.00315,0.15739,,
1.01775,"5,665.52",0.00315,648.82306,0.00315,0.15743,,
1.01931,"5,664.46",0.00315,648.70117,0.00315,0.15747,,
1.02087,"5,661.31",0.00315,648.34058,0.00315,0.15741,,
1.02306,"5,666.81",0.00315,648.97076,0.00315,0.15761,,
1.02469,"5,665.63",0.00315,648.83563,0.00315,0.15759,,
1.02581,"5,659.76",0.00315,648.16302,0.00315,0.15746,,
1.02775,"5,660.53",0.00315,648.25116,0.00315,0.15751,,
1.0295,"5,664.70",0.00315,648.72845,0.00315,0.15765,,
1.03106,"5,663.80",0.00315,648.62524,0.00315,0.15764,,
1.03244,"5,660.66",0.00315,648.26587,0.00315,0.15757,,
1.03462,"5,665.01",0.00315,648.76465,0.00315,0.15772,,
1.03637,"5,666.40",0.00315,648.92377,0.00315,0.15774,,
1.0375,"5,662.49",0.00315,648.47595,0.00315,0.15769,,
1.03937,"5,661.54",0.00315,648.3667,0.00315,0.15765,,
1.04119,"5,666.60",0.00316,648.94592,0.00316,0.15785,,
1.04275,"5,664.92",0.00316,648.75397,0.00316,0.1578,,
1.04412,"5,661.75",0.00316,648.39044,0.00316,0.15781,,
1.04625,"5,665.88",0.00316,648.86359,0.00316,0.1579,,
1.04806,"5,667.91",0.00316,649.0965,0.00316,0.158,,
1.04925,"5,664.38",0.00316,648.69232,0.00316,0.15796,,
1.05081,"5,661.10",0.00316,648.31653,0.00316,0.15789,,
1.05287,"5,667.92",0.00316,649.09766,0.00316,0.15811,,
1.0545,"5,666.30",0.00316,648.91223,0.00316,0.15811,,
1.05581,"5,664.31",0.00316,648.68402,0.00316,0.1581,,
1.05787,"5,666.21",0.00316,648.90186,0.00316,0.15818,,
1.05962,"5,668.50",0.00317,649.16443,0.00317,0.15827,,
1.061,"5,665.69",0.00317,648.84192,0.00317,0.15825,,
1.06244,"5,661.60",0.00316,648.3736,0.00316,0.1582,,
1.06462,"5,669.37",0.00317,649.26379,0.00317,0.15843,,
1.06619,"5,667.13",0.00317,649.00763,0.00317,0.15845,,
1.0675,"5,663.78",0.00317,648.6236,0.00317,0.15837,,
1.06937,"5,664.73",0.00317,648.73199,0.00317,0.15844,,
1.07125,"5,668.87",0.00317,649.2066,0.00317,0.15858,,
1.07275,"5,667.28",0.00317,649.02448,0.00317,0.15859,,
1.07406,"5,662.17",0.00317,648.43884,0.00317,0.15849,,
1.07637,"5,668.90",0.00317,649.20941,0.00317,0.15872,,
1.07787,"5,667.33",0.00317,649.02991,0.00317,0.1587,,
1.07919,"5,664.23",0.00317,648.67542,0.00317,0.15866,,
1.08094,"5,663.58",0.00317,648.60071,0.00317,0.1587,,
1.083,"5,668.94",0.00318,649.21436,0.00318,0.1589,,
1.08456,"5,667.97",0.00318,649.10291,0.00318,0.15891,,
1.08575,"5,661.39",0.00318,648.34955,0.00318,0.15883,,
1.08794,"5,666.93",0.00318,648.9845,0.00318,0.15897,,
1.0895,"5,666.66",0.00318,648.95325,0.00318,0.15896,,
1.09094,"5,664.70",0.00318,648.72827,0.00318,0.15897,,
1.09256,"5,662.79",0.00318,648.51062,0.00318,0.15899,,
1.09462,"5,668.79",0.00318,649.19714,0.00318,0.15921,,
1.09625,"5,668.05",0.00319,649.11249,0.00319,0.15925,,
1.09731,"5,661.03",0.00318,648.30817,0.00318,0.1591,,
1.09956,"5,665.83",0.00319,648.85797,0.00319,0.1593,,
1.10125,"5,667.15",0.00319,649.0097,0.00319,0.15942,,
1.10262,"5,664.87",0.00319,648.74854,0.00319,0.15941,,
1.10412,"5,662.32",0.00319,648.45587,0.00319,0.15942,,
1.10625,"5,667.38",0.00319,649.03589,0.00319,0.15957,,
1.108,"5,668.16",0.00319,649.12555,0.00319,0.15968,,
1.10906,"5,662.60",0.00319,648.48871,0.00319,0.1596,,
1.11119,"5,664.64",0.00319,648.72241,0.00319,0.15974,,
1.11287,"5,667.21",0.0032,649.01569,0.0032,0.15984,,
1.11437,"5,664.99",0.0032,648.76184,0.0032,0.15987,,
1.11575,"5,661.59",0.0032,648.37213,0.0032,0.15986,,
1.11794,"5,666.76",0.0032,648.96448,0.0032,0.16003,,
1.11975,"5,668.17",0.0032,649.12628,0.0032,0.16018,,
1.12081,"5,662.43",0.0032,648.46851,0.0032,0.16007,,
1.12262,"5,661.82",0.0032,648.39844,0.0032,0.16015,,
1.12456,"5,666.26",0.00321,648.90771,0.00321,0.16034,,
1.12612,"5,664.99",0.00321,648.76154,0.00321,0.16035,,
1.12744,"5,661.34",0.00321,648.34344,0.00321,0.16035,,
1.12956,"5,664.30",0.00321,648.68323,0.00321,0.1605,,
1.13137,"5,665.82",0.00321,648.85687,0.00321,0.16063,,
1.1325,"5,661.84",0.00321,648.40076,0.00321,0.16057,,
1.13419,"5,658.73",0.00321,648.04541,0.00321,0.16055,,
1.13625,"5,664.49",0.00322,648.70496,0.00322,0.16084,,
1.13781,"5,662.64",0.00322,648.49335,0.00322,0.16086,,
1.13912,"5,659.50",0.00322,648.13342,0.00322,0.16087,,
1.14112,"5,660.56",0.00322,648.25464,0.00322,0.16099,,
1.143,"5,663.37",0.00322,648.57599,0.00322,0.16112,,
1.14431,"5,660.85",0.00322,648.28802,0.00322,0.16113,,
1.14581,"5,656.15",0.00322,647.74988,0.00322,0.1611,,
1.14794,"5,662.75",0.00323,648.50507,0.00323,0.16138,,
1.14956,"5,660.81",0.00323,648.28339,0.00323,0.16141,,
1.15081,"5,657.51",0.00323,647.90521,0.00323,0.16142,,
