Extension,Load,Tensile strain,Tensile stress,Strain 1,Tensile extension,Offset strain,Tensile stress offset
1.97987,"5,754.10",0.01495,642.55768,0.00194,0.74752,,
1.98175,"5,758.32",0.01497,643.02838,0.00194,0.74869,,
1.98337,"5,757.68",0.01499,642.95715,0.00194,0.74971,,
1.98469,"5,754.54",0.01501,642.60632,0.00194,0.75053,,
1.98687,"5,757.97",0.01504,642.98987,0.00194,0.7519,,
1.98862,"5,759.44",0.01506,643.15314,0.00194,0.75299,,
1.98981,"5,755.61",0.01507,642.7262,0.00194,0.75373,,
1.99137,"5,752.55",0.01509,642.38452,0.00194,0.75471,,
1.9935,"5,759.03",0.01512,643.10815,0.00194,0.75604,,
1.99506,"5,757.02",0.01514,642.88324,0.00194,0.75701,,
1.99637,"5,753.63",0.01516,642.50531,0.00194,0.75783,,
1.99837,"5,756.33",0.01518,642.80652,0.00194,0.75908,,
2.00025,"5,759.17",0.01521,643.12341,0.00194,0.76025,,
2.00162,"5,756.57",0.01522,642.83319,0.00194,0.76111,,
2.00294,"5,751.70",0.01524,642.28937,0.00194,0.76193,,
2.00519,"5,758.75",0.01527,643.07599,0.00194,0.76334,,
2.00675,"5,756.60",0.01529,642.83606,0.00194,0.76432,,
2.008,"5,753.90",0.0153,642.53485,0.00194,0.7651,,
2.01,"5,755.22",0.01533,642.68225,0.00194,0.76635,,
2.01194,"5,759.02",0.01535,643.10687,0.00194,0.76756,,
2.01344,"5,757.89",0.01537,642.98041,0.00194,0.7685,,
2.01462,"5,751.90",0.01538,642.31183,0.00194,0.76924,,
2.01681,"5,757.37",0.01541,642.92285,0.00194,0.77061,,
2.01837,"5,756.73",0.01543,642.85077,0.00194,0.77158,,
2.01975,"5,755.29",0.01545,642.69,0.00194,0.77244,,
2.02162,"5,755.63",0.01547,642.72791,0.00194,0.77361,,
2.02362,"5,759.82",0.0155,643.19629,0.00194,0.77486,,
2.02512,"5,758.29",0.01552,643.02478,0.00194,0.7758,,
2.02625,"5,752.25",0.01553,642.3512,0.00194,0.7765,,
2.0285,"5,757.59",0.01556,642.94696,0.00194,0.77791,,
2.03006,"5,757.49",0.01558,642.93585,0.00194,0.77889,,
2.0315,"5,756.04",0.0156,642.77423,0.00194,0.77979,,
2.03312,"5,754.09",0.01562,642.55579,0.00194,0.7808,,
2.03525,"5,759.61",0.01564,643.17273,0.00194,0.78213,,
2.03687,"5,759.50",0.01566,643.16052,0.00194,0.78315,,
2.03794,"5,753.24",0.01568,642.46155,0.00195,0.78381,,
2.04019,"5,757.38",0.0157,642.9234,0.00195,0.78522,,
2.04169,"5,757.67",0.01572,642.9563,0.00194,0.78615,,
2.04319,"5,756.32",0.01574,642.80463,0.00195,0.78709,,
2.04475,"5,754.36",0.01576,642.58588,0.00194,0.78807,,
2.04694,"5,759.23",0.01579,643.12994,0.00194,0.78943,,
2.04856,"5,759.09",0.01581,643.1142,0.00194,0.79045,,
2.04962,"5,754.05",0.01582,642.55139,0.00195,0.79111,,
2.05169,"5,754.76",0.01585,642.63055,0.00195,0.7924,,
2.05337,"5,758.45",0.01587,643.04321,0.00195,0.79346,,
2.055,"5,757.56",0.01589,642.94342,0.00195,0.79447,,
2.05644,"5,754.44",0.01591,642.59576,0.00195,0.79537,,
2.05856,"5,758.70",0.01593,643.07129,0.00195,0.7967,,
2.06025,"5,758.66",0.01596,643.06689,0.00195,0.79775,,
2.06137,"5,754.38",0.01597,642.58899,0.00195,0.79846,,
2.06325,"5,753.99",0.01599,642.54468,0.00195,0.79963,,
2.06519,"5,758.95",0.01602,643.09839,0.00195,0.80084,,
2.06669,"5,756.96",0.01604,642.87677,0.00195,0.80178,,
2.06806,"5,753.78",0.01605,642.5213,0.00194,0.80264,,
2.07012,"5,757.29",0.01608,642.91333,0.00194,0.80393,,
2.07187,"5,759.17",0.0161,643.12347,0.00195,0.80502,,
2.07312,"5,755.81",0.01612,642.74817,0.00195,0.8058,,
2.07487,"5,753.69",0.01614,642.51093,0.00194,0.8069,,
2.07687,"5,760.08",0.01616,643.22522,0.00194,0.80815,,
2.07837,"5,757.49",0.01618,642.93634,0.00195,0.80908,,
2.07962,"5,754.20",0.0162,642.56873,0.00195,0.80986,,
2.08169,"5,756.71",0.01622,642.84888,0.00195,0.81115,,
2.08369,"5,760.51",0.01625,643.27344,0.00195,0.8124,,
2.08487,"5,756.74",0.01626,642.85236,0.00195,0.81315,,
2.08644,"5,753.31",0.01628,642.46954,0.00195,0.81412,,
2.0885,"5,759.15",0.01631,643.12097,0.00195,0.81541,,
2.09006,"5,757.82",0.01633,642.97223,0.00194,0.81639,,
2.09137,"5,754.92",0.01634,642.6488,0.00195,0.81721,,
2.09331,"5,756.46",0.01637,642.8208,0.00195,0.81842,,
2.09525,"5,760.18",0.01639,643.23602,0.00194,0.81963,,
2.09662,"5,757.79",0.01641,642.96875,0.00195,0.82049,,
2.09787,"5,752.76",0.01643,642.40729,0.00195,0.82127,,
2.10025,"5,760.26",0.01646,643.24475,0.00195,0.82275,,
2.10181,"5,758.68",0.01647,643.0686,0.00195,0.82373,,
2.10312,"5,755.89",0.01649,642.7569,0.00195,0.82455,,
2.10487,"5,755.83",0.01651,642.75085,0.00195,0.82565,,
2.10681,"5,760.25",0.01654,643.24414,0.00195,0.82686,,
2.10844,"5,759.48",0.01656,643.15784,0.00195,0.82787,,
2.10962,"5,754.20",0.01657,642.56818,0.00194,0.82861,,
2.11187,"5,759.94",0.0166,643.20966,0.00195,0.83002,,
2.11344,"5,759.41",0.01662,643.15002,0.00195,0.831,,
2.11481,"5,757.16",0.01664,642.8985,0.00195,0.83186,,
2.11637,"5,755.31",0.01666,642.69257,0.00195,0.83283,,
2.11856,"5,761.59",0.01668,643.39386,0.00195,0.8342,,
2.12019,"5,761.30",0.0167,643.36169,0.00195,0.83522,,
2.12131,"5,754.88",0.01672,642.64386,0.00195,0.83592,,
2.12344,"5,758.88",0.01674,643.0907,0.00195,0.83725,,
2.12512,"5,760.31",0.01677,643.25055,0.00195,0.8383,,
2.12656,"5,758.69",0.01678,643.06927,0.00195,0.8392,,
2.12806,"5,756.01",0.0168,642.77039,0.00195,0.84014,,
2.13019,"5,760.85",0.01683,643.31073,0.00195,0.84147,,
2.13194,"5,761.61",0.01685,643.39563,0.00195,0.84256,,
2.13294,"5,756.02",0.01686,642.77222,0.00195,0.84318,,
2.135,"5,757.74",0.01689,642.96405,0.00195,0.84447,,
2.13681,"5,760.61",0.01691,643.28442,0.00195,0.84561,,
2.13831,"5,759.34",0.01693,643.1424,0.00195,0.84654,,
2.13969,"5,756.08",0.01695,642.77832,0.00195,0.8474,,
2.14175,"5,759.72",0.01697,643.18518,0.00195,0.84869,,
2.14362,"5,761.49",0.017,643.38275,0.00195,0.84986,,
2.14475,"5,757.12",0.01701,642.89459,0.00195,0.85057,,
2.14662,"5,756.97",0.01703,642.87756,0.00195,0.85174,,
2.14844,"5,760.55",0.01706,643.27734,0.00195,0.85287,,
2.15006,"5,759.34",0.01708,643.14246,0.00195,0.85389,,
2.15137,"5,755.83",0.01709,642.75073,0.00195,0.85471,,
2.1535,"5,759.64",0.01712,643.17542,0.00195,0.85604,,
2.15537,"5,761.51",0.01714,643.38507,0.00195,0.85721,,
2.15644,"5,757.19",0.01716,642.90265,0.00195,0.85787,,
2.15812,"5,755.16",0.01718,642.67584,0.00195,0.85893,,
2.16006,"5,760.16",0.0172,643.23395,0.00195,0.86014,,
2.16175,"5,758.77",0.01722,643.07898,0.00195,0.86119,,
2.163,"5,755.97",0.01724,642.76593,0.00195,0.86197,,
2.16506,"5,757.94",0.01727,642.9859,0.00195,0.86326,,
2.16694,"5,760.31",0.01729,643.25073,0.00195,0.86443,,
2.16819,"5,757.45",0.0173,642.93091,0.00195,0.86522,,
2.16962,"5,753.22",0.01732,642.45905,0.00195,0.86611,,
2.17181,"5,760.02",0.01735,643.21802,0.00195,0.86748,,
2.17344,"5,758.64",0.01737,643.06451,0.00195,0.8685,,
2.17481,"5,755.79",0.01739,642.74615,0.00195,0.86936,,
2.17662,"5,755.53",0.01741,642.71661,0.00195,0.87049,,
2.17856,"5,759.36",0.01743,643.14514,0.00195,0.8717,,
2.18,"5,757.75",0.01745,642.96472,0.00195,0.8726,,
2.18131,"5,752.92",0.01747,642.42554,0.00195,0.87342,,
2.18344,"5,758.23",0.01749,643.01843,0.00195,0.87475,,
2.18512,"5,757.54",0.01752,642.94128,0.00195,0.8758,,
2.1865,"5,755.61",0.01753,642.72583,0.00195,0.87666,,
2.18819,"5,754.08",0.01755,642.55487,0.00195,0.87772,,
2.19031,"5,759.37",0.01758,643.14545,0.00195,0.87904,,
2.19175,"5,757.21",0.0176,642.90491,0.00195,0.87994,,
2.19294,"5,751.56",0.01761,642.27362,0.00195,0.88068,,
2.19512,"5,755.96",0.01764,642.76514,0.00195,0.88205,,
2.19675,"5,756.34",0.01766,642.80707,0.00195,0.88307,,
2.19819,"5,754.80",0.01768,642.63562,0.00195,0.88397,,
2.19981,"5,753.05",0.0177,642.44,0.00195,0.88498,,
2.202,"5,757.88",0.01773,642.97974,0.00195,0.88635,,
2.2035,"5,756.60",0.01775,642.83661,0.00195,0.88729,,
2.20462,"5,750.99",0.01776,642.20978,0.00195,0.88799,,
2.20669,"5,753.86",0.01779,642.53003,0.00195,0.88928,,
2.2085,"5,756.34",0.01781,642.80743,0.00195,0.89041,,
2.20987,"5,754.54",0.01783,642.60583,0.00195,0.89127,,
2.21137,"5,751.98",0.01784,642.32068,0.00196,0.89221,,
2.21356,"5,756.80",0.01787,642.85913,0.00195,0.89357,,
2.21519,"5,756.68",0.01789,642.84583,0.00196,0.89459,,
2.21631,"5,752.06",0.01791,642.32996,0.00196,0.89529,,
2.21831,"5,752.97",0.01793,642.43115,0.00196,0.89654,,
2.22012,"5,756.35",0.01795,642.80865,0.00196,0.89768,,
2.22162,"5,755.39",0.01797,642.70123,0.00196,0.89861,,
2.223,"5,751.42",0.01799,642.25757,0.00196,0.89947,,
2.22525,"5,756.14",0.01802,642.78522,0.00196,0.90088,,
2.22694,"5,757.42",0.01804,642.92798,0.00196,0.90193,,
2.22806,"5,752.85",0.01805,642.41779,0.00196,0.90264,,
2.22987,"5,752.20",0.01808,642.34479,0.00196,0.90377,,
2.23169,"5,756.43",0.0181,642.8172,0.00195,0.9049,,
2.23337,"5,755.55",0.01812,642.71906,0.00196,0.90596,,
2.23469,"5,752.71",0.01814,642.40234,0.00196,0.90678,,
2.23687,"5,756.45",0.01816,642.82019,0.00196,0.90815,,
2.23862,"5,758.13",0.01818,643.00671,0.00196,0.90924,,
2.23981,"5,754.50",0.0182,642.60211,0.00196,0.90998,,
2.24137,"5,751.52",0.01822,642.26959,0.00196,0.91096,,
2.2435,"5,757.84",0.01825,642.97516,0.00196,0.91229,,
2.24506,"5,756.27",0.01827,642.79913,0.00196,0.91326,,
2.24637,"5,753.66",0.01828,642.50836,0.00196,0.91408,,
2.24837,"5,756.13",0.01831,642.78339,0.00196,0.91533,,
2.25025,"5,759.49",0.01833,643.15948,0.00196,0.9165,,
2.25162,"5,756.79",0.01835,642.8576,0.00196,0.91736,,
2.25294,"5,752.01",0.01836,642.32385,0.00196,0.91818,,
2.25519,"5,759.54",0.01839,643.16455,0.00196,0.91959,,
2.25675,"5,757.27",0.01841,642.91113,0.00196,0.92057,,
2.258,"5,755.12",0.01843,642.67145,0.00196,0.92135,,
2.26,"5,756.46",0.01845,642.82123,0.00196,0.9226,,
2.26194,"5,760.22",0.01848,643.24017,0.00196,0.92381,,
2.26337,"5,758.96",0.01849,643.10046,0.00196,0.92471,,
2.26462,"5,753.21",0.01851,642.4574,0.00196,0.92549,,
2.26681,"5,758.73",0.01854,643.07428,0.00196,0.92686,,
2.26837,"5,757.69",0.01856,642.95825,0.00196,0.92783,,
2.26975,"5,756.66",0.01857,642.84308,0.00196,0.92869,,
2.27162,"5,756.97",0.0186,642.87744,0.00196,0.92986,,
2.27362,"5,761.30",0.01862,643.36108,0.00196,0.93111,,
2.27512,"5,759.77",0.01864,643.19086,0.00196,0.93205,,
2.27625,"5,754.01",0.01866,642.54761,0.00196,0.93275,,
2.2785,"5,759.62",0.01868,643.17383,0.00196,0.93416,,
2.28006,"5,759.04",0.0187,643.10925,0.00196,0.93514,,
2.2815,"5,758.61",0.01872,643.06036,0.00196,0.93604,,
2.28319,"5,756.58",0.01874,642.83362,0.00196,0.93709,,
2.28525,"5,761.76",0.01877,643.41235,0.00196,0.93838,,
2.28687,"5,760.70",0.01879,643.29443,0.00196,0.9394,,
2.28794,"5,755.26",0.0188,642.68634,0.00196,0.94006,,
2.29019,"5,759.49",0.01883,643.159,0.00196,0.94147,,
2.29175,"5,759.95",0.01885,643.21088,0.00196,0.94244,,
2.29319,"5,758.42",0.01887,643.03931,0.00196,0.94334,,
2.29475,"5,756.98",0.01889,642.87939,0.00196,0.94432,,
2.29694,"5,762.13",0.01891,643.45441,0.00196,0.94568,,
2.29862,"5,762.46",0.01893,643.49023,0.00196,0.94674,,
2.29962,"5,756.59",0.01895,642.83508,0.00196,0.94736,,
2.30169,"5,758.04",0.01897,642.99713,0.00196,0.94865,,
2.30337,"5,760.95",0.01899,643.32208,0.00196,0.94971,,
2.305,"5,760.21",0.01901,643.24005,0.00196,0.95072,,
2.30637,"5,757.22",0.01903,642.90533,0.00196,0.95158,,
2.30856,"5,761.38",0.01906,643.36987,0.00196,0.95295,,
2.31025,"5,761.63",0.01908,643.39795,0.00196,0.954,,
2.31137,"5,757.77",0.01909,642.96747,0.00196,0.95471,,
2.31325,"5,757.63",0.01912,642.95166,0.00196,0.95588,,
2.31519,"5,762.53",0.01914,643.49829,0.00196,0.95709,,
2.31669,"5,760.26",0.01916,643.24548,0.00196,0.95803,,
2.318,"5,757.36",0.01918,642.92145,0.00196,0.95885,,
2.32012,"5,760.35",0.0192,643.25519,0.00196,0.96018,,
2.32194,"5,762.21",0.01923,643.46271,0.00196,0.96131,,
2.32312,"5,759.21",0.01924,643.12805,0.00196,0.96205,,
2.32487,"5,757.17",0.01926,642.90057,0.00196,0.96315,,
2.32687,"5,762.88",0.01929,643.53778,0.00196,0.9644,,
2.32837,"5,760.49",0.01931,643.27118,0.00196,0.96533,,
2.32969,"5,757.04",0.01932,642.88562,0.00196,0.96615,,
2.33169,"5,759.45",0.01935,643.15479,0.00196,0.9674,,
2.33369,"5,762.80",0.01937,643.52838,0.00196,0.96865,,
2.33487,"5,759.58",0.01939,643.16919,0.00196,0.9694,,
2.33644,"5,755.72",0.01941,642.7381,0.00196,0.97037,,
2.33844,"5,761.47",0.01943,643.38074,0.00196,0.97162,,
2.34006,"5,759.89",0.01945,643.20349,0.00196,0.97264,,
2.34137,"5,757.70",0.01947,642.95941,0.00196,0.97346,,
2.34331,"5,758.28",0.01949,643.02405,0.00196,0.97467,,
2.34525,"5,762.02",0.01952,643.44196,0.00197,0.97588,,
2.34662,"5,759.55",0.01953,643.1662,0.00197,0.97674,,
2.34787,"5,754.35",0.01955,642.58557,0.00196,0.97752,,
2.35019,"5,761.40",0.01958,643.3728,0.00196,0.97897,,
2.35181,"5,759.87",0.0196,643.20135,0.00196,0.97998,,
2.35306,"5,757.04",0.01962,642.88574,0.00197,0.98076,,
2.35487,"5,756.67",0.01964,642.84418,0.00197,0.9819,,
2.35681,"5,760.73",0.01966,643.29712,0.00197,0.98311,,
2.35844,"5,760.31",0.01968,643.25079,0.00197,0.98412,,
2.35962,"5,754.55",0.0197,642.60791,0.00196,0.98486,,
2.36187,"5,759.82",0.01973,643.19586,0.00197,0.98627,,
2.36344,"5,759.08",0.01974,643.11353,0.00197,0.98725,,
2.36481,"5,757.07",0.01976,642.88928,0.00197,0.98811,,
2.36644,"5,755.62",0.01978,642.72668,0.00197,0.98912,,
2.36856,"5,760.78",0.01981,643.30292,0.00197,0.99045,,
2.37019,"5,760.45",0.01983,643.26642,0.00197,0.99147,,
2.37131,"5,754.21",0.01984,642.56903,0.00197,0.99217,,
2.37344,"5,757.88",0.01987,642.97986,0.00197,0.9935,,
2.37512,"5,759.10",0.01989,643.1156,0.00197,0.99455,,
2.37656,"5,758.06",0.01991,642.99933,0.00197,0.99545,,
2.37806,"5,755.11",0.01993,642.66962,0.00196,0.99639,,
2.38019,"5,759.93",0.01995,643.20844,0.00196,0.99772,,
2.38187,"5,760.40",0.01998,643.26056,0.00196,0.99877,,
2.38294,"5,754.65",0.01999,642.61829,0.00196,0.99943,,
2.385,"5,756.62",0.02001,642.8382,0.00196,1.00072,,
2.38681,"5,759.99",0.02004,643.2149,0.00197,1.00186,,
2.38837,"5,758.34",0.02006,643.03094,0.00197,1.00283,,
2.38969,"5,754.92",0.02007,642.64899,0.00197,1.00365,,
2.39175,"5,758.72",0.0201,643.07275,0.00197,1.00494,,
2.39362,"5,760.68",0.02012,643.29175,0.00197,1.00611,,
2.39469,"5,755.77",0.02014,642.74371,0.00196,1.00678,,
2.39662,"5,755.57",0.02016,642.72101,0.00196,1.00799,,
2.39844,"5,759.14",0.02018,643.12054,0.00196,1.00912,,
2.4,"5,758.31",0.0202,643.02759,0.00196,1.0101,,
2.40131,"5,754.97",0.02022,642.65405,0.00196,1.01092,,
2.4035,"5,758.54",0.02025,643.05298,0.00196,1.01229,,
2.40537,"5,760.22",0.02027,643.24109,0.00196,1.01346,,
2.40644,"5,756.40",0.02028,642.81378,0.00196,1.01412,,
2.40812,"5,754.32",0.0203,642.58167,0.00196,1.01518,,
2.41012,"5,759.42",0.02033,643.15112,0.00196,1.01643,,
2.41175,"5,758.62",0.02035,643.06213,0.00196,1.01744,,
2.41306,"5,755.15",0.02037,642.67493,0.00196,1.01826,,
2.41512,"5,757.94",0.02039,642.98645,0.00196,1.01955,,
2.41694,"5,760.29",0.02041,643.24902,0.00197,1.02068,,
2.41819,"5,757.05",0.02043,642.88617,0.00197,1.02147,,
2.41962,"5,753.03",0.02045,642.43762,0.00197,1.02236,,
2.42181,"5,759.88",0.02047,643.20319,0.00197,1.02373,,
2.42344,"5,758.33",0.02049,643.02936,0.00197,1.02475,,
2.42481,"5,756.36",0.02051,642.81006,0.00197,1.02561,,
2.42662,"5,756.17",0.02053,642.78851,0.00197,1.02674,,
2.42856,"5,759.90",0.02056,643.20508,0.00196,1.02795,,
2.43,"5,758.81",0.02058,643.08362,0.00197,1.02885,,
2.43131,"5,754.21",0.02059,642.57001,0.00197,1.02967,,
2.43344,"5,759.56",0.02062,643.16681,0.00196,1.031,,
2.43506,"5,759.23",0.02064,643.13049,0.00196,1.03201,,
2.4365,"5,757.43",0.02066,642.92871,0.00196,1.03291,,
2.43819,"5,756.41",0.02068,642.81482,0.00196,1.03397,,
2.44031,"5,761.64",0.02071,643.39893,0.00196,1.03529,,
2.44175,"5,759.21",0.02072,643.12842,0.00197,1.03619,,
2.44294,"5,754.19",0.02074,642.56738,0.00197,1.03693,,
2.44506,"5,758.45",0.02077,643.04309,0.00197,1.03826,,
2.44675,"5,759.31",0.02079,643.1394,0.00197,1.03932,,
2.44819,"5,757.87",0.0208,642.97821,0.00197,1.04022,,
2.44981,"5,755.88",0.02082,642.75562,0.00197,1.04123,,
2.452,"5,761.87",0.02085,643.4245,0.00197,1.0426,,
2.4535,"5,759.86",0.02087,643.20093,0.00197,1.04354,,
2.45462,"5,754.55",0.02088,642.60706,0.00197,1.04424,,
2.45669,"5,757.55",0.02091,642.94287,0.00197,1.04553,,
2.4585,"5,759.70",0.02093,643.18243,0.00197,1.04666,,
2.45987,"5,758.18",0.02095,643.013,0.00197,1.04752,,
2.46137,"5,755.69",0.02097,642.73492,0.00197,1.04846,,
2.46356,"5,760.44",0.021,643.26495,0.00197,1.04982,,
2.46525,"5,760.55",0.02102,643.27783,0.00197,1.05088,,
2.46637,"5,755.97",0.02103,642.76642,0.00197,1.05158,,
2.46831,"5,757.14",0.02106,642.8963,0.00197,1.05279,,
2.47012,"5,760.58",0.02108,643.28101,0.00197,1.05393,,
2.47162,"5,758.78",0.0211,643.07977,0.00197,1.05486,,
2.473,"5,756.01",0.02111,642.77081,0.00197,1.05572,,
2.47525,"5,761.05",0.02114,643.33337,0.00197,1.05713,,
2.477,"5,761.88",0.02116,643.42615,0.00197,1.05822,,
2.47806,"5,756.68",0.02118,642.8457,0.00197,1.05889,,
2.47981,"5,755.85",0.0212,642.75214,0.00197,1.05998,,
2.48175,"5,760.26",0.02122,643.24463,0.00197,1.06119,,
2.48337,"5,759.52",0.02124,643.1629,0.00197,1.06221,,
2.48469,"5,756.73",0.02126,642.85144,0.00197,1.06303,,
2.48687,"5,760.61",0.02129,643.28467,0.00197,1.0644,,
2.48862,"5,761.78",0.02131,643.41449,0.00197,1.06549,,
2.48981,"5,758.55",0.02132,643.05396,0.00197,1.06623,,
2.49137,"5,755.10",0.02134,642.66876,0.00197,1.06721,,
2.4935,"5,762.29",0.02137,643.4718,0.00197,1.06854,,
2.49506,"5,760.44",0.02139,643.26483,0.00197,1.06951,,
2.49637,"5,757.28",0.02141,642.9126,0.00197,1.07033,,
2.49837,"5,759.63",0.02143,643.17426,0.00197,1.07158,,
2.50025,"5,762.83",0.02146,643.53192,0.00197,1.07275,,
2.50162,"5,760.48",0.02147,643.26996,0.00197,1.07361,,
2.50294,"5,755.22",0.02149,642.68256,0.00197,1.07443,,
2.50519,"5,762.95",0.02152,643.54529,0.00197,1.07584,,
2.50669,"5,760.63",0.02154,643.28613,0.00197,1.07678,,
2.50806,"5,758.06",0.02155,642.99976,0.00197,1.07764,,
2.51,"5,759.07",0.02158,643.11273,0.00197,1.07885,,
2.51194,"5,763.15",0.0216,643.5675,0.00197,1.08006,,
2.51344,"5,761.90",0.02162,643.42859,0.00197,1.081,,
2.51462,"5,756.18",0.02163,642.78979,0.00197,1.08174,,
2.51681,"5,761.37",0.02166,643.36884,0.00197,1.08311,,
2.51837,"5,761.13",0.02168,643.34271,0.00197,1.08408,,
2.51975,"5,759.29",0.0217,643.13623,0.00197,1.08494,,
2.52162,"5,759.35",0.02172,643.14343,0.00197,1.08611,,
2.52362,"5,763.69",0.02175,643.62866,0.00197,1.08736,,
2.52512,"5,762.26",0.02177,643.46893,0.00197,1.0883,,
2.52619,"5,756.09",0.02178,642.77997,0.00197,1.08897,,
2.5285,"5,761.39",0.02181,643.37177,0.00197,1.09041,,
2.53006,"5,761.47",0.02183,643.38074,0.00197,1.09139,,
2.5315,"5,760.00",0.02185,643.21558,0.00197,1.09229,,
2.53312,"5,757.88",0.02187,642.97955,0.00197,1.0933,,
2.53525,"5,763.15",0.02189,643.56775,0.00197,1.09463,,
2.53687,"5,762.25",0.02191,643.46692,0.00197,1.09565,,
2.53794,"5,757.21",0.02193,642.90509,0.00197,1.09631,,
2.54019,"5,760.44",0.02195,643.26544,0.00198,1.09772,,
2.54175,"5,760.93",0.02197,643.32025,0.00198,1.09869,,
2.54319,"5,759.11",0.02199,643.11633,0.00197,1.09959,,
2.54475,"5,757.46",0.02201,642.93286,0.00197,1.10057,,
2.54694,"5,762.38",0.02204,643.48206,0.00197,1.10193,,
2.54862,"5,762.35",0.02206,643.47827,0.00197,1.10299,,
2.54962,"5,756.57",0.02207,642.83356,0.00197,1.10361,,
2.55169,"5,757.75",0.0221,642.96436,0.00198,1.1049,,
2.55337,"5,760.61",0.02212,643.28406,0.00198,1.10596,,
2.555,"5,759.80",0.02214,643.19415,0.00197,1.10697,,
2.55644,"5,757.36",0.02216,642.9209,0.00197,1.10787,,
2.55856,"5,760.93",0.02218,643.32013,0.00197,1.1092,,
2.56025,"5,760.79",0.02221,643.30426,0.00197,1.11025,,
2.56137,"5,757.23",0.02222,642.90717,0.00197,1.11096,,
2.56325,"5,756.87",0.02224,642.86688,0.00197,1.11213,,
2.56519,"5,761.53",0.02227,643.38672,0.00197,1.11334,,
2.56669,"5,759.35",0.02229,643.14313,0.00197,1.11428,,
2.568,"5,756.36",0.0223,642.81006,0.00197,1.1151,,
2.57006,"5,759.15",0.02233,643.12115,0.00197,1.11639,,
2.57187,"5,761.06",0.02235,643.33502,0.00197,1.11752,,
2.57306,"5,757.85",0.02237,642.97589,0.00197,1.11826,,
2.57487,"5,755.76",0.02239,642.74231,0.00197,1.1194,,
2.57687,"5,761.73",0.02241,643.40973,0.00197,1.12064,,
2.57837,"5,759.03",0.02243,643.10791,0.00197,1.12158,,
2.57969,"5,756.05",0.02245,642.77551,0.00197,1.1224,,
2.58169,"5,758.35",0.02247,643.03223,0.00197,1.12365,,
2.58362,"5,761.81",0.0225,643.41864,0.00197,1.12486,,
2.58487,"5,758.59",0.02251,643.05902,0.00197,1.12565,,
2.58637,"5,754.54",0.02253,642.60596,0.00197,1.12658,,
2.5885,"5,760.69",0.02256,643.29266,0.00197,1.12791,,
2.59006,"5,759.07",0.02258,643.11261,0.00197,1.12889,,
2.59137,"5,757.02",0.02259,642.88373,0.00197,1.12971,,
2.59337,"5,757.57",0.02262,642.94434,0.00197,1.13096,,
2.59525,"5,761.00",0.02264,643.32727,0.00197,1.13213,,
2.59662,"5,758.52",0.02266,643.0506,0.00197,1.13299,,
2.59794,"5,753.17",0.02268,642.45374,0.00197,1.13381,,
2.60025,"5,760.53",0.02271,643.27502,0.00197,1.13525,,
2.60181,"5,759.21",0.02272,643.12787,0.00197,1.13623,,
2.60306,"5,755.87",0.02274,642.75433,0.00197,1.13701,,
2.60487,"5,755.75",0.02276,642.74164,0.00197,1.13815,,
2.60681,"5,759.86",0.02279,643.2002,0.00197,1.13936,,
2.60844,"5,759.39",0.02281,643.14783,0.00197,1.14037,,
2.60962,"5,753.97",0.02282,642.54315,0.00197,1.14111,,
2.61187,"5,759.38",0.02285,643.14648,0.00197,1.14252,,
2.61344,"5,758.65",0.02287,643.06525,0.00197,1.1435,,
2.61481,"5,756.39",0.02289,642.81317,0.00197,1.14436,,
2.61637,"5,754.89",0.02291,642.64587,0.00197,1.14533,,
2.61856,"5,759.99",0.02293,643.21527,0.00197,1.1467,,
2.62019,"5,759.90",0.02295,643.2049,0.00197,1.14772,,
2.62131,"5,754.27",0.02297,642.57611,0.00197,1.14842,,
2.62344,"5,757.68",0.02299,642.95728,0.00197,1.14975,,
2.62512,"5,758.69",0.02302,643.07031,0.00197,1.1508,,
2.62656,"5,757.75",0.02303,642.9649,0.00197,1.1517,,
2.62806,"5,755.08",0.02305,642.66638,0.00197,1.15264,,
2.63012,"5,759.52",0.02308,643.16296,0.00198,1.15393,,
2.63187,"5,760.15",0.0231,643.2326,0.00197,1.15502,,
2.63294,"5,754.16",0.02311,642.56384,0.00197,1.15568,,
2.63506,"5,756.34",0.02314,642.80701,0.00197,1.15701,,
2.63681,"5,759.55",0.02316,643.16583,0.00197,1.15811,,
2.63837,"5,758.10",0.02318,643.00385,0.00197,1.15908,,
2.63969,"5,754.67",0.0232,642.62091,0.00197,1.1599,,
2.64181,"5,758.68",0.02322,643.06879,0.00197,1.16123,,
2.64362,"5,760.01",0.02325,643.21747,0.00197,1.16236,,
2.64475,"5,755.64",0.02326,642.72937,0.00197,1.16307,,
2.64662,"5,755.36",0.02328,642.69806,0.00197,1.16424,,
2.64844,"5,759.38",0.02331,643.14697,0.00197,1.16537,,
2.65,"5,758.10",0.02333,643.00446,0.00197,1.16635,,
2.65131,"5,754.61",0.02334,642.6142,0.00198,1.16717,,
2.6535,"5,758.32",0.02337,643.02838,0.00198,1.16854,,
2.65537,"5,760.38",0.02339,643.25861,0.00198,1.16971,,
2.65644,"5,756.62",0.02341,642.8385,0.00198,1.17037,,
2.65812,"5,754.32",0.02343,642.58154,0.00198,1.17143,,
2.66012,"5,759.77",0.02345,643.18994,0.00197,1.17268,,
2.66175,"5,758.83",0.02347,643.08514,0.00197,1.17369,,
2.66306,"5,755.95",0.02349,642.7641,0.00198,1.17451,,
