,Time,Time in Minutes,Pb2,Pb1-Pb2,Pb1,Pb3-Amb,Pb3-Fire,Pb4,Pb4-Pb5,Pb5,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
506,7286.409,121.44015,497.51409,838.74494,1039.6618,131.42746,400.02812,77.332739,57.905851,52.62081,440.97813,440.97813,440.97813,379.7574,379.7574,111.33488,111.33488,98.564355,98.564355,98.564355
507,7300.8049,121.6800817,498.35679,839.44517,1039.9578,131.73902,401.3223,77.532791,58.079287,52.786797,441.93549,441.93549,441.93549,380.6739,380.6739,111.51631,111.51631,98.766158,98.766158,98.766158
508,7315.2108,121.92018,499.20156,840.14123,1040.2522,132.05883,402.62129,77.731576,58.252903,52.952914,442.89716,442.89716,442.89716,381.59302,381.59302,111.69784,111.69784,98.966055,98.966055,98.966055
509,7329.6022,122.1600367,500.04666,840.83285,1040.5484,132.38761,403.92119,77.93476,58.426638,53.119122,443.86136,443.86136,443.86136,382.51268,382.51268,111.88,111.88,99.166533,99.166533,99.166533
510,7344.0092,122.4001533,500.89244,841.52019,1040.8576,132.72409,405.22126,78.13866,58.60052,53.285444,444.82873,444.82873,444.82873,383.43426,383.43426,112.06288,112.06288,99.369392,99.369392,99.369392
511,7358.4075,122.640125,501.73891,842.20351,1041.1712,133.0688,406.51929,78.342378,58.774587,53.451909,445.79945,445.79945,445.79945,384.35822,384.35822,112.24611,112.24611,99.570694,99.570694,99.570694
512,7372.8019,122.8800317,502.58473,842.88259,1041.4857,133.42108,407.80824,78.547079,58.948732,53.618417,446.77213,446.77213,446.77213,385.28324,385.28324,112.4302,112.4302,99.775336,99.775336,99.775336
513,7387.2002,123.1200033,503.43002,843.55799,1041.7992,133.77999,409.08358,78.754047,59.123039,53.785038,447.74705,447.74705,447.74705,386.21022,386.21022,112.61499,112.61499,99.985732,99.985732,99.985732
514,7401.6065,123.3601083,504.27452,844.23017,1042.0993,134.14575,410.34285,78.958534,59.297579,53.951821,448.7241,448.7241,448.7241,387.1389,387.1389,112.80075,112.80075,100.19466,100.19466,100.19466
515,7416.0084,123.60014,505.1175,844.89901,1042.3942,134.51694,411.58534,79.164929,59.472308,54.11875,449.70215,449.70215,449.70215,388.06813,388.06813,112.98725,112.98725,100.40463,100.40463,100.40463
516,7430.4075,123.840125,505.95856,845.56423,1042.687,134.89311,412.81293,79.374984,59.64717,54.285746,450.68087,450.68087,450.68087,388.99821,388.99821,113.17538,113.17538,100.6129,100.6129,100.6129
517,7444.8115,124.0801917,506.79741,846.226,1042.9795,135.27305,414.02257,79.585567,59.822229,54.452841,451.65987,451.65987,451.65987,389.92877,389.92877,113.36453,113.36453,100.82407,100.82407,100.82407
518,7459.2138,124.32023,507.63373,846.88434,1043.2838,135.65621,415.21422,79.796453,59.997495,54.620098,452.63855,452.63855,452.63855,390.85926,390.85926,113.55481,113.55481,101.04121,101.04121,101.04121
519,7473.6034,124.5600567,508.46704,847.53893,1043.5949,136.04183,416.38751,80.008335,60.172867,54.787355,453.61593,453.61593,453.61593,391.78923,391.78923,113.74623,113.74623,101.26625,101.26625,101.26625
520,7488.0031,124.8000517,509.29698,848.19024,1043.9077,136.42863,417.5436,80.221789,60.348432,54.954747,454.59194,454.59194,454.59194,392.7182,392.7182,113.93886,113.93886,101.49735,101.49735,101.49735
521,7502.4119,125.0401983,510.12444,848.83896,1044.2212,136.81784,418.68451,80.437822,60.524335,55.122346,455.56724,455.56724,455.56724,393.64732,393.64732,114.13327,114.13327,101.72788,101.72788,101.72788
522,7516.8136,125.2802267,510.94824,849.48488,1044.5254,137.20784,419.80987,80.656479,60.700472,55.290074,456.54057,456.54057,456.54057,394.57551,394.57551,114.32927,114.32927,101.96574,101.96574,101.96574
523,7531.2039,125.520065,511.76809,850.12762,1044.8195,137.59805,420.91936,80.875091,60.87673,55.457803,457.51121,457.51121,457.51121,395.502,395.502,114.52632,114.52632,102.19913,102.19913,102.19913
524,7545.6133,125.7602217,512.58353,850.76773,1045.1119,137.98877,422.0141,81.096824,61.053286,55.625713,458.47897,458.47897,458.47897,396.42616,396.42616,114.7251,114.7251,102.43657,102.43657,102.43657
525,7560.0115,126.0001917,513.39498,851.40511,1045.4034,138.37873,423.09519,81.320337,61.230159,55.793791,459.44361,459.44361,459.44361,397.34824,397.34824,114.92565,114.92565,102.68307,102.68307,102.68307
526,7574.4081,126.240135,514.20168,852.03923,1045.6941,138.76927,424.16221,81.54496,61.407227,55.96192,460.40441,460.40441,460.40441,398.26779,398.26779,115.12818,115.12818,102.93018,102.93018,102.93018
527,7588.8099,126.480165,515.00411,852.67042,1045.9844,139.16673,425.21613,81.769875,61.584606,56.130211,461.36149,461.36149,461.36149,399.18501,399.18501,115.3327,115.3327,103.17501,103.17501,103.17501
528,7603.2103,126.7201717,515.80218,853.29865,1046.2746,139.57317,426.25781,81.998555,61.762314,56.298632,462.31493,462.31493,462.31493,400.10038,400.10038,115.53837,115.53837,103.42739,103.42739,103.42739
529,7617.6044,126.9600733,516.59559,853.92367,1046.5642,139.98793,427.28727,82.227988,61.940302,56.467154,463.26407,463.26407,463.26407,401.01316,401.01316,115.74636,115.74636,103.68136,103.68136,103.68136
530,7632.006,127.2001,517.38434,854.54567,1046.8577,140.41056,428.30549,82.45888,62.118627,56.635835,464.20907,464.20907,464.20907,401.92365,401.92365,115.95675,115.95675,103.9377,103.9377,103.9377
531,7646.405,127.4400833,518.16867,855.16479,1047.1654,140.83992,429.31261,82.692099,62.29733,56.804659,465.1498,465.1498,465.1498,402.83173,402.83173,116.1691,116.1691,104.19886,104.19886,104.19886
532,7660.8163,127.6802717,518.94809,855.78126,1047.4757,141.27576,430.30853,82.927375,62.476452,56.973708,466.08544,466.08544,466.08544,403.73586,403.73586,116.38303,116.38303,104.46246,104.46246,104.46246
533,7675.2055,127.9200917,519.72239,856.39489,1047.787,141.71759,431.29393,83.164249,62.655892,57.142858,467.01584,467.01584,467.01584,404.63642,404.63642,116.59875,116.59875,104.72654,104.72654,104.72654
534,7689.6158,128.1602633,520.49221,857.00605,1048.0967,142.16558,432.26955,83.402621,62.835719,57.312144,467.94127,467.94127,467.94127,405.53395,405.53395,116.81683,116.81683,104.99351,104.99351,104.99351
535,7704.0132,128.40022,521.25739,857.61504,1048.3924,142.61978,433.23779,83.643655,63.016,57.48164,468.86172,468.86172,468.86172,406.42819,406.42819,117.03694,117.03694,105.264,105.264,105.264
536,7718.4006,128.64001,522.01737,858.2212,1048.6836,143.07905,434.19769,83.886806,63.196551,57.651185,469.77613,469.77613,469.77613,407.31805,407.31805,117.25861,117.25861,105.54021,105.54021,105.54021
537,7732.8092,128.8801533,522.77277,858.82512,1048.9744,143.5451,435.14906,84.131189,63.377606,57.820955,470.68571,470.68571,470.68571,408.20504,408.20504,117.48212,117.48212,105.8158,105.8158,105.8158
538,7747.213,129.1202167,523.5238,859.42662,1049.2645,144.01709,436.09155,84.376535,63.559219,57.991029,471.59002,471.59002,471.59002,409.08844,409.08844,117.70838,117.70838,106.09742,106.09742,106.09742
539,7761.6095,129.3601583,524.2699,860.02466,1049.555,144.49563,437.02521,84.623522,63.741216,58.161195,472.48863,472.48863,472.48863,409.96818,409.96818,117.93769,117.93769,106.37649,106.37649,106.37649
540,7776.0017,129.6000283,525.0115,860.61916,1049.8454,144.98567,437.95021,84.874107,63.923612,58.331487,473.38135,473.38135,473.38135,410.84397,410.84397,118.16856,118.16856,106.65966,106.65966,106.65966
541,7790.4062,129.8401033,525.74881,861.21052,1050.1355,145.50099,438.86749,85.126063,64.106545,58.502019,474.2688,474.2688,474.2688,411.71644,411.71644,118.4017,118.4017,106.94408,106.94408,106.94408
542,7804.8027,130.080045,526.48206,861.79867,1050.4251,146.03843,439.77768,85.379849,64.290007,58.6728,475.15098,475.15098,475.15098,412.58563,412.58563,118.63678,118.63678,107.23179,107.23179,107.23179
543,7819.215,130.32025,527.21156,862.38371,1050.715,146.59488,440.68144,85.635963,64.474037,58.843834,476.02812,476.02812,476.02812,413.45186,413.45186,118.87415,118.87415,107.52341,107.52341,107.52341
544,7833.6057,130.560095,527.93677,862.96539,1051.0039,147.16794,441.57864,85.893957,64.658557,59.015059,476.89955,476.89955,476.89955,414.31445,414.31445,119.11417,119.11417,107.81805,107.81805,107.81805
545,7848.0123,130.800205,528.65832,863.54374,1051.293,147.75749,442.46986,86.152776,64.843577,59.186469,477.76531,477.76531,477.76531,415.17339,415.17339,119.3563,119.3563,108.1145,108.1145,108.1145
546,7862.4087,131.040145,529.37686,864.11905,1051.5818,148.36916,443.35642,86.414175,65.029189,59.358162,478.62621,478.62621,478.62621,416.02989,416.02989,119.60074,119.60074,108.41368,108.41368,108.41368
547,7876.8128,131.2802133,530.0921,864.6912,1051.8702,149.01306,444.23816,86.680854,65.215356,59.530068,479.48182,479.48182,479.48182,416.88334,416.88334,119.84702,119.84702,108.71583,108.71583,108.71583
548,7891.2132,131.52022,530.80454,865.26034,1052.1587,149.68694,445.11645,86.948178,65.402129,59.702275,480.33276,480.33276,480.33276,417.73483,417.73483,120.09592,120.09592,109.02162,109.02162,109.02162
549,7905.6158,131.7602633,531.51437,865.82644,1052.447,150.3948,445.99135,87.218559,65.589487,59.874725,481.17876,481.17876,481.17876,418.58405,418.58405,120.34723,120.34723,109.33128,109.33128,109.33128
550,7920.017,132.0002833,532.22126,866.38957,1052.7348,151.13896,446.86301,87.489785,65.777458,60.047434,482.01986,482.01986,482.01986,419.43075,419.43075,120.60132,120.60132,109.64261,109.64261,109.64261
551,7934.4089,132.2401483,532.92543,866.94957,1053.0157,151.91911,447.73214,87.764614,65.965988,60.220392,482.85604,482.85604,482.85604,420.27517,420.27517,120.85811,120.85811,109.95353,109.95353,109.95353
552,7948.811,132.4801833,533.62733,867.50666,1053.2845,152.73143,448.59986,88.048986,66.155167,60.393622,483.688,483.688,483.688,421.11855,421.11855,121.11692,121.11692,110.278,110.278,110.278
553,7963.2158,132.7202633,534.32766,868.06097,1053.5507,153.57332,449.46744,88.337611,66.345092,60.567218,484.51657,484.51657,484.51657,421.96185,421.96185,121.37932,121.37932,110.60733,110.60733,110.60733
554,7977.605,132.9600833,535.02593,868.6119,1053.815,154.4388,450.33433,88.628703,66.535618,60.741056,485.34102,485.34102,485.34102,422.804,422.804,121.64459,121.64459,110.94033,110.94033,110.94033
555,7992.0164,133.2002733,535.72287,869.15968,1054.083,155.31624,451.20239,88.920958,66.726901,60.915229,486.16276,486.16276,486.16276,423.64695,423.64695,121.91271,121.91271,111.27621,111.27621,111.27621
556,8006.4014,133.4400233,536.41825,869.70413,1054.3644,156.20396,452.07184,89.204745,66.918898,61.08969,486.98143,486.98143,486.98143,424.48967,424.48967,122.18653,122.18653,111.60345,111.60345,111.60345
557,8020.8144,133.68024,537.1129,870.24548,1054.6482,157.09693,452.94511,89.497226,67.111668,61.264553,487.79817,487.79817,487.79817,425.33402,425.33402,122.4688,122.4688,111.89432,111.89432,111.89432
558,8035.2072,133.92012,537.80703,870.78402,1054.9331,157.99325,453.82301,89.796866,67.305272,61.43976,488.61348,488.61348,488.61348,426.18044,426.18044,122.75351,122.75351,112.16157,112.16157,112.16157
559,8049.6135,134.160225,538.50014,871.31969,1055.2179,158.88863,454.70531,90.103984,67.499624,61.615274,489.42702,489.42702,489.42702,427.02817,427.02817,123.04045,123.04045,112.43611,112.43611,112.43611
560,8064.0021,134.400035,539.19217,871.85269,1055.5031,159.78649,455.59164,90.417603,67.694759,61.791139,490.23881,490.23881,490.23881,427.8767,427.8767,123.3307,123.3307,112.72019,112.72019,112.72019
561,8078.4026,134.6400433,539.88355,872.3831,1055.7887,160.69251,456.48236,90.736842,67.890697,61.96735,491.04969,491.04969,491.04969,428.72731,428.72731,123.62437,123.62437,113.01852,113.01852,113.01852
562,8092.8049,134.8800817,540.57542,872.91142,1056.0737,161.61006,457.37742,91.062597,68.087605,62.144011,491.86071,491.86071,491.86071,429.58106,429.58106,123.92171,123.92171,113.33045,113.33045,113.33045
563,8107.2123,135.120205,541.26726,873.43759,1056.3581,162.54037,458.27558,91.394626,68.285472,62.321112,492.67153,492.67153,492.67153,430.43727,430.43727,124.22283,124.22283,113.65735,113.65735,113.65735
564,8121.6007,135.3600117,541.95864,873.9613,1056.6291,163.48438,459.17576,91.732244,68.484199,62.49853,493.48186,493.48186,493.48186,431.29562,431.29562,124.52773,124.52773,113.99758,113.99758,113.99758
565,8136.007,135.6001167,542.65,874.48277,1056.8934,164.44536,460.07787,92.07674,68.683919,62.676368,494.29228,494.29228,494.29228,432.15649,432.15649,124.83675,124.83675,114.35176,114.35176,114.35176
566,8150.4008,135.8400133,543.34195,875.00233,1057.1567,165.42702,460.98184,92.426895,68.884718,62.854669,495.10311,495.10311,495.10311,433.0201,433.0201,125.1502,125.1502,114.71792,114.71792,114.71792
567,8164.8079,136.0801317,544.03468,875.52534,1057.4177,166.43242,461.8872,92.783904,69.086615,63.033448,495.91425,495.91425,495.91425,433.88627,433.88627,125.46796,125.46796,115.09679,115.09679,115.09679
568,8179.2113,136.3201883,544.73078,876.05618,1057.6838,167.46506,462.79521,93.147226,69.289717,63.212707,496.72732,496.72732,496.72732,434.75683,434.75683,125.79051,125.79051,115.48754,115.48754,115.48754
569,8193.6016,136.5600267,545.4317,876.59319,1057.95,168.53102,463.70479,93.516856,69.493887,63.392345,497.54114,497.54114,497.54114,435.63018,435.63018,126.11793,126.11793,115.88884,115.88884,115.88884
570,8208.0116,136.8001933,546.14006,877.13589,1058.2115,169.65017,464.61659,93.893658,69.69934,63.572518,498.35622,498.35622,498.35622,436.50655,436.50655,126.44996,126.44996,116.30009,116.30009,116.30009
571,8222.4125,137.0402083,546.85777,877.68384,1058.4687,170.83621,465.53149,94.277364,69.906154,63.753279,499.17299,499.17299,499.17299,437.38599,437.38599,126.78686,126.78686,116.72098,116.72098,116.72098
572,8236.8081,137.280135,547.5853,878.23611,1058.7124,172.09841,466.44972,94.668917,70.114205,63.934476,499.99168,499.99168,499.99168,438.26842,438.26842,127.129,127.129,117.15093,117.15093,117.15093
573,8251.201,137.5200167,548.32347,878.79264,1058.943,173.45749,467.37221,95.067386,70.323584,64.116159,500.81309,500.81309,500.81309,439.15438,439.15438,127.47643,127.47643,117.59192,117.59192,117.59192
574,8265.6064,137.7601067,549.07305,879.35351,1059.1694,174.94519,468.29994,95.474281,70.534474,64.298454,501.63828,501.63828,501.63828,440.04463,440.04463,127.82998,127.82998,118.05769,118.05769,118.05769
575,8280.0121,138.0002017,549.83395,879.91827,1059.3936,176.54144,469.23331,95.888223,70.746952,64.481426,502.46701,502.46701,502.46701,440.9387,440.9387,128.19166,128.19166,118.52109,118.52109,118.52109
576,8294.4002,138.2400033,550.60499,880.48656,1059.6219,178.22366,470.17197,96.313242,70.960852,64.664902,503.29851,503.29851,503.29851,441.8355,441.8355,128.56077,128.56077,118.98542,118.98542,118.98542
577,8308.8143,138.4802383,551.38714,881.05854,1059.8617,179.98739,471.11724,96.751928,71.176417,64.849073,504.13456,504.13456,504.13456,442.73654,442.73654,128.93853,128.93853,119.49746,119.49746,119.49746
578,8323.2117,138.720195,552.1804,881.63455,1060.1033,181.85866,472.06918,97.200762,71.393719,65.033935,504.97565,504.97565,504.97565,443.64215,443.64215,129.3265,129.3265,120.02744,120.02744,120.02744
579,8337.6098,138.9601633,552.98346,882.21433,1060.3448,183.86296,473.02704,97.663253,71.612632,65.219374,505.82099,505.82099,505.82099,444.55125,444.55125,129.72358,129.72358,120.57792,120.57792,120.57792
580,8352.0148,139.2002467,553.79635,882.79834,1060.5825,186.0346,473.99266,98.137418,71.83341,65.405518,506.67136,506.67136,506.67136,445.46446,445.46446,130.12933,130.12933,121.16325,121.16325,121.16325
581,8366.4097,139.4401617,554.61912,883.38673,1060.8064,188.43516,474.96706,98.625167,72.056049,65.592424,507.52716,507.52716,507.52716,446.38192,446.38192,130.54377,130.54377,121.77632,121.77632,121.77632
582,8380.8125,139.6802083,555.45153,883.97929,1061.0274,190.92265,475.94933,99.126708,72.280637,65.780057,508.38889,508.38889,508.38889,447.30414,447.30414,130.97076,130.97076,122.40941,122.40941,122.40941
583,8395.206,139.9201,556.29321,884.57598,1061.2477,193.33845,476.93923,99.642605,72.507274,65.968442,509.25696,509.25696,509.25696,448.23132,448.23132,131.41212,131.41212,123.05853,123.05853,123.05853
584,8409.6118,140.1601967,557.14344,885.17691,1061.467,195.65653,477.93659,100.17384,72.736086,66.157656,510.1305,510.1305,510.1305,449.16246,449.16246,131.86899,131.86899,123.72596,123.72596,123.72596
585,8424.0055,140.4000917,558.00234,885.78164,1061.6868,197.72365,478.94161,100.72058,72.967148,66.347697,511.01015,511.01015,511.01015,450.09807,450.09807,132.34284,132.34284,124.41058,124.41058,124.41058
586,8438.4081,140.640135,558.8697,886.39041,1061.9056,199.62616,479.95426,101.28342,73.200533,66.538592,511.89632,511.89632,511.89632,451.03837,451.03837,132.83444,132.83444,125.121,125.121,125.121
587,8452.8044,140.8800733,559.74544,887.00291,1062.1251,201.42894,480.97519,101.86102,73.436388,66.730375,512.78954,512.78954,512.78954,451.98396,451.98396,133.34457,133.34457,125.86932,125.86932,125.86932
588,8467.2037,141.1200617,560.62891,887.61929,1062.3442,203.16087,482.00384,102.45455,73.674769,66.923065,513.68927,513.68927,513.68927,452.93432,452.93432,133.87071,133.87071,126.63809,126.63809,126.63809
589,8481.6021,141.360035,561.51986,888.2394,1062.5641,204.83103,483.03996,103.06286,73.915827,67.116719,514.59539,514.59539,514.59539,453.88925,453.88925,134.41247,134.41247,127.42302,127.42302,127.42302
590,8496.005,141.6000833,562.41859,888.86334,1062.7841,206.44547,484.08404,103.691,74.159679,67.311388,515.50867,515.50867,515.50867,454.84943,454.84943,134.97042,134.97042,128.22577,128.22577,128.22577
591,8510.4067,141.8401117,563.3246,889.49114,1063.0039,208.01821,485.1358,104.3339,74.406414,67.507104,516.42846,516.42846,516.42846,455.81419,455.81419,135.54474,135.54474,129.04381,129.04381,129.04381
592,8524.8017,142.0800283,564.23674,890.12221,1063.2245,209.55667,486.19419,104.98951,74.656008,67.70386,517.35396,517.35396,517.35396,456.78285,456.78285,136.13361,136.13361,129.8891,129.8891,129.8891
593,8539.2121,142.3202017,565.15635,890.75726,1063.445,211.06423,487.26075,105.65808,74.90868,67.901805,518.28723,518.28723,518.28723,457.75758,457.75758,136.73892,136.73892,130.75218,130.75218,130.75218
594,8553.6105,142.560175,566.08268,891.39585,1063.6664,212.54764,488.33515,106.33772,75.16445,68.100898,519.22797,519.22797,519.22797,458.73815,458.73815,137.3598,137.3598,131.62978,131.62978,131.62978
595,8568.0008,142.8000133,567.01412,892.03739,1063.8881,214.00651,489.41602,107.02808,75.423169,68.301059,520.17393,520.17393,520.17393,459.72243,459.72243,137.99588,137.99588,132.51765,132.51765,132.51765
596,8582.4039,143.040065,567.95205,892.6826,1064.1096,215.43842,490.50499,107.72915,75.685113,68.502484,521.12676,521.12676,521.12676,460.71216,460.71216,138.64751,138.64751,133.42647,133.42647,133.42647
597,8596.8075,143.280125,568.89605,893.33134,1064.3415,216.84723,491.60168,108.44124,75.950422,68.705326,522.08622,522.08622,522.08622,461.70725,461.70725,139.31535,139.31535,134.35215,134.35215,134.35215
598,8611.2079,143.5201317,569.8454,893.98342,1064.5841,218.23598,492.70554,109.16338,76.218992,68.909478,523.05281,523.05281,523.05281,462.70843,462.70843,139.99931,139.99931,135.29319,135.29319,135.29319
599,8625.6128,143.7602133,570.79995,894.6391,1064.8289,219.5969,493.81634,109.89487,76.490911,69.115008,524.02567,524.02567,524.02567,463.71488,463.71488,140.69933,140.69933,136.24785,136.24785,136.24785
600,8640.0158,144.0002633,571.75958,895.29841,1065.0756,220.9299,494.93382,110.63791,76.766204,69.321996,525.00457,525.00457,525.00457,464.72667,464.72667,141.41503,141.41503,137.21722,137.21722,137.21722
601,8654.4028,144.2400467,572.72372,895.96101,1065.3163,222.24068,496.05695,111.39168,77.04462,69.530322,525.98914,525.98914,525.98914,465.74353,465.74353,142.14688,142.14688,138.19947,138.19947,138.19947
602,8668.8098,144.4801633,573.69242,896.62744,1065.5455,223.53122,497.1856,112.15433,77.326281,69.740205,526.97972,526.97972,526.97972,466.76604,466.76604,142.89472,142.89472,139.19242,139.19242,139.19242
603,8683.2008,144.7200133,574.6655,897.29746,1065.773,224.80124,498.3192,112.92267,77.611104,69.951699,527.976,527.976,527.976,467.79408,467.79408,143.6587,143.6587,140.20145,140.20145,140.20145
604,8697.6138,144.96023,575.64335,897.97078,1066.0002,226.05287,499.45843,113.68842,77.899037,70.164833,528.97837,528.97837,528.97837,468.82823,468.82823,144.43877,144.43877,141.22331,141.22331,141.22331
605,8712.0022,145.2000367,576.65085,898.64693,1066.2229,227.2792,500.64087,114.453,78.18992,70.379636,529.98639,529.98639,529.98639,469.86338,469.86338,145.23434,145.23434,142.25618,142.25618,142.25618
606,8726.4068,145.4401133,577.66732,899.3256,1066.4319,228.48913,501.82275,115.21476,78.483622,70.595989,531.00272,531.00272,531.00272,470.89787,470.89787,146.04489,146.04489,143.29879,143.29879,143.29879
607,8740.8018,145.68003,578.67414,900.0068,1066.6378,229.68152,502.99224,115.96385,78.780208,70.814154,532.02351,532.02351,532.02351,471.93768,471.93768,146.86963,146.86963,144.34543,144.34543,144.34543
608,8755.2105,145.920175,579.67967,900.69005,1066.843,230.85477,504.15889,116.70191,79.079576,71.034105,533.04889,533.04889,533.04889,472.98347,472.98347,147.70753,147.70753,145.37838,145.37838,145.37838
609,8769.6142,146.1602367,580.6869,901.37509,1067.0505,232.00501,505.3262,117.43198,79.381684,71.255903,534.07925,534.07925,534.07925,474.03592,474.03592,148.55962,148.55962,146.38354,146.38354,146.38354
610,8784.008,146.4001333,581.69458,902.06128,1067.2715,233.14567,506.49245,118.15579,79.686164,71.479412,535.11345,535.11345,535.11345,475.09406,475.09406,149.42383,149.42383,147.39564,147.39564,147.39564
611,8798.4127,146.6402117,582.70452,902.74894,1067.4969,234.27771,507.65899,118.87572,79.993077,71.704751,536.15222,536.15222,536.15222,476.15832,476.15832,150.29906,150.29906,148.4176,148.4176,148.4176
612,8812.8176,146.8802933,583.71442,903.43836,1067.7241,235.40012,508.82406,119.59243,80.302417,71.932063,537.19481,537.19481,537.19481,477.22924,477.22924,151.1848,151.1848,149.44585,149.44585,149.44585
613,8827.2167,147.1202783,584.72591,904.12917,1067.9523,236.51233,509.98893,120.3044,80.613877,72.161201,538.24101,538.24101,538.24101,478.3059,478.3059,152.07951,152.07951,150.47954,150.47954,150.47954
614,8841.6023,147.3600383,585.73712,904.82114,1068.181,237.61259,511.15173,121.00588,80.927186,72.392059,539.28972,539.28972,539.28972,479.38771,479.38771,152.98248,152.98248,151.51624,151.51624,151.51624
615,8856.0144,147.60024,586.7493,905.51503,1068.4107,238.70116,512.31302,121.69675,81.242569,72.624912,540.34207,540.34207,540.34207,480.4757,480.4757,153.89393,153.89393,152.55627,152.55627,152.55627
616,8870.4095,147.8401583,587.76509,906.21067,1068.6411,239.77952,513.478,122.37909,81.559834,72.85978,541.39804,541.39804,541.39804,481.5696,481.5696,154.81188,154.81188,153.60024,153.60024,153.60024
617,8884.8069,148.080115,588.78075,906.90743,1068.8719,240.84562,514.64019,123.05449,81.878578,73.096435,542.45676,542.45676,542.45676,482.66841,482.66841,155.73452,155.73452,154.64372,154.64372,154.64372
618,8899.2029,148.3200483,589.79638,907.60559,1069.1034,241.90624,515.80042,123.72366,82.198826,73.335003,543.51813,543.51813,543.51813,483.77272,483.77272,156.66095,156.66095,155.67738,155.67738,155.67738
619,8913.6038,148.5600633,590.81371,908.30512,1069.3355,242.95607,516.96088,124.38845,82.52045,73.575558,544.5825,544.5825,544.5825,484.88248,484.88248,157.59265,157.59265,156.70168,156.70168,156.70168
620,8928.0095,148.8001583,591.83123,909.00607,1069.5682,243.99716,518.11966,125.05017,82.843407,73.818044,545.64948,545.64948,545.64948,485.99777,485.99777,158.52747,158.52747,157.73008,157.73008,157.73008
621,8942.4043,149.0400717,592.8494,909.70797,1069.8012,245.02356,519.27804,125.70866,83.167378,74.062414,546.71835,546.71835,546.71835,487.11779,487.11779,159.46642,159.46642,158.73776,158.73776,158.73776
622,8956.8103,149.2801717,593.86933,910.41087,1070.0348,246.03712,520.43654,126.36607,83.492269,74.308617,547.78995,547.78995,547.78995,488.24263,488.24263,160.4084,160.4084,159.76441,159.76441,159.76441
623,8971.2063,149.520105,594.88663,911.11466,1070.2689,247.03678,521.58966,127.01986,83.817419,74.556682,548.86285,548.86285,548.86285,489.37221,489.37221,161.35293,161.35293,160.78333,160.78333,160.78333
624,8985.6005,149.7600083,595.9041,911.81895,1070.5035,248.02796,522.74258,127.67248,84.142122,74.8065,549.93664,549.93664,549.93664,490.50588,490.50588,162.30145,162.30145,161.82243,161.82243,161.82243
625,9000.0079,150.0001317,596.92082,912.52418,1070.7384,249.00401,523.89241,128.32272,84.466461,75.058283,551.01217,551.01217,551.01217,491.64453,491.64453,163.25762,163.25762,162.83509,162.83509,162.83509
626,9014.4047,150.2400783,597.93845,913.23002,1070.9672,249.97605,525.04225,128.97083,84.790199,75.311763,552.08898,552.08898,552.08898,492.78737,492.78737,164.21987,164.21987,163.8372,163.8372,163.8372
627,9028.8056,150.4800933,598.95493,913.93607,1071.1841,250.93911,526.18957,129.61709,85.113122,75.566936,553.16654,553.16654,553.16654,493.93398,493.93398,165.19029,165.19029,164.837,164.837,164.837
628,9043.2098,150.7201633,599.96984,914.64235,1071.3989,251.89158,527.33349,130.26236,85.435328,75.823881,554.24469,554.24469,554.24469,495.08478,495.08478,166.17115,166.17115,165.85002,165.85002,165.85002
629,9057.6132,150.96022,600.98581,915.34833,1071.6131,252.83433,528.4778,130.9074,85.756688,76.082464,555.32384,555.32384,555.32384,496.23925,496.23925,167.164,167.164,166.8736,166.8736,166.8736
630,9072.0037,151.2000617,602.00287,916.05337,1071.8314,253.76892,529.62203,131.55028,86.076959,76.342424,556.40385,556.40385,556.40385,497.39668,497.39668,168.17011,168.17011,167.89954,167.89954,167.89954
631,9086.4086,151.4401433,603.01184,916.75763,1072.0631,254.69707,530.7538,132.18956,86.396236,76.603883,557.48297,557.48297,557.48297,498.55771,498.55771,169.19295,169.19295,168.92151,168.92151,168.92151
632,9100.809,151.68015,604.02446,917.46137,1072.2984,255.6213,531.89158,132.82584,86.714511,76.866895,558.56254,558.56254,558.56254,499.72214,499.72214,170.23474,170.23474,169.94424,169.94424,169.94424
633,9115.2036,151.92006,605.03728,918.16425,1072.5351,256.53921,533.02732,133.45881,87.03152,77.131171,559.6428,559.6428,559.6428,500.88934,500.88934,171.30172,171.30172,170.96097,170.96097,170.96097
634,9129.6035,152.1600583,606.04797,918.86663,1072.77,257.45129,534.15976,134.089,87.347286,77.396725,560.7231,560.7231,560.7231,502.05961,502.05961,172.40708,172.40708,171.97312,171.97312,171.97312
635,9144.0084,152.40014,607.05868,919.56876,1072.9919,258.35818,535.29105,134.7165,87.66191,77.663598,561.80412,561.80412,561.80412,503.23327,503.23327,173.55755,173.55755,172.98221,172.98221,172.98221
636,9158.4122,152.6402033,608.06619,920.27032,1073.2099,259.26114,536.41743,135.3414,87.975268,77.931695,562.88482,562.88482,562.88482,504.41004,504.41004,174.759,174.759,173.98586,173.98586,173.98586
637,9172.8147,152.880245,609.07106,920.97084,1073.4272,260.15908,537.5395,135.96383,88.287295,78.200865,563.96486,563.96486,563.96486,505.58948,505.58948,176.02249,176.02249,174.98614,174.98614,174.98614
638,9187.2043,153.1200717,610.07163,921.66978,1073.6453,261.05177,538.65695,136.5837,88.597824,78.47095,565.04306,565.04306,565.04306,506.77098,506.77098,177.35979,177.35979,175.98611,175.98611,175.98611
