Time in Seconds,Time in Minutes,Displacement in m,,Displacement in mm
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271885,-6.271885
10574.75391,176.245898,0.006272,6.271886,-6.271886
10574.75391,176.245898,0.006272,6.271886,-6.271886
10574.75391,176.245898,0.006272,6.271886,-6.271886
10574.75391,176.245898,0.006272,6.271886,-6.271886
10574.75391,176.245898,0.006272,6.271886,-6.271886
10574.75391,176.245898,0.006272,6.271886,-6.271886
10574.75391,176.245898,0.006272,6.271886,-6.271886
10574.75391,176.245898,0.006272,6.271886,-6.271886
10574.75391,176.245898,0.006272,6.271886,-6.271886
10574.75391,176.245898,0.006272,6.271886,-6.271886
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271887,-6.271887
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271888,-6.271888
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.271889,-6.271889
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.27189,-6.27189
10574.75391,176.245898,0.006272,6.271891,-6.271891
10574.75391,176.245898,0.006272,6.271891,-6.271891
10574.75391,176.245898,0.006272,6.271891,-6.271891
10574.75391,176.245898,0.006272,6.271891,-6.271891
10574.75391,176.245898,0.006272,6.271891,-6.271891
10574.75391,176.245898,0.006272,6.271891,-6.271891
10574.75391,176.245898,0.006272,6.271891,-6.271891
10574.75391,176.245898,0.006272,6.271891,-6.271891
