Time in Seconds,Time in Minutes,Displacement in m-Stud1,Displacement in mm-Stud1,Displacement in m-Stud2,Displacement in mm-Stud2
5578.181152,92.969686,0.007393,-7.392841,0.006441,-6.441373
5578.181641,92.969694,0.007393,-7.392843,0.006441,-6.441375
5578.181641,92.969694,0.007393,-7.392843,0.006441,-6.441375
5578.182129,92.969702,0.007393,-7.392847,0.006441,-6.441378
5578.182129,92.969702,0.007393,-7.392847,0.006441,-6.441378
5578.182617,92.96971,0.007393,-7.392851,0.006441,-6.441382
5578.182617,92.96971,0.007393,-7.392851,0.006441,-6.441382
5578.182617,92.96971,0.007393,-7.392851,0.006441,-6.441382
5578.182617,92.96971,0.007393,-7.392851,0.006441,-6.441382
5578.183105,92.969718,0.007393,-7.392852,0.006441,-6.441382
5578.183105,92.969718,0.007393,-7.392852,0.006441,-6.441382
5578.183105,92.969718,0.007393,-7.392852,0.006441,-6.441383
5578.183105,92.969718,0.007393,-7.392852,0.006441,-6.441383
5578.183105,92.969718,0.007393,-7.392852,0.006441,-6.441383
5578.183105,92.969718,0.007393,-7.392852,0.006441,-6.441383
5578.183105,92.969718,0.007393,-7.392853,0.006441,-6.441383
5578.183105,92.969718,0.007393,-7.392853,0.006441,-6.441383
5578.183105,92.969718,0.007393,-7.392853,0.006441,-6.441384
5578.183105,92.969718,0.007393,-7.392853,0.006441,-6.441384
5578.183105,92.969718,0.007393,-7.392854,0.006441,-6.441385
5578.183105,92.969718,0.007393,-7.392854,0.006441,-6.441385
5578.183105,92.969718,0.007393,-7.392854,0.006441,-6.441385
5578.183105,92.969718,0.007393,-7.392854,0.006441,-6.441385
5578.183594,92.969727,0.007393,-7.392854,0.006441,-6.441385
5578.183594,92.969727,0.007393,-7.392854,0.006441,-6.441385
5578.183594,92.969727,0.007393,-7.392855,0.006441,-6.441385
5578.183594,92.969727,0.007393,-7.392855,0.006441,-6.441385
5578.183594,92.969727,0.007393,-7.392856,0.006441,-6.441386
5578.183594,92.969727,0.007393,-7.392856,0.006441,-6.441386
5578.184082,92.969735,0.007393,-7.392858,0.006441,-6.441388
5578.184082,92.969735,0.007393,-7.392858,0.006441,-6.441388
5578.18457,92.969743,0.007393,-7.39286,0.006441,-6.441391
5578.18457,92.969743,0.007393,-7.39286,0.006441,-6.441391
5578.185547,92.969759,0.007393,-7.392867,0.006441,-6.441396
5578.185547,92.969759,0.007393,-7.392867,0.006441,-6.441396
5578.185547,92.969759,0.007393,-7.392868,0.006441,-6.441398
5578.185547,92.969759,0.007393,-7.392868,0.006441,-6.441398
5578.186035,92.969767,0.007393,-7.392871,0.006441,-6.441399
5578.186035,92.969767,0.007393,-7.392871,0.006441,-6.441399
5578.186523,92.969775,0.007393,-7.392873,0.006441,-6.441402
5578.186523,92.969775,0.007393,-7.392873,0.006441,-6.441402
5578.187012,92.969784,0.007393,-7.392877,0.006441,-6.441406
5578.187012,92.969784,0.007393,-7.392877,0.006441,-6.441406
5578.187988,92.9698,0.007393,-7.392881,0.006441,-6.441409
5578.187988,92.9698,0.007393,-7.392881,0.006441,-6.441409
5578.188477,92.969808,0.007393,-7.392886,0.006441,-6.441413
5578.188477,92.969808,0.007393,-7.392886,0.006441,-6.441413
5578.188965,92.969816,0.007393,-7.392887,0.006441,-6.441414
5578.188965,92.969816,0.007393,-7.392887,0.006441,-6.441414
5578.188965,92.969816,0.007393,-7.392888,0.006441,-6.441415
5578.188965,92.969816,0.007393,-7.392888,0.006441,-6.441415
5578.189453,92.969824,0.007393,-7.39289,0.006441,-6.441418
5578.189453,92.969824,0.007393,-7.39289,0.006441,-6.441418
5578.189941,92.969832,0.007393,-7.392894,0.006441,-6.441421
5578.189941,92.969832,0.007393,-7.392894,0.006441,-6.441421
5578.19043,92.96984,0.007393,-7.392895,0.006441,-6.441422
5578.19043,92.96984,0.007393,-7.392895,0.006441,-6.441422
5578.19043,92.96984,0.007393,-7.392897,0.006441,-6.441424
5578.19043,92.96984,0.007393,-7.392897,0.006441,-6.441424
5578.190918,92.969849,0.007393,-7.3929,0.006441,-6.441426
5578.190918,92.969849,0.007393,-7.3929,0.006441,-6.441426
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441426
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441426
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392901,0.006441,-6.441427
5578.191406,92.969857,0.007393,-7.392902,0.006441,-6.441428
5578.191406,92.969857,0.007393,-7.392902,0.006441,-6.441428
5578.191406,92.969857,0.007393,-7.392902,0.006441,-6.441428
5578.191406,92.969857,0.007393,-7.392902,0.006441,-6.441428
5578.191895,92.969865,0.007393,-7.392903,0.006441,-6.441429
5578.191895,92.969865,0.007393,-7.392903,0.006441,-6.441429
5578.191895,92.969865,0.007393,-7.392904,0.006441,-6.44143
5578.191895,92.969865,0.007393,-7.392904,0.006441,-6.44143
5578.191895,92.969865,0.007393,-7.392904,0.006441,-6.44143
5578.191895,92.969865,0.007393,-7.392904,0.006441,-6.44143
5578.191895,92.969865,0.007393,-7.392904,0.006441,-6.44143
5578.191895,92.969865,0.007393,-7.392904,0.006441,-6.44143
5578.191895,92.969865,0.007393,-7.392905,0.006441,-6.441431
5578.191895,92.969865,0.007393,-7.392905,0.006441,-6.441431
5578.191895,92.969865,0.007393,-7.392906,0.006441,-6.441431
5578.191895,92.969865,0.007393,-7.392906,0.006441,-6.441431
5578.192383,92.969873,0.007393,-7.392907,0.006441,-6.441432
5578.192383,92.969873,0.007393,-7.392907,0.006441,-6.441432
5578.192383,92.969873,0.007393,-7.392908,0.006441,-6.441433
5578.192383,92.969873,0.007393,-7.392908,0.006441,-6.441433
5578.192871,92.969881,0.007393,-7.392911,0.006441,-6.441436
5578.192871,92.969881,0.007393,-7.392911,0.006441,-6.441436
5578.193359,92.969889,0.007393,-7.392911,0.006441,-6.441436
5578.193359,92.969889,0.007393,-7.392911,0.006441,-6.441436
5578.193359,92.969889,0.007393,-7.392912,0.006441,-6.441437
5578.193359,92.969889,0.007393,-7.392912,0.006441,-6.441437
5578.193359,92.969889,0.007393,-7.392913,0.006441,-6.441438
5578.193359,92.969889,0.007393,-7.392913,0.006441,-6.441438
5578.193359,92.969889,0.007393,-7.392913,0.006441,-6.441438
5578.193359,92.969889,0.007393,-7.392913,0.006441,-6.441438
5578.193359,92.969889,0.007393,-7.392914,0.006441,-6.441439
5578.193359,92.969889,0.007393,-7.392914,0.006441,-6.441439
5578.193848,92.969897,0.007393,-7.392915,0.006441,-6.44144
5578.193848,92.969897,0.007393,-7.392915,0.006441,-6.44144
5578.193848,92.969897,0.007393,-7.392916,0.006441,-6.44144
5578.193848,92.969897,0.007393,-7.392916,0.006441,-6.44144
5578.194336,92.969906,0.007393,-7.392918,0.006441,-6.441442
5578.194336,92.969906,0.007393,-7.392918,0.006441,-6.441442
5578.194824,92.969914,0.007393,-7.392921,0.006441,-6.441445
5578.194824,92.969914,0.007393,-7.392921,0.006441,-6.441445
5578.195801,92.96993,0.007393,-7.392925,0.006441,-6.441449
5578.195801,92.96993,0.007393,-7.392925,0.006441,-6.441449
5578.195801,92.96993,0.007393,-7.392926,0.006441,-6.441449
5578.195801,92.96993,0.007393,-7.392926,0.006441,-6.441449
5578.195801,92.96993,0.007393,-7.392926,0.006441,-6.44145
5578.195801,92.96993,0.007393,-7.392926,0.006441,-6.44145
5578.196289,92.969938,0.007393,-7.392927,0.006441,-6.441451
5578.196289,92.969938,0.007393,-7.392927,0.006441,-6.441451
5578.196289,92.969938,0.007393,-7.392928,0.006441,-6.441452
5578.196289,92.969938,0.007393,-7.392928,0.006441,-6.441452
5578.196777,92.969946,0.007393,-7.392931,0.006441,-6.441454
5578.196777,92.969946,0.007393,-7.392931,0.006441,-6.441454
5578.197266,92.969954,0.007393,-7.392934,0.006441,-6.441457
5578.197266,92.969954,0.007393,-7.392934,0.006441,-6.441457
5578.198242,92.969971,0.007393,-7.392939,0.006441,-6.441461
5578.198242,92.969971,0.007393,-7.392939,0.006441,-6.441461
5578.19873,92.969979,0.007393,-7.392941,0.006441,-6.441462
5578.19873,92.969979,0.007393,-7.392941,0.006441,-6.441462
5578.19873,92.969979,0.007393,-7.392941,0.006441,-6.441463
5578.19873,92.969979,0.007393,-7.392941,0.006441,-6.441463
5578.19873,92.969979,0.007393,-7.392941,0.006441,-6.441463
5578.19873,92.969979,0.007393,-7.392941,0.006441,-6.441463
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.19873,92.969979,0.007393,-7.392942,0.006441,-6.441464
5578.199219,92.969987,0.007393,-7.392942,0.006441,-6.441464
5578.199219,92.969987,0.007393,-7.392942,0.006441,-6.441464
5578.199219,92.969987,0.007393,-7.392943,0.006441,-6.441465
5578.199219,92.969987,0.007393,-7.392943,0.006441,-6.441465
5578.199219,92.969987,0.007393,-7.392943,0.006441,-6.441465
5578.199219,92.969987,0.007393,-7.392943,0.006441,-6.441465
5578.199219,92.969987,0.007393,-7.392944,0.006441,-6.441466
5578.199219,92.969987,0.007393,-7.392944,0.006441,-6.441466
5578.199707,92.969995,0.007393,-7.392947,0.006441,-6.441468
5578.199707,92.969995,0.007393,-7.392947,0.006441,-6.441468
5578.200195,92.970003,0.007393,-7.39295,0.006441,-6.441471
5578.200195,92.970003,0.007393,-7.39295,0.006441,-6.441471
5578.201172,92.97002,0.007393,-7.392955,0.006441,-6.441475
5578.201172,92.97002,0.007393,-7.392955,0.006441,-6.441475
5578.202637,92.970044,0.007393,-7.392962,0.006441,-6.441482
5578.202637,92.970044,0.007393,-7.392962,0.006441,-6.441482
5578.203613,92.97006,0.007393,-7.392964,0.006441,-6.441484
5578.203613,92.97006,0.007393,-7.392964,0.006441,-6.441484
5578.203613,92.97006,0.007393,-7.392965,0.006441,-6.441485
5578.203613,92.97006,0.007393,-7.392965,0.006441,-6.441485
5578.203613,92.97006,0.007393,-7.392966,0.006441,-6.441486
5578.203613,92.97006,0.007393,-7.392966,0.006441,-6.441486
5578.204102,92.970068,0.007393,-7.392967,0.006441,-6.441487
5578.204102,92.970068,0.007393,-7.392967,0.006441,-6.441487
5578.204102,92.970068,0.007393,-7.392969,0.006441,-6.441487
5578.204102,92.970068,0.007393,-7.392969,0.006441,-6.441487
5578.20459,92.970076,0.007393,-7.392969,0.006441,-6.441488
5578.20459,92.970076,0.007393,-7.392969,0.006441,-6.441488
5578.20459,92.970076,0.007393,-7.392971,0.006441,-6.44149
5578.20459,92.970076,0.007393,-7.392971,0.006441,-6.44149
5578.205078,92.970085,0.007393,-7.392973,0.006441,-6.441492
5578.205078,92.970085,0.007393,-7.392973,0.006441,-6.441492
5578.206055,92.970101,0.007393,-7.392976,0.006441,-6.441495
5578.206055,92.970101,0.007393,-7.392976,0.006441,-6.441495
5578.207031,92.970117,0.007393,-7.392982,0.006441,-6.441499
5578.207031,92.970117,0.007393,-7.392982,0.006441,-6.441499
5578.208008,92.970133,0.007393,-7.392986,0.006442,-6.441504
5578.208008,92.970133,0.007393,-7.392986,0.006442,-6.441504
5578.208984,92.97015,0.007393,-7.392991,0.006442,-6.441508
5578.208984,92.97015,0.007393,-7.392991,0.006442,-6.441508
5578.209961,92.970166,0.007393,-7.392996,0.006442,-6.441513
5578.209961,92.970166,0.007393,-7.392996,0.006442,-6.441513
5578.209961,92.970166,0.007393,-7.392997,0.006442,-6.441514
5578.209961,92.970166,0.007393,-7.392997,0.006442,-6.441514
5578.210449,92.970174,0.007393,-7.392999,0.006442,-6.441515
5578.210449,92.970174,0.007393,-7.392999,0.006442,-6.441515
5578.210449,92.970174,0.007393,-7.392999,0.006442,-6.441515
5578.210449,92.970174,0.007393,-7.392999,0.006442,-6.441515
5578.210449,92.970174,0.007393,-7.393,0.006442,-6.441516
5578.210449,92.970174,0.007393,-7.393,0.006442,-6.441516
5578.210938,92.970182,0.007393,-7.393001,0.006442,-6.441517
5578.210938,92.970182,0.007393,-7.393001,0.006442,-6.441517
5578.210938,92.970182,0.007393,-7.393002,0.006442,-6.441518
5578.210938,92.970182,0.007393,-7.393002,0.006442,-6.441518
5578.211426,92.97019,0.007393,-7.393003,0.006442,-6.441519
5578.211426,92.97019,0.007393,-7.393003,0.006442,-6.441519
5578.211426,92.97019,0.007393,-7.393004,0.006442,-6.44152
5578.211426,92.97019,0.007393,-7.393004,0.006442,-6.44152
5578.211914,92.970199,0.007393,-7.393005,0.006442,-6.441521
5578.211914,92.970199,0.007393,-7.393005,0.006442,-6.441521
5578.212402,92.970207,0.007393,-7.393008,0.006442,-6.441523
5578.212402,92.970207,0.007393,-7.393008,0.006442,-6.441523
5578.212891,92.970215,0.007393,-7.393011,0.006442,-6.441526
5578.212891,92.970215,0.007393,-7.393011,0.006442,-6.441526
5578.213379,92.970223,0.007393,-7.393012,0.006442,-6.441527
5578.213379,92.970223,0.007393,-7.393012,0.006442,-6.441527
5578.213867,92.970231,0.007393,-7.393015,0.006442,-6.441529
5578.213867,92.970231,0.007393,-7.393015,0.006442,-6.441529
5578.214844,92.970247,0.007393,-7.393019,0.006442,-6.441533
5578.214844,92.970247,0.007393,-7.393019,0.006442,-6.441533
5578.215332,92.970256,0.007393,-7.393023,0.006442,-6.441536
5578.215332,92.970256,0.007393,-7.393023,0.006442,-6.441536
5578.216309,92.970272,0.007393,-7.393027,0.006442,-6.44154
5578.216309,92.970272,0.007393,-7.393027,0.006442,-6.44154
5578.217773,92.970296,0.007393,-7.393032,0.006442,-6.441544
5578.217773,92.970296,0.007393,-7.393032,0.006442,-6.441544
5578.217773,92.970296,0.007393,-7.393034,0.006442,-6.441546
5578.217773,92.970296,0.007393,-7.393034,0.006442,-6.441546
5578.218262,92.970304,0.007393,-7.393035,0.006442,-6.441547
5578.218262,92.970304,0.007393,-7.393035,0.006442,-6.441547
5578.21875,92.970313,0.007393,-7.393038,0.006442,-6.441549
5578.21875,92.970313,0.007393,-7.393038,0.006442,-6.441549
5578.219238,92.970321,0.007393,-7.393039,0.006442,-6.44155
5578.219238,92.970321,0.007393,-7.393039,0.006442,-6.44155
5578.219238,92.970321,0.007393,-7.39304,0.006442,-6.441551
5578.219238,92.970321,0.007393,-7.39304,0.006442,-6.441551
5578.219727,92.970329,0.007393,-7.393041,0.006442,-6.441552
5578.219727,92.970329,0.007393,-7.393041,0.006442,-6.441552
5578.219727,92.970329,0.007393,-7.393042,0.006442,-6.441553
5578.219727,92.970329,0.007393,-7.393042,0.006442,-6.441553
5578.220215,92.970337,0.007393,-7.393043,0.006442,-6.441554
5578.220215,92.970337,0.007393,-7.393043,0.006442,-6.441554
5578.220215,92.970337,0.007393,-7.393045,0.006442,-6.441555
5578.220215,92.970337,0.007393,-7.393045,0.006442,-6.441555
5578.220703,92.970345,0.007393,-7.393047,0.006442,-6.441558
5578.220703,92.970345,0.007393,-7.393047,0.006442,-6.441558
5578.22168,92.970361,0.007393,-7.39305,0.006442,-6.441561
5578.22168,92.970361,0.007393,-7.39305,0.006442,-6.441561
5578.222656,92.970378,0.007393,-7.393054,0.006442,-6.441564
5578.222656,92.970378,0.007393,-7.393054,0.006442,-6.441564
5578.223145,92.970386,0.007393,-7.393057,0.006442,-6.441567
5578.223145,92.970386,0.007393,-7.393057,0.006442,-6.441567
5578.224121,92.970402,0.007393,-7.393061,0.006442,-6.44157
5578.224121,92.970402,0.007393,-7.393061,0.006442,-6.44157
5578.224121,92.970402,0.007393,-7.393062,0.006442,-6.441571
5578.224121,92.970402,0.007393,-7.393062,0.006442,-6.441571
5578.224609,92.97041,0.007393,-7.393064,0.006442,-6.441572
5578.224609,92.97041,0.007393,-7.393064,0.006442,-6.441572
5578.224609,92.97041,0.007393,-7.393064,0.006442,-6.441573
5578.224609,92.97041,0.007393,-7.393064,0.006442,-6.441573
5578.224609,92.97041,0.007393,-7.393064,0.006442,-6.441573
5578.224609,92.97041,0.007393,-7.393064,0.006442,-6.441573
5578.225098,92.970418,0.007393,-7.393065,0.006442,-6.441574
5578.225098,92.970418,0.007393,-7.393065,0.006442,-6.441574
5578.225098,92.970418,0.007393,-7.393066,0.006442,-6.441575
5578.225098,92.970418,0.007393,-7.393066,0.006442,-6.441575
5578.225098,92.970418,0.007393,-7.393067,0.006442,-6.441575
5578.225098,92.970418,0.007393,-7.393067,0.006442,-6.441575
5578.225586,92.970426,0.007393,-7.393067,0.006442,-6.441575
5578.225586,92.970426,0.007393,-7.393067,0.006442,-6.441575
5578.225586,92.970426,0.007393,-7.393069,0.006442,-6.441576
5578.225586,92.970426,0.007393,-7.393069,0.006442,-6.441576
5578.225586,92.970426,0.007393,-7.393069,0.006442,-6.441577
5578.225586,92.970426,0.007393,-7.393069,0.006442,-6.441577
5578.225586,92.970426,0.007393,-7.393069,0.006442,-6.441577
5578.225586,92.970426,0.007393,-7.393069,0.006442,-6.441577
5578.226074,92.970435,0.007393,-7.39307,0.006442,-6.441578
5578.226074,92.970435,0.007393,-7.39307,0.006442,-6.441578
5578.226074,92.970435,0.007393,-7.39307,0.006442,-6.441578
5578.226074,92.970435,0.007393,-7.39307,0.006442,-6.441578
5578.226074,92.970435,0.007393,-7.39307,0.006442,-6.441578
5578.226074,92.970435,0.007393,-7.39307,0.006442,-6.441578
5578.226074,92.970435,0.007393,-7.393071,0.006442,-6.441579
5578.226074,92.970435,0.007393,-7.393071,0.006442,-6.441579
5578.226562,92.970443,0.007393,-7.393072,0.006442,-6.44158
5578.226562,92.970443,0.007393,-7.393072,0.006442,-6.44158
5578.227051,92.970451,0.007393,-7.393074,0.006442,-6.441582
5578.227051,92.970451,0.007393,-7.393074,0.006442,-6.441582
5578.227539,92.970459,0.007393,-7.393077,0.006442,-6.441584
5578.227539,92.970459,0.007393,-7.393077,0.006442,-6.441584
5578.228516,92.970475,0.007393,-7.393081,0.006442,-6.441588
