,TimeStamp,Time in Minutes,Kyowa PG 500 KUM -Load in bar-(bar),Load in kN,Stud2-Axial-O,Stud2-Axial,Stud3-Axial-O,Stud3-Axial,Stud4-Axial-O,Stud4-Axial,Stud5-Axial-O,Stud5-Axial,Stud3-Top-O,Stud3-Top,Stud3-Mid-O,Stud3-Mid,Stud3-Bottom-O,Stud3-Bottom,Stud4-Top-O,Stud4-Top,Stud4-Mid-O,Stud4-Mid,Stud4-Bottom-O,Stud4-Bottom,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Top-Left,Pb2-Top-Right,Pb2-Mid-Mid,Pb2-Bottom-Left,Pb2-Bottom-Right,Pb3-Top-Left,Pb3-Top-Right,Pb3-Mid-Mid,Pb3-Bottom-Left,Pb3-Bottom-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top of stud,Pb4-Inbetween stud,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Top-Fire-CF,Stud3-Top-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Fire-HF,Stud3-Mid-Fire-CF,Stud3-Mid-Amb-HF,Stud3-Mid-Amb-CF,Stud3-Bottom-Fire-HF,Stud3-Bottom-Fire-CF,Stud3-Bottom-Amb-HF,Stud3-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Top-Fire-CF,Stud4-Top-Amb-HF,Stud4-Top-Amb-CF,Stud4-Mid-Fire-HF,Stud4-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud4-Bottom-Fire-HF,Stud4-Bottom-Fire-CF,Stud4-Bottom-Amb-HF,Stud4-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4,Average-Furnace,Time2
4722,43:04.9,66,-106.206337,34.12409608,12.340228,-0.699487,11.052887,-0.49423599999999995,11.683589,-0.635459,11.022451,0.224948,-4.902982,-6.380776999999999,-4.433388,-4.745368,-6.535128,-3.901368,-4.272444999999999,-5.748593,-3.868523,-4.5647269999999995,-5.820839,-4.0819730000000005,-638246080.0,879.362732,915.304443,924.312073,883.5902710000001,481.30835,495.204834,25.306293,21.145785999999998,119.09659599999999,143.455673,114.50235,109.084167,72.99237099999999,69.142921,70.5522,59.503674,82.28611,53.383667,51.303013,50.886688,35.873146000000006,22.319103,33.992512,32.245567,36.621517,20.29999,38.999962,99.998322,87.191353,73.210312,68.445335,138.670456,102.82354699999999,82.820992,74.414787,107.24391200000001,90.950867,73.50344100000001,63.77774399999999,93.32515,68.548996,56.886681,52.645954,119.328049,99.962517,81.315659,73.513504,106.951202,89.592545,76.218437,68.673698,96.18154100000001,69.80439799999999,58.420871999999996,53.694424,112.98483300000001,86.291824,71.18400600000001,64.658745,909.472351,910.374756,964.821167,941.899292,900.6423798000001,488.256592,121.53469650000001,70.8954552,51.85778933,35.5465408,931.6418914999999,1.0
4794,44:05.2,67,-107.13290400000001,34.42180206,12.32545,-0.7142649999999999,11.036468,-0.510655,11.668811,-0.650237,11.015883,0.21838000000000002,-5.012995,-6.4907900000000005,-4.502351,-4.814331,-6.6566350000000005,-4.022875,-4.35126,-5.827408,-3.970326,-4.666530000000001,-5.879951,-4.1410849999999995,-652421504.0,880.821899,918.3991699999999,926.4445189999999,887.126709,489.34793099999996,504.132996,25.402676,21.168468,121.040031,152.070221,116.979874,110.486015,74.05387900000001,70.017036,71.603615,60.130618999999996,83.97287,53.717392000000004,51.852901,51.282265,35.942547,22.227772,34.20565,32.419201,36.897090999999996,20.313654,39.145432,101.54476899999999,88.426262,73.953186,69.15142800000001,142.999542,104.727676,83.903221,75.317619,112.71228,92.529831,74.327301,64.427925,93.905968,69.193291,57.372585,53.142002000000005,121.636597,101.242783,82.370514,74.351021,108.86492199999999,90.703835,77.111885,69.44982900000001,97.29561600000001,70.354347,58.98411899999999,54.148975,115.152054,87.281898,71.892525,65.286354,911.2156980000001,913.1221310000001,966.8050539999999,942.718384,903.1980742999999,496.7404635,125.14403529999998,71.95560379999999,52.284186,35.7219842,933.4653168,1.0
4865,45:04.8,68,-108.128777,34.74177605,12.310672,-0.729043,11.023332,-0.523791,11.655675,-0.663373,11.004389999999999,0.206887,-5.040909,-6.5187040000000005,-4.5844510000000005,-4.896431,-6.689475,-4.055715,-4.403803,-5.879951,-4.065561,-4.7617650000000005,-5.935778,-4.196912,-718366720.0,890.0286869999999,922.224976,937.843933,895.67218,494.66037,510.981567,25.480145,21.195314,123.390358,159.51388500000002,120.056992,111.771355,75.26951600000001,70.87471,72.860123,60.793758,83.75811,54.069061,52.425137,51.686085,36.221035,22.205572,34.383533,32.65807,36.955025,20.327087,39.314323,103.35991700000001,89.833656,74.877502,69.961975,147.506714,107.01358799999998,85.11853,76.356934,117.432472,94.370079,75.29547099999999,65.204796,95.76339,70.056656,57.90353399999999,53.658173,124.338104,102.723412,83.55902900000001,75.356773,110.60218799999998,92.327332,78.141426,70.32637,98.694725,71.05487099999999,59.52724499999999,54.68082,117.62755600000001,88.310577,72.69319200000001,65.974785,918.787048,918.216797,971.149109,950.106934,911.4424439999999,502.82096849999994,128.68314750000002,72.7112434,52.726760999999996,35.9063972,939.564972,1.0
4937,46:05.2,69,-109.196381,35.08479722,12.297536000000001,-0.742179,11.010196,-0.536927,11.642539,-0.676509,10.992896,0.195393,-5.14928,-6.627075,-4.755218,-5.067198,-6.722314,-4.088554,-4.541729,-6.0178769999999995,-4.167365,-4.863569,-5.935778,-4.196912,-733130368.0,892.105774,922.9624630000001,934.472351,896.883057,503.513092,521.874146,25.565673999999998,21.22818,126.64013700000001,165.805847,123.28131100000002,113.42708600000002,76.614029,72.051186,74.28009,61.517284,86.223709,54.455543999999996,53.005051,52.108505,36.329899,22.248581,34.538074,32.780121,37.126076,20.333574,39.458839000000005,104.705322,91.248413,75.906754,70.888138,152.641129,109.81675700000001,86.573044,77.526062,121.985336,96.34387199999999,76.454941,66.035492,99.429955,70.43425,58.481964000000005,54.2048,127.744492,104.45973199999999,84.907967,76.41713,112.83358,93.80645799999999,79.350746,71.320518,100.169495,71.795181,60.078773,55.21498100000001,120.32296799999999,89.292023,73.480171,66.66288,921.369934,919.665344,972.3895869999999,948.187134,911.6059113,512.693619,132.2885953,74.1372596,53.1897,36.0466018,940.4029998,1.0
5009,47:05.6,70,-110.28958100000001,35.43604238,12.286042,-0.7536729999999999,10.985566,-0.561557,11.622835,-0.696213,10.97976,0.182257,-5.254367,-6.732162,-4.857021,-5.169001000000001,-6.922637,-4.288876999999999,-4.622187,-6.098335,-4.295439,-4.991643,-6.137742,-4.3988760000000005,-728634432.0,893.283081,929.9752199999999,935.7489619999999,899.2212519999999,512.6990969999999,533.44635,25.657192000000002,21.226328,130.872467,176.122421,127.86891899999999,115.07531000000002,78.261368,73.302277,75.936058,62.31485,87.264641,54.867817,53.677535999999996,52.552898,36.511996999999994,22.260143,34.766186,33.026920000000004,37.270191,20.311338,39.601292,105.96041100000001,92.717079,77.084587,71.940865,157.450546,112.768051,88.149384,78.854378,126.16408500000001,98.583084,77.738419,66.94596899999999,104.436714,71.54409,59.086514,54.779835,132.32798799999998,106.54533400000001,86.37339,77.692993,115.17520900000001,95.49185899999999,80.612137,72.43697399999999,101.383179,72.425789,60.726891,55.790595999999994,123.232262,90.348015,74.358406,67.41669499999999,922.712708,922.514709,978.31427,951.5556029999999,914.5571287999999,523.0727235,137.4847793,75.41583879999999,53.699417000000004,36.235317200000004,943.7743224999999,1.0
5080,48:05.2,71,-106.49945100000001,34.21827361,12.170282,-0.869433,10.864059,-0.683064,11.504610000000001,-0.814438,10.861539,0.064036,-5.497381,-6.975175999999999,-5.165716000000001,-5.477696,-7.086835000000001,-4.453075,-4.902966,-6.3791139999999995,-4.617268,-5.313472,-6.362693,-4.6238269999999995,-734210880.0,895.384827,931.4114380000001,932.971191,901.584106,522.931946,545.4023440000001,25.722425,21.253868,135.51928700000002,187.248322,132.206223,117.103073,80.059753,74.665611,78.03424100000001,63.16554300000001,88.40966800000001,55.338710999999996,54.372265000000006,53.02036999999999,36.784405,21.828825,35.023499,33.253754,37.446892,20.315970999999998,39.747822,108.026871,94.385132,78.313728,73.06240799999999,162.932297,116.142509,89.968689,80.34243000000001,130.98954799999998,101.15963,79.233925,68.033363,109.460274,72.855423,59.672493,55.37268100000001,138.29568500000002,109.084846,87.953453,79.040123,117.63346899999999,97.510674,82.20193499999999,73.701912,102.527451,73.200691,61.392338,56.439777,126.364502,92.244499,75.419647,68.262642,921.766541,923.6375119999999,975.607605,953.827209,915.3378905,534.167145,143.0192263,76.8669632,54.243781999999996,36.4512744,943.7097167999999,1.0
5151,49:04.8,72,-107.977585,34.69319806,12.153042,-0.8866729999999999,10.844356,-0.702767,11.486547,-0.832501,10.845119,0.047616000000000006,-5.625456,-7.103250999999999,-5.389027,-5.701007,-7.260886,-4.6271260000000005,-5.0573120000000005,-6.53346,-4.8471459999999995,-5.54335,-6.507187999999999,-4.768322,-756847360.0,897.772156,934.7385859999999,935.003418,905.16449,534.095459,556.950012,25.821766,21.29969,141.850449,196.920807,137.261475,119.60073899999999,82.263725,76.39676700000001,80.860809,64.15876800000001,89.40729499999999,55.865261,55.17493399999999,53.536125,36.756577,21.77886,35.119228,33.401134000000006,37.530102,20.331257,39.892967,109.94466399999999,96.24404100000001,79.80684699999999,74.45998399999999,168.480835,120.230057,92.391541,82.241112,136.903534,104.202209,81.164558,69.371483,114.510979,74.339607,60.388939,56.034824,143.535019,112.41278799999999,90.02903,80.79388399999999,121.293625,99.974899,84.185188,75.374672,103.882217,74.14337900000001,62.112789,57.117287,130.550125,93.83161199999999,76.58606,69.22216800000001,925.4246220000001,925.356934,979.44574,957.716125,918.1696625,545.5227355000001,148.9083675,78.6174728,54.85877333,36.540001600000004,946.9858552999999,1.0
5223,50:05.2,73,-107.59949499999999,34.57171774,12.089005,-0.95071,10.768825,-0.7782979999999999,11.412658,-0.9063899999999999,10.796681,-0.000822,-5.85205,-7.329845,-5.71414,-6.02612,-7.563011,-4.929251,-5.237929,-6.7140770000000005,-5.139419,-5.835623,-6.730497,-4.991631,-772166144.0,899.2061160000001,936.835632,936.5281980000001,907.1237179999999,544.903992,568.898804,25.954514,21.317972,149.50502,206.563904,143.782272,122.151756,84.856224,78.29806500000001,84.091125,65.17858100000001,90.67645999999999,56.476645999999995,56.117573,54.107555000000005,36.933128,21.755266,35.262012,33.624226,37.619007,20.308559,40.069256,112.521149,98.491486,81.773445,76.22134399999999,174.191742,124.881699,95.43611899999999,84.692261,143.488419,107.544579,83.578285,70.96646899999999,119.09613799999998,75.702469,61.108096999999994,56.746864,149.112854,116.26451100000001,92.998642,83.0028,125.646126,102.860985,86.453156,77.268066,105.50868200000001,74.92538499999999,62.909732999999996,57.877247,135.771057,95.546249,77.89415699999999,70.265709,926.1753539999999,926.8001710000001,979.889709,959.829773,919.923416,556.9013980000001,155.50073799999998,80.620091,55.567257999999995,36.7015258,948.1737517999999,1.0
5294,51:04.8,74,-109.45571899999999,35.16812251,12.067658,-0.972057,10.742553,-0.80457,11.392953,-0.9260950000000001,10.767946,-0.029557,-6.045804,-7.523599000000001,-6.012983,-6.3249629999999994,-7.769900999999999,-5.136141,-5.418548,-6.894696000000001,-5.448112,-6.144316000000001,-6.920967,-5.182101,-793723776.0,901.2956539999999,938.995911,938.162109,909.699097,556.600525,579.8281860000001,26.080332000000002,21.342964000000002,155.429169,215.35994,149.222916,126.00322,88.240181,80.397713,88.615273,66.324669,91.663368,57.12358100000001,57.224041,54.68082,37.168262,21.777243,35.629738,33.723057,37.926918,20.307169000000002,40.215496,115.44928700000001,101.16391,83.880379,78.424049,179.763855,130.130951,98.841026,87.664284,149.826477,111.840248,86.220345,73.053459,122.91451299999999,77.55806700000001,61.898602000000004,57.575275,156.118103,121.084457,96.04484599999999,85.713982,130.660767,106.673004,89.15365600000001,79.678162,107.49980900000001,76.242378,63.749279,58.74495699999999,141.24791000000002,96.999619,79.37110899999999,71.507164,929.021423,929.755249,982.916626,961.517151,922.0381927999999,568.2143555,161.50381130000002,83.04824079999999,56.342814000000004,36.93269420000001,950.8026123,1.0
5366,52:05.3,75,-111.42384299999999,35.80048076,12.034819,-1.004896,10.701504,-0.845619,11.365039,-0.954009,10.751527000000001,-0.045975999999999996,-6.275682,-7.753477,-6.377504,-6.689483999999999,-8.009631,-5.375871,-5.618869,-7.0950169999999995,-5.796212000000001,-6.492416,-7.186967,-5.448101,-818439168.0,903.438843,943.164673,942.806335,912.8137210000001,568.3496700000001,592.649292,26.211664000000003,21.398733,162.466736,224.79509,155.130203,130.632599,92.054817,83.376297,94.209,68.008965,91.41291,58.006428,58.573151,55.43184300000001,37.3769,21.776779,35.872459,34.023846,38.085285,20.296747,40.480412,119.491249,104.605774,86.785706,81.006973,186.949081,136.599899,103.426689,91.339973,156.641647,116.931694,90.009064,75.70515400000001,127.94509099999999,79.77327700000001,63.00816,58.539683999999994,165.24301100000002,126.87352800000001,100.622261,89.14222,138.030014,111.39340200000001,92.931503,82.676353,110.057854,77.610199,64.850555,59.793484,148.082108,99.15843199999999,81.208435,72.961937,930.485718,932.484314,984.036682,964.628845,925.555893,580.499481,168.256157,85.8123978,57.33714067,37.1677804,952.9088898,1.0
5437,53:04.9,76,-113.27984599999999,36.39681452,12.016757,-1.022958,10.668664,-0.878459,11.343693,-0.975355,10.730182000000001,-0.067321,-6.4957080000000005,-7.973503,-6.715754,-7.027734,-8.301905,-5.668145,-5.572894,-7.049042,-6.006385,-6.702589,-7.406992999999999,-5.668126999999999,-834088704.0,905.037476,944.435852,944.166382,914.902893,579.7818599999999,605.930298,26.323631,21.417246,174.506805,233.053421,166.460373,134.66451999999998,96.97532700000001,86.868629,100.31725300000001,70.03248599999999,91.428841,59.031048,60.153515000000006,56.305328,37.580025,21.796673000000002,36.149822,34.231716,38.277576,20.2759,40.741177,124.749496,108.98913600000002,90.587395,84.464699,194.072723,143.568451,109.448952,95.947502,163.01058999999998,122.494896,94.526451,78.891975,133.73465,82.48962399999999,64.26679200000001,59.67136800000001,173.680847,133.598328,106.35508700000001,93.198494,147.151611,116.70646699999999,97.258507,86.316696,113.315041,79.13679499999999,66.237762,61.038321999999994,155.413177,102.17684200000001,83.667191,74.65263399999999,932.7783199999999,933.8090210000001,986.501953,965.485901,927.1356507999999,592.856079,177.1712798,89.12450720000001,58.49663033,37.39606320000001,954.6437988,1.0
5509,54:05.4,77,-115.661148,37.16192685,11.967497,-1.0722180000000001,10.617763,-0.9293600000000001,11.29279,-1.026258,10.705552,-0.091951,-6.833956,-8.311751,-7.195214,-7.507194,-8.602387,-5.968627,-5.786351,-7.262499000000001,-6.413597,-7.109800999999999,-7.768228,-6.029362,-863184256.0,907.1925050000001,947.840393,947.275757,917.553833,591.7825320000001,619.5925900000001,26.452631,21.456814,188.605118,241.441788,176.296875,140.871277,103.03735400000001,91.03344,106.688828,72.674171,92.133156,60.303436,62.084755,57.3209,37.86721,21.810089,36.386265,34.514301,38.512199,20.245327,41.054832,130.526764,114.12699099999999,95.225975,88.71729300000001,202.03323400000002,150.94311499999998,116.144783,101.105324,170.793747,128.890747,99.638458,82.722031,140.34179699999999,85.456345,65.906914,61.082519999999995,182.144592,141.095398,112.557198,97.96985600000001,158.056427,122.798424,102.22081,90.393112,117.82311200000001,81.11106099999999,67.964851,62.580578,161.562531,105.54956100000001,86.47287800000001,76.83890500000001,935.929504,936.5625,989.312805,968.6729130000001,929.965622,605.6875610000001,186.8037645,93.1133898,59.90303033,37.6669614,957.6194305,1.0
5580,55:05.0,78,-110.90847,35.63489141,11.765532,-1.274183,10.401022,-1.146101,11.074404,-1.244644,10.506874,-0.29062899999999997,-7.362675,-8.84047,-7.884849000000001,-8.196829,-9.096624,-6.462864,-6.331487999999999,-7.8076360000000005,-7.02113,-7.717333999999999,-8.227983,-6.489117,-882408576.0,909.1772460000001,950.2292480000001,949.3681029999999,919.9857789999999,603.970459,633.713928,26.613859,21.506792,202.955917,249.306091,186.329391,146.903748,109.566872,96.276421,113.187347,75.883484,92.392433,61.825706000000004,64.292114,58.486008,38.243176,21.823504999999997,36.749958,34.731903,38.658413,20.257603,41.318649,137.837967,119.730957,100.284363,93.105301,209.302444,158.49653600000002,122.881905,106.62803600000001,178.74708600000002,135.42533899999998,105.13789399999999,87.137558,147.408752,89.261971,67.90753199999999,62.77856800000001,190.427444,148.548996,119.00761399999999,103.236526,167.854385,129.264069,107.559044,94.972031,123.855377,83.791924,69.957504,64.400581,165.851654,109.71965,90.05908199999999,79.458389,937.008057,939.2214970000001,991.3817140000001,970.403992,932.1900939999999,618.8421935,196.3737868,97.4613114,61.53460933,37.9404198,959.503815,1.0
5652,56:05.4,79,-114.240402,36.70544116,11.708063000000001,-1.331652,10.353405,-1.193718,11.039922,-1.279126,10.457614999999999,-0.339888,-7.802726,-9.280521,-8.546569,-8.858549,-9.500552,-6.866792,-6.650032,-8.12618,-7.641798,-8.338002000000001,-8.613847,-6.874981,-908363392.0,912.1397710000001,952.101257,952.874634,922.5422970000001,616.31543,643.996277,26.733843,21.547514000000003,215.79216,256.345947,194.816788,152.59552,116.287231,102.735817,119.485786,79.50695,93.53581199999999,63.638325,66.752686,59.935574,38.579159000000004,21.866298999999998,37.095974,34.855315999999995,38.886578,20.270573000000002,41.855185999999996,145.709152,125.864075,105.768188,97.841614,217.33892799999998,165.872803,130.36801100000002,112.616821,187.223618,142.093353,111.011459,91.818687,155.27713,92.776352,70.304436,64.745239,199.017303,156.207367,125.89308899999999,108.94841000000001,177.446899,135.995285,113.16761799999999,99.634407,130.81541399999998,86.472656,72.262428,66.471825,170.729279,114.623329,94.16789200000001,82.537086,939.7233279999999,941.31842,991.5552369999999,972.553223,934.9144898,630.1558535,204.88760380000002,102.31031920000001,63.442195,38.254442600000004,961.287552,1.0
5723,57:05.1,80,-111.87123899999999,35.94422909,11.515951,-1.523764,10.130094999999999,-1.4170280000000002,10.810039999999999,-1.509008,10.257296,-0.540207,-8.298605,-9.7764,-9.290388,-9.602367999999998,-10.032555,-7.398795,-7.106502000000001,-8.58265,-8.383973,-9.080177,-9.150773,-7.411907000000001,-923776576.0,914.4210210000001,953.341919,954.999939,924.167847,627.7995,642.070129,26.890882,21.622938,227.677979,264.121643,202.643402,159.81028700000002,122.61256399999999,109.743645,125.37498500000001,83.63247700000001,93.710548,65.69633499999999,69.372826,61.633480000000006,38.907982000000004,21.913946,37.623795,35.250591,39.050503000000006,20.277060000000002,42.318160999999996,153.82179299999999,132.231674,111.303459,102.50039699999999,225.10272200000003,173.22403,137.862564,118.48953200000001,195.40008500000002,148.59291100000002,117.03215800000001,96.518585,162.990616,96.399185,72.966408,66.91439100000001,207.293274,163.94653300000002,132.982773,114.663048,186.193069,142.631348,118.932976,104.467857,139.29361,89.16149899999999,74.704773,68.63317099999999,174.879883,119.905121,98.88311800000001,86.078964,942.2135619999999,942.6452029999999,992.9852289999999,973.699524,936.7326814999999,634.9348144999999,213.5633278,107.01484380000001,65.56754699999999,38.6302064,962.8858795,1.0
5794,58:04.8,81,-105.95516200000002,34.04339355,11.25816,-1.781555,9.878874,-1.668249,10.565381,-1.7536669999999999,10.019210000000001,-0.778293,-8.873298,-10.351092999999999,-9.999725,-10.311705,-10.60068,-7.96692,-7.720602,-9.19675,-9.152417999999999,-9.848622,-9.656503,-7.917636999999999,-944189120.0,917.2805789999999,955.6610720000001,958.648193,926.771362,638.5332030000001,645.647705,27.023267999999998,21.650702,237.36557000000002,272.360413,208.82998700000002,172.67828400000002,128.104538,116.71419499999999,129.959198,87.997169,93.842842,67.963959,72.248337,63.539021,39.29179,21.939619,37.980927,35.596396999999996,39.224644,20.273354,42.755309999999994,162.011246,138.1418,116.964424,107.06037099999999,233.227539,179.67648300000002,145.07113600000002,123.954651,203.561569,154.55551100000002,123.18869,101.108704,170.628967,99.916344,75.811211,69.129044,216.052902,170.592194,140.21698,120.015778,194.877594,148.957245,124.884666,109.07036599999999,147.63472,91.645416,77.286415,70.803093,180.44703700000002,125.41838100000001,104.153015,89.830292,944.162598,945.705078,995.435791,976.351868,939.5903015,642.090454,222.8085635,111.3235884,67.91710567,38.9698136,965.4138337999999,1.0
